站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
59417,20220715193456,27.3,1008.9,86,228,0.0,0.2,10340.4
59431,20220715193456,16.3,1007.1,37,323,12.6,1.4,10191.4
59446,20220715193456,25.3,1003.4,67,222,9.9,1.0,10303.0
59453,20220715193456,13.6,1026.4,3,139,7.0,0.7,10385.8
59626,20220715193456,26.4,1010.2,56,212,5.1,0.4,10150.0
59631,20220715193456,12.6,1024.8,75,98,3.5,1.0,10240.9
59632,20220715193456,27.8,1010.3,37,241,1.5,1.4,10168.5
59644,20220715193456,19.5,1011.0,23,5,14.1,1.2,10150.0
59647,20220715193456,25.3,1021.0,69,283,4.7,1.1,10069.7
56691,20220715193456,12.3,1023.3,41,193,11.6,1.4,10417.7
56693,20220715193456,11.3,1016.4,98,56,14.9,1.4,10471.1
56792,20220715193456,30.3,1018.5,45,120,1.7,0.2,10491.7
56793,20220715193456,24.2,1003.4,22,189,2.1,0.2,10455.1
57606,20220715193456,34.4,1008.5,13,60,3.3,0.0,10262.6
57614,20220715193456,25.0,1018.8,90,75,0.2,1.0,10390.1
57625,20220715193456,18.5,1010.2,94,30,1.5,0.6,10207.3
57647,20220715193456,33.2,1009.3,49,161,10.5,0.9,10418.2
57707,20220715193456,24.3,1025.1,20,217,12.9,0.0,10129.4
57710,20220715193456,19.9,1017.3,44,26,6.1,1.2,10299.5
57712,20220715193456,29.5,1009.0,99,49,4.5,1.5,10439.7
57718,20220715193456,3.3,1006.8,42,174,9.2,0.9,10148.2
57722,20220715193456,19.5,1015.5,51,285,2.8,0.5,10474.1
57729,20220715193456,12.7,1011.3,93,102,9.4,1.5,10090.2
57731,20220715193456,16.8,1025.4,15,165,13.9,0.0,10337.1
57741,20220715193456,6.7,1025.8,38,116,9.1,0.2,10103.2
57803,20220715193456,15.1,1015.7,79,184,3.9,0.8,10167.0
57805,20220715193456,10.9,1010.7,33,165,0.7,0.8,10074.8
57806,20220715193456,3.5,1019.1,40,31,3.0,1.0,10479.8
57816,20220715193456,24.0,1020.8,83,188,2.6,0.7,10391.7
57825,20220715193456,23.5,1008.9,97,195,12.3,1.4,10082.1
57827,20220715193456,25.8,1006.4,51,170,6.1,0.6,10061.8
57832,20220715193456,20.6,1022.6,59,42,12.4,0.5,10067.1
57839,20220715193456,13.5,1017.6,22,69,7.2,0.7,10143.9
57840,20220715193456,34.5,1009.6,95,20,2.7,0.6,10028.8
57902,20220715193456,4.0,1005.9,17,305,2.8,0.6,10109.1
57906,20220715193456,27.0,1022.2,7,321,11.3,0.4,10340.9
57907,20220715193456,18.8,1020.7,21,107,11.5,0.9,10250.5
57910,20220715193456,4.3,1025.8,18,128,12.6,0.4,10441.8
57912,20220715193456,25.6,1004.4,37,35,2.3,0.8,10334.4
57916,20220715193456,29.2,1020.0,21,236,12.3,0.2,10012.9
57922,20220715193456,7.8,1014.3,94,248,10.5,1.4,10048.5
57926,20220715193456,10.6,1021.9,56,310,5.8,0.5,10153.4
57932,20220715193456,14.0,1005.5,11,180,14.1,0.7,10390.9
59758,20220715193456,0.1,1004.1,21,230,12.2,1.2,10137.7
59838,20220715193456,12.3,1022.5,78,127,6.3,0.2,10166.0
59845,20220715193456,34.0,1004.6,96,193,9.6,0.7,10100.5
59849,20220715193456,26.0,1019.6,6,22,6.3,0.7,10285.3
59855,20220715193456,18.9,1012.1,83,91,1.8,0.6,10361.4
59948,20220715193456,7.8,1019.6,14,181,6.9,0.6,10498.2
59954,20220715193456,7.6,1025.9,97,165,5.3,0.8,10409.3
59981,20220715193456,8.3,1004.0,54,17,2.3,0.2,10417.4
53399,20220715193456,28.5,1012.9,87,312,4.6,1.3,10382.8
53593,20220715193456,14.9,1018.5,63,90,12.4,0.3,10381.7
53698,20220715193456,16.7,1007.7,32,189,8.3,0.8,10328.5
53798,20220715193456,34.9,1011.2,85,187,1.9,0.5,10306.6
54308,20220715193456,6.4,1001.6,49,322,8.1,1.4,10220.3
54311,20220715193456,22.6,1006.7,43,175,3.5,0.4,10377.8
54401,20220715193456,30.9,1002.6,57,276,5.0,0.3,10215.4
54405,20220715193456,33.8,1014.7,73,300,14.1,1.2,10263.9
54423,20220715193456,30.4,1005.8,5,44,9.9,0.8,10321.6
54429,20220715193456,11.5,1017.9,14,51,4.8,0.7,10020.5
54436,20220715193456,26.0,1017.7,12,54,14.3,1.1,10000.6
54449,20220715193456,5.6,1016.4,89,230,7.8,0.0,10404.3
54518,20220715193456,8.5,1020.6,11,72,1.6,1.5,10365.8
54534,20220715193456,1.4,1008.4,76,138,11.0,0.4,10122.8
54535,20220715193456,15.6,1011.3,69,234,6.0,1.2,10016.1
54539,20220715193456,31.5,1000.6,44,351,6.2,0.7,10142.1
54602,20220715193456,19.2,1000.6,33,23,1.0,0.2,10135.2
54606,20220715193456,16.1,1001.9,85,74,13.1,0.0,10286.9
54618,20220715193456,11.2,1006.9,8,32,10.2,1.1,10480.7
54624,20220715193456,9.1,1017.7,41,20,11.1,1.5,10069.3
54705,20220715193456,2.3,1025.5,6,6,5.8,0.1,10284.9
53898,20220715193456,2.9,1001.3,78,117,4.5,0.1,10391.1
53986,20220715193456,2.3,1004.5,37,349,13.2,1.5,10121.6
57051,20220715193456,34.8,1000.1,22,231,13.0,1.3,10108.6
57067,20220715193456,27.7,1008.1,47,175,1.3,1.5,10466.1
57071,20220715193456,7.8,1016.2,64,132,7.6,0.0,10012.6
57077,20220715193456,12.1,1007.5,82,79,13.3,0.5,10023.9
57083,20220715193456,17.8,1014.0,43,191,13.8,0.3,10015.2
57084,20220715193456,30.7,1018.3,78,180,12.5,0.8,10002.9
57089,20220715193456,4.3,1018.2,61,74,7.0,0.3,10286.8
57091,20220715193456,9.6,1022.2,49,109,12.3,0.9,10155.0
57156,20220715193456,12.7,1000.1,89,33,6.8,0.3,10494.3
57178,20220715193456,16.4,1023.1,80,174,2.5,0.0,10492.7
57181,20220715193456,7.3,1011.7,14,332,1.2,1.4,10153.3
57193,20220715193456,2.9,1021.6,67,332,6.9,1.4,10358.2
57285,20220715193456,28.3,1015.3,22,282,9.9,1.3,10309.3
57290,20220715193456,5.6,1024.0,52,335,8.7,0.2,10058.8
57297,20220715193456,25.0,1008.6,89,186,7.5,0.5,10199.4
58005,20220715193456,8.7,1019.4,70,251,13.1,1.1,10437.6
58111,20220715193456,2.6,1009.9,57,84,10.2,0.5,10039.7
58208,20220715193456,11.1,1002.9,74,300,3.1,1.2,10404.9
50136,20220715193456,20.0,1018.9,49,304,10.0,0.8,10304.0
50246,20220715193456,0.5,1014.5,10,345,6.9,1.4,10265.2
50247,20220715193456,13.8,1005.6,45,272,12.2,0.4,10498.6
50349,20220715193456,25.1,1020.4,99,335,7.5,0.3,10470.1
50353,20220715193456,26.5,1002.8,95,59,5.9,1.4,10460.5
50442,20220715193456,7.0,1019.4,15,318,12.1,1.5,10070.9
50468,20220715193456,1.1,1017.5,45,285,7.3,0.8,10275.4
50557,20220715193456,30.9,1001.4,51,209,7.8,1.2,10272.3
50564,20220715193456,28.2,1006.2,44,132,2.2,0.9,10401.6
50656,20220715193456,26.1,1024.2,55,232,11.3,0.0,10202.1
50658,20220715193456,8.4,1010.0,39,138,0.1,1.0,10483.0
50674,20220715193456,16.7,1015.1,74,0,2.2,0.7,10278.0
50739,20220715193456,0.8,1014.8,87,216,9.5,0.5,10271.6
50742,20220715193456,24.6,1015.6,64,10,10.3,1.4,10256.2
50745,20220715193456,28.0,1008.0,78,74,8.6,0.7,10462.5
50756,20220715193456,25.5,1014.3,9,303,12.9,0.1,10423.6
50758,20220715193456,33.4,1007.3,26,214,13.3,0.3,10463.8
50774,20220715193456,27.4,1011.9,84,338,1.5,0.7,10121.3
50778,20220715193456,13.7,1020.4,96,100,10.9,0.8,10123.3
50788,20220715193456,16.8,1005.1,80,124,4.6,1.5,10108.8
50844,20220715193456,10.4,1005.0,32,349,13.0,1.2,10046.2
50853,20220715193456,25.7,1016.9,51,34,6.6,0.6,10423.1
50854,20220715193456,12.4,1001.3,95,334,5.2,0.1,10375.0
50862,20220715193456,12.8,1017.9,42,79,5.7,0.4,10412.1
50873,20220715193456,4.7,1012.9,92,61,13.1,1.1,10047.1
50877,20220715193456,32.1,1003.3,51,254,10.5,0.8,10041.2
50888,20220715193456,19.6,1014.6,15,86,2.1,0.0,10439.5
50950,20220715193456,25.3,1017.4,60,227,11.5,0.0,10089.2
50953,20220715193456,7.5,1010.4,42,239,3.3,1.3,10255.7
50955,20220715193456,27.0,1026.2,76,357,9.7,1.3,10125.1
50963,20220715193456,18.1,1024.2,25,125,6.4,1.0,10150.2
50968,20220715193456,18.7,1009.3,45,61,5.0,1.5,10057.4
50973,20220715193456,1.0,1003.0,99,292,13.1,0.7,10312.1
50978,20220715193456,0.8,1021.8,37,132,4.0,0.7,10164.1
50983,20220715193456,1.2,1003.5,66,2,6.7,0.1,10105.6
54094,20220715193456,27.6,1011.0,5,21,3.0,1.2,10373.3
54096,20220715193456,18.9,1012.6,35,290,6.3,0.4,10381.6
57251,20220715193456,9.6,1012.0,19,201,10.4,1.0,10338.8
57256,20220715193456,32.8,1004.2,56,176,10.7,0.4,10262.5
57259,20220715193456,25.3,1021.2,4,260,4.2,1.5,10474.5
57265,20220715193456,14.8,1005.4,16,347,6.5,1.3,10346.7
57278,20220715193456,18.9,1025.3,4,346,5.8,1.3,10225.7
57279,20220715193456,5.2,1025.0,82,73,9.4,0.1,10135.1
57355,20220715193456,24.1,1013.4,33,52,7.1,1.5,10431.5
57358,20220715193456,21.6,1018.9,78,102,10.4,0.4,10065.9
57359,20220715193456,2.6,1002.3,11,260,2.6,0.1,10468.7
57363,20220715193456,6.4,1000.5,19,43,11.2,1.1,10135.5
57378,20220715193456,4.6,1021.5,18,332,0.0,0.2,10198.3
57381,20220715193456,14.4,1002.4,89,251,13.4,0.1,10488.3
57395,20220715193456,4.1,1025.9,35,211,10.2,0.8,10233.9
57399,20220715193456,5.1,1007.9,43,287,9.4,0.8,10305.7
57439,20220715193456,34.9,1007.7,39,278,5.2,1.1,10406.1
57445,20220715193456,13.1,1008.9,28,40,5.1,0.3,10338.1
57447,20220715193456,22.5,1018.0,5,257,4.4,1.4,10298.6
57458,20220715193456,27.4,1011.6,5,289,9.5,1.1,10331.3
57461,20220715193456,17.9,1023.6,71,103,12.5,0.8,10009.6
57476,20220715193456,0.5,1025.6,4,26,2.7,0.2,10007.2
57482,20220715193456,27.9,1022.2,38,135,3.7,0.1,10320.7
57483,20220715193456,28.0,1019.5,86,302,12.1,0.1,10236.3
57493,20220715193456,13.0,1022.2,13,181,0.6,0.3,10043.7
57494,20220715193456,32.7,1006.1,86,143,10.9,0.8,10317.7
57545,20220715193456,8.0,1011.5,69,177,7.7,1.0,10151.1
57573,20220715193456,4.8,1012.6,30,337,8.7,0.6,10235.7
57581,20220715193456,10.6,1009.5,97,117,10.4,0.8,10343.9
57583,20220715193456,20.3,1023.3,3,324,3.5,1.5,10106.2
57595,20220715193456,26.5,1015.2,62,183,10.7,1.0,10371.6
58402,20220715193456,23.0,1019.5,39,312,4.3,0.3,10301.4
58407,20220715193456,3.4,1015.8,34,211,4.8,0.1,10397.7
58500,20220715193456,20.9,1018.0,12,195,13.3,0.9,10484.0
57554,20220715193456,12.1,1023.2,23,27,3.9,0.8,10377.2
57562,20220715193456,33.9,1015.8,8,344,11.0,1.3,10472.7
57574,20220715193456,1.8,1001.2,38,96,5.5,0.3,10433.4
57584,20220715193456,13.1,1011.9,100,59,14.4,1.4,10437.9
57642,20220715193456,30.0,1023.3,38,32,8.5,0.8,10024.3
57649,20220715193456,32.8,1021.6,27,134,1.4,0.1,10499.0
57655,20220715193456,4.1,1004.1,47,149,14.8,1.5,10170.6
57662,20220715193456,10.4,1023.1,45,208,6.3,0.4,10473.5
57669,20220715193456,7.6,1025.3,95,169,13.6,1.5,10478.7
57671,20220715193456,0.6,1002.3,66,37,3.9,1.1,10015.6
57673,20220715193456,18.6,1025.7,82,281,5.8,0.7,10314.4
57679,20220715193456,4.1,1008.3,29,71,7.1,0.5,10190.9
57682,20220715193456,9.2,1023.3,91,214,13.3,0.4,10213.9
57687,20220715193456,33.1,1023.0,30,265,6.3,0.7,10183.0
57745,20220715193456,32.6,1022.5,67,260,6.9,0.4,10219.9
57749,20220715193456,5.8,1013.7,58,295,9.0,0.9,10149.1
57752,20220715193456,1.8,1015.4,70,108,3.7,0.8,10107.2
57758,20220715193456,16.8,1002.8,79,193,1.8,1.1,10201.6
57761,20220715193456,17.5,1005.1,86,87,4.9,1.2,10380.7
57766,20220715193456,23.8,1019.9,46,216,13.1,0.6,10194.6
57774,20220715193456,33.7,1022.7,31,218,0.6,0.3,10139.7
57776,20220715193456,30.3,1006.6,82,289,1.0,1.1,10232.2
57779,20220715193456,30.7,1022.0,5,12,12.7,0.6,10137.8
57780,20220715193456,10.8,1004.4,4,346,4.8,0.8,10006.2
57841,20220715193456,35.0,1011.8,79,235,14.5,0.0,10444.0
57845,20220715193456,4.1,1022.6,33,299,2.5,0.5,10315.7
57853,20220715193456,7.2,1011.9,35,287,14.4,1.1,10483.0
57857,20220715193456,34.7,1013.4,84,221,7.3,0.6,10401.6
57860,20220715193456,19.6,1019.2,47,202,14.2,1.2,10391.6
57866,20220715193456,3.8,1000.1,56,122,10.0,1.5,10229.5
57872,20220715193456,17.9,1003.7,15,62,2.8,0.9,10194.9
57874,20220715193456,18.8,1010.8,62,218,1.9,0.1,10043.4
57889,20220715193456,4.2,1004.0,53,317,2.4,1.0,10297.7
57965,20220715193456,5.8,1015.0,82,265,11.1,0.1,10133.0
57972,20220715193456,16.4,1002.4,43,298,2.9,0.4,10200.5
57974,20220715193456,24.9,1004.2,35,12,14.7,0.7,10058.8
50936,20220715193456,11.5,1001.1,84,182,3.4,1.5,10323.5
50945,20220715193456,12.4,1016.3,52,75,5.8,0.8,10096.5
50948,20220715193456,24.3,1016.9,33,335,14.6,0.2,10419.0
50949,20220715193456,23.6,1003.5,31,224,14.2,0.0,10202.2
54041,20220715193456,23.0,1024.1,1,28,6.2,0.3,10381.4
54049,20220715193456,23.7,1012.5,51,207,10.3,0.1,10320.2
54063,20220715193456,4.0,1011.6,67,256,10.7,0.7,10153.1
54064,20220715193456,30.4,1007.5,50,180,6.0,0.4,10462.4
54142,20220715193456,23.1,1000.3,87,155,11.4,1.4,10049.9
54157,20220715193456,21.4,1017.6,27,197,14.1,0.9,10096.2
54161,20220715193456,11.9,1017.2,71,330,1.8,0.5,10395.3
54165,20220715193456,32.8,1013.3,23,333,6.5,0.3,10094.7
54171,20220715193456,34.3,1023.0,84,43,5.4,0.9,10285.7
54181,20220715193456,6.1,1018.2,86,149,12.8,0.0,10430.5
54186,20220715193456,14.1,1010.8,16,17,7.5,1.4,10273.0
54195,20220715193456,11.0,1005.5,79,24,6.5,0.0,10294.7
54260,20220715193456,13.6,1017.9,76,218,3.1,1.4,10315.7
54263,20220715193456,14.8,1002.9,24,208,3.6,0.9,10428.8
54266,20220715193456,4.2,1005.5,89,289,1.8,0.0,10401.2
54273,20220715193456,27.7,1003.2,88,261,6.7,1.3,10485.8
54276,20220715193456,13.6,1018.6,28,164,4.2,1.0,10489.9
54284,20220715193456,23.3,1006.3,21,173,9.2,0.0,10039.9
54285,20220715193456,12.4,1021.2,31,29,13.2,0.3,10115.3
54286,20220715193456,3.1,1005.7,47,137,6.9,0.1,10383.5
54292,20220715193456,19.1,1005.0,61,282,1.8,0.7,10375.0
54363,20220715193456,23.8,1022.9,66,148,10.7,1.0,10440.1
54374,20220715193456,0.8,1012.5,75,274,8.7,0.0,10176.2
54377,20220715193456,9.7,1006.2,76,353,10.4,0.9,10376.0
54386,20220715193456,4.8,1016.3,14,345,10.8,1.4,10069.6
58026,20220715193456,11.0,1007.3,79,51,0.9,0.7,10296.0
58027,20220715193456,34.7,1013.4,33,30,1.1,0.6,10122.5
58038,20220715193456,4.5,1000.0,41,331,4.2,1.5,10306.3
58040,20220715193456,21.7,1007.3,68,184,4.8,0.8,10220.5
58047,20220715193456,21.2,1021.8,30,88,7.2,1.5,10347.6
58130,20220715193456,11.5,1018.3,64,310,3.2,0.3,10199.0
58135,20220715193456,15.2,1024.6,77,314,7.3,0.5,10004.7
58138,20220715193456,28.3,1025.2,15,156,12.3,0.1,10096.0
58141,20220715193456,34.5,1010.6,36,42,2.4,0.4,10474.4
58143,20220715193456,21.4,1005.1,55,312,12.9,0.1,10424.1
58150,20220715193456,21.6,1002.1,7,159,2.4,0.6,10006.1
58158,20220715193456,32.2,1020.4,25,235,8.2,0.2,10186.4
58238,20220715193456,9.2,1005.7,25,68,9.0,0.3,10388.5
58241,20220715193456,25.8,1023.6,34,75,5.4,1.5,10197.7
58251,20220715193456,13.8,1018.6,34,298,7.5,1.1,10060.2
58252,20220715193456,6.6,1010.1,65,227,7.1,1.2,10267.4
58255,20220715193456,1.9,1008.3,46,282,5.2,0.2,10292.2
58259,20220715193456,15.1,1006.1,54,39,10.9,1.5,10117.0
58265,20220715193456,18.1,1024.3,74,128,13.7,0.6,10174.1
58343,20220715193456,15.8,1015.7,6,71,6.8,0.9,10328.1
58345,20220715193456,31.7,1017.9,25,156,3.9,1.4,10480.7
58354,20220715193456,16.4,1009.2,54,286,7.5,1.0,10165.7
58356,20220715193456,33.2,1024.9,72,340,7.8,0.4,10012.7
58358,20220715193456,27.5,1019.4,49,307,5.1,0.5,10202.6
57598,20220715193456,10.3,1009.1,54,213,3.7,0.5,10082.4
57696,20220715193456,8.5,1001.1,25,220,14.5,1.3,10210.9
57789,20220715193456,26.9,1019.3,53,68,3.7,0.8,10277.8
57793,20220715193456,14.3,1017.7,10,112,12.7,1.3,10236.4
57799,20220715193456,14.5,1026.2,55,192,9.0,1.1,10129.7
57894,20220715193456,17.2,1010.3,81,114,14.0,0.8,10317.3
57896,20220715193456,21.7,1003.9,34,160,12.4,0.2,10453.3
57993,20220715193456,9.5,1023.4,30,329,13.6,1.0,10075.7
58506,20220715193456,20.1,1008.5,78,336,6.4,0.3,10342.0
