站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
50978,20220713154458,0.7,1001.5,18,282,13.1,0.2,10071.6
50983,20220713154458,32.4,1002.4,87,43,9.8,1.1,10206.8
54094,20220713154458,17.5,1018.7,15,112,11.1,0.2,10466.3
54096,20220713154458,17.7,1009.7,81,110,12.0,1.5,10493.6
57251,20220713154458,9.3,1011.4,52,287,1.1,0.0,10172.3
57256,20220713154458,0.7,1021.0,56,286,14.1,0.1,10062.2
57259,20220713154458,19.8,1025.9,95,11,11.6,0.4,10177.2
57265,20220713154458,16.5,1013.0,8,162,12.7,0.7,10019.4
57278,20220713154458,19.4,1018.2,49,234,14.1,1.1,10350.0
57279,20220713154458,4.2,1017.7,44,317,9.9,1.5,10277.7
57355,20220713154458,30.6,1014.5,31,90,11.1,0.4,10119.2
57358,20220713154458,29.3,1006.4,51,349,11.7,0.1,10086.2
57359,20220713154458,9.5,1026.4,97,56,14.6,1.2,10357.5
57363,20220713154458,21.0,1002.5,12,252,11.9,0.7,10207.4
57378,20220713154458,12.2,1002.6,59,69,9.8,0.4,10056.8
57381,20220713154458,27.0,1003.4,86,219,5.0,1.5,10366.1
57395,20220713154458,29.0,1007.7,73,134,14.6,0.0,10368.2
57399,20220713154458,17.3,1014.2,93,293,0.7,1.1,10014.8
57439,20220713154458,16.6,1002.5,21,97,11.8,0.2,10134.8
57445,20220713154458,4.6,1007.3,99,179,8.2,1.1,10263.1
57447,20220713154458,7.3,1018.8,20,22,12.0,0.7,10365.5
57458,20220713154458,23.7,1005.1,79,32,2.3,0.2,10453.1
57461,20220713154458,7.6,1018.0,24,141,8.8,0.3,10230.0
57476,20220713154458,7.1,1000.3,18,295,9.3,1.1,10394.5
57482,20220713154458,1.6,1009.0,26,232,12.8,0.0,10482.9
57483,20220713154458,26.4,1011.9,83,348,0.0,1.2,10356.3
57493,20220713154458,29.1,1011.7,78,239,10.9,0.9,10054.4
57494,20220713154458,14.6,1004.1,85,164,2.0,0.9,10320.2
57545,20220713154458,11.6,1021.1,39,311,7.6,0.7,10286.3
57573,20220713154458,20.2,1003.1,70,196,10.2,0.7,10305.5
57581,20220713154458,10.6,1023.0,57,341,14.9,0.5,10452.8
57583,20220713154458,4.5,1002.1,66,208,8.3,0.5,10446.8
57595,20220713154458,29.6,1015.3,96,50,7.4,1.3,10383.9
58402,20220713154458,32.2,1004.3,69,38,1.1,0.5,10385.8
58407,20220713154458,16.7,1012.7,91,109,5.7,1.4,10163.2
58500,20220713154458,28.2,1024.1,44,29,6.8,0.0,10338.1
57554,20220713154458,12.5,1000.0,94,178,11.3,0.8,10096.3
57562,20220713154458,14.0,1024.9,95,201,12.4,0.6,10320.9
57574,20220713154458,2.5,1000.2,66,271,4.4,1.1,10015.3
57584,20220713154458,29.8,1022.0,24,344,13.6,1.4,10269.2
57642,20220713154458,29.5,1001.2,63,339,13.9,1.1,10182.3
57649,20220713154458,24.6,1001.4,51,251,12.0,0.0,10374.1
57655,20220713154458,15.4,1001.6,36,42,1.0,0.4,10127.7
57662,20220713154458,5.9,1011.7,8,283,11.2,0.6,10070.5
57669,20220713154458,24.6,1008.4,62,99,12.8,1.1,10459.0
57671,20220713154458,32.7,1014.4,89,211,2.5,1.4,10379.0
57673,20220713154458,22.7,1015.9,99,201,9.2,0.5,10311.2
57679,20220713154458,2.6,1004.5,11,202,14.4,1.3,10362.6
57682,20220713154458,20.0,1001.6,53,68,10.2,0.1,10458.0
57687,20220713154458,6.2,1006.4,39,189,2.0,1.0,10413.9
57745,20220713154458,24.4,1013.8,87,84,0.2,0.0,10224.5
57749,20220713154458,26.0,1017.1,14,241,5.8,1.5,10487.1
57752,20220713154458,7.9,1005.4,41,270,9.6,0.9,10071.8
57758,20220713154458,15.9,1021.8,39,69,9.9,0.8,10121.0
57761,20220713154458,12.6,1024.1,4,298,12.6,0.1,10047.6
57766,20220713154458,12.0,1000.3,5,147,9.9,1.3,10403.4
57774,20220713154458,32.3,1019.3,45,292,8.7,0.8,10382.7
57776,20220713154458,15.6,1016.9,95,82,4.0,0.0,10055.4
57779,20220713154458,7.9,1016.0,94,71,2.1,0.4,10176.5
57780,20220713154458,24.4,1015.0,49,110,11.8,0.4,10359.3
57841,20220713154458,17.3,1014.4,39,37,6.2,1.4,10385.8
57845,20220713154458,23.8,1004.0,66,25,5.2,0.3,10017.7
57853,20220713154458,16.4,1003.5,83,223,6.2,1.2,10272.2
57857,20220713154458,25.5,1017.1,29,254,11.6,0.8,10466.7
57860,20220713154458,7.9,1012.3,75,46,4.9,0.4,10384.8
57866,20220713154458,6.2,1013.3,26,156,12.0,1.0,10115.1
57872,20220713154458,16.0,1014.8,74,324,5.1,0.3,10281.9
57874,20220713154458,13.1,1020.0,95,69,11.4,0.2,10435.3
57889,20220713154458,12.2,1010.2,53,29,3.2,1.4,10419.1
57965,20220713154458,18.7,1014.7,11,96,14.2,1.2,10354.6
57972,20220713154458,2.2,1016.5,66,165,8.4,0.2,10178.0
57974,20220713154458,24.6,1024.8,2,330,8.3,0.0,10121.6
50936,20220713154458,0.2,1015.7,36,60,12.7,0.3,10324.2
50945,20220713154458,15.0,1014.7,77,31,10.9,1.0,10038.6
50948,20220713154458,34.1,1014.9,52,236,10.5,0.5,10430.1
50949,20220713154458,26.4,1022.6,55,166,5.9,0.0,10157.1
54041,20220713154458,25.8,1014.9,29,152,12.8,1.2,10290.4
54049,20220713154458,21.0,1020.0,26,107,2.3,0.9,10183.6
54063,20220713154458,0.1,1009.8,99,316,1.2,1.3,10274.2
54064,20220713154458,10.0,1021.7,6,200,8.4,0.3,10034.6
54142,20220713154458,12.6,1006.2,68,330,12.3,0.7,10178.0
54157,20220713154458,25.9,1014.8,60,341,2.1,1.3,10137.2
54161,20220713154458,22.4,1006.3,40,160,12.8,0.5,10009.0
54165,20220713154458,32.8,1009.7,73,212,11.5,0.5,10484.8
54171,20220713154458,14.9,1017.1,64,86,5.8,1.0,10215.1
54181,20220713154458,12.3,1003.6,25,238,9.1,1.1,10426.7
54186,20220713154458,32.5,1014.2,81,268,6.3,0.7,10056.7
54195,20220713154458,28.8,1000.0,58,166,5.2,1.4,10258.8
54260,20220713154458,4.5,1022.6,77,50,5.2,0.3,10449.7
54263,20220713154458,34.0,1021.5,59,337,9.8,1.4,10295.5
54266,20220713154458,4.2,1014.2,39,294,14.2,1.4,10264.7
54273,20220713154458,6.1,1015.6,4,178,0.3,0.9,10376.9
54276,20220713154458,2.6,1021.5,89,267,0.6,0.4,10093.7
54284,20220713154458,2.4,1018.0,20,184,12.7,0.9,10269.9
54285,20220713154458,20.4,1016.6,9,227,8.0,0.2,10323.4
54286,20220713154458,20.4,1015.7,36,67,1.0,0.3,10419.5
54292,20220713154458,32.6,1018.9,16,152,4.9,1.1,10241.4
54363,20220713154458,11.0,1005.6,50,188,12.6,0.0,10168.3
54374,20220713154458,34.5,1003.7,66,313,11.0,0.5,10203.2
54377,20220713154458,2.3,1020.7,26,83,4.1,0.9,10220.9
54386,20220713154458,27.6,1013.4,22,215,10.8,1.2,10445.3
58026,20220713154458,24.5,1007.1,40,128,11.4,1.2,10416.3
58027,20220713154458,27.1,1023.4,82,328,0.6,1.5,10447.0
58038,20220713154458,10.5,1025.2,35,0,9.6,1.2,10189.5
58040,20220713154458,19.7,1005.5,67,301,2.9,0.7,10097.0
58047,20220713154458,5.9,1004.0,49,68,11.8,0.7,10329.2
58130,20220713154458,34.0,1015.5,6,45,8.6,1.1,10189.2
58135,20220713154458,33.0,1026.3,8,262,11.2,0.6,10165.1
58138,20220713154458,2.9,1003.6,98,136,13.1,0.4,10057.0
58141,20220713154458,30.7,1004.1,99,49,7.9,1.4,10084.6
58143,20220713154458,26.3,1021.3,66,242,6.0,1.1,10249.9
58150,20220713154458,22.8,1012.2,85,232,0.2,1.2,10025.2
58158,20220713154458,6.3,1021.6,29,353,14.2,0.5,10285.8
58238,20220713154458,0.9,1012.6,12,35,4.5,0.1,10328.2
58241,20220713154458,2.2,1021.2,82,13,14.0,1.0,10161.4
58251,20220713154458,16.6,1021.1,15,70,3.5,1.1,10399.8
58252,20220713154458,20.8,1025.8,49,2,13.1,0.8,10471.5
58255,20220713154458,13.6,1021.0,2,208,9.9,1.3,10202.5
58259,20220713154458,27.9,1017.6,20,200,13.4,0.8,10025.8
58265,20220713154458,0.2,1007.0,2,159,12.2,0.3,10138.7
58343,20220713154458,31.3,1001.8,24,135,11.3,1.5,10407.1
58345,20220713154458,1.6,1009.1,77,179,5.9,1.0,10250.9
58354,20220713154458,21.5,1021.3,55,24,1.9,1.3,10090.5
58356,20220713154458,24.7,1025.0,70,142,7.8,1.0,10319.6
58358,20220713154458,12.0,1021.5,44,19,6.0,0.6,10366.2
57598,20220713154458,6.0,1016.5,8,200,4.3,0.8,10058.1
57696,20220713154458,20.4,1024.9,12,102,0.9,1.4,10171.3
57789,20220713154458,32.3,1008.3,43,346,12.1,0.4,10247.1
57793,20220713154458,26.2,1015.6,82,121,12.6,0.8,10108.6
57799,20220713154458,5.9,1024.3,72,83,13.3,1.0,10471.4
57894,20220713154458,28.7,1021.9,76,301,3.0,0.7,10165.4
57896,20220713154458,34.2,1003.2,63,180,0.0,0.8,10315.5
57993,20220713154458,4.9,1021.3,79,50,5.7,0.3,10046.0
58506,20220713154458,13.2,1015.1,37,272,7.9,1.5,10440.0
