站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
59133,20220713154158,28.9,1021.6,51,185,13.3,1.1,10024.2
59134,20220713154158,34.0,1013.5,20,140,14.9,0.6,10040.1
59321,20220713154158,12.6,1004.9,44,318,13.7,1.4,10340.8
52323,20220713154158,9.3,1001.4,14,167,9.9,1.5,10265.5
52418,20220713154158,17.8,1006.4,80,177,1.7,1.4,10269.0
52424,20220713154158,15.5,1016.8,70,315,11.4,0.0,10333.1
52436,20220713154158,34.5,1003.0,46,56,11.4,1.2,10217.7
52446,20220713154158,3.6,1010.4,51,163,1.5,1.2,10483.3
52447,20220713154158,2.5,1020.0,45,221,9.1,1.5,10449.4
52533,20220713154158,4.4,1012.2,46,334,1.1,0.6,10395.6
52546,20220713154158,22.5,1008.0,22,192,2.0,1.0,10046.7
52652,20220713154158,5.6,1014.6,84,108,6.3,1.3,10392.8
52661,20220713154158,13.8,1011.1,35,155,1.8,0.2,10293.6
52674,20220713154158,13.1,1009.8,72,263,6.3,0.8,10186.1
52679,20220713154158,30.5,1011.5,71,161,3.5,0.8,10140.7
52681,20220713154158,7.4,1024.5,95,212,6.9,0.9,10258.3
52787,20220713154158,6.6,1021.1,17,112,11.8,0.2,10174.0
52797,20220713154158,7.6,1011.0,89,268,3.5,0.3,10302.7
52884,20220713154158,0.8,1020.0,61,194,0.7,0.7,10270.7
52895,20220713154158,5.9,1007.7,74,322,3.9,0.7,10447.7
52983,20220713154158,12.6,1017.8,80,172,6.4,0.7,10040.2
52984,20220713154158,1.8,1026.2,65,131,2.7,1.2,10147.6
52986,20220713154158,25.1,1012.3,92,303,4.0,0.3,10456.2
52996,20220713154158,2.1,1019.6,66,195,11.5,1.0,10217.9
53821,20220713154158,21.3,1016.7,45,157,5.5,0.3,10117.3
53915,20220713154158,21.9,1009.5,68,166,1.7,1.5,10481.9
53923,20220713154158,13.2,1008.6,49,210,5.1,1.1,10098.1
56074,20220713154158,0.9,1008.7,12,154,8.3,0.0,10429.7
56080,20220713154158,17.9,1002.1,39,158,2.3,1.4,10095.1
56093,20220713154158,21.7,1004.4,38,83,12.9,0.4,10352.2
56096,20220713154158,32.1,1007.3,39,46,7.6,1.1,10145.4
57014,20220713154158,14.8,1020.7,31,353,7.9,0.5,10183.1
57996,20220713154158,22.4,1000.3,9,106,3.9,1.1,10076.3
59072,20220713154158,18.6,1019.6,52,86,14.1,0.1,10116.0
59082,20220713154158,26.2,1011.0,60,213,3.3,0.6,10490.9
59087,20220713154158,6.7,1024.4,77,349,7.1,1.5,10495.3
59088,20220713154158,1.9,1000.4,83,36,2.8,1.0,10131.0
59096,20220713154158,13.4,1013.1,11,204,2.3,0.1,10120.2
59097,20220713154158,10.1,1017.9,81,208,10.0,0.0,10064.9
59107,20220713154158,30.2,1006.2,82,235,8.3,1.3,10012.0
59116,20220713154158,20.9,1008.0,51,19,7.5,0.8,10497.6
59117,20220713154158,28.7,1003.2,62,124,11.8,0.3,10052.4
59271,20220713154158,25.3,1001.9,44,289,9.3,0.7,10479.7
59278,20220713154158,2.9,1005.2,60,161,11.1,0.0,10070.0
59280,20220713154158,17.4,1004.9,65,123,7.4,0.2,10433.0
59287,20220713154158,11.7,1020.4,91,206,7.8,1.1,10304.1
59289,20220713154158,29.5,1013.7,44,142,6.6,0.6,10010.7
59293,20220713154158,31.0,1001.9,50,59,13.3,0.9,10008.5
59294,20220713154158,9.6,1014.8,21,63,5.7,0.4,10425.8
59298,20220713154158,26.7,1022.0,62,85,5.1,1.5,10490.9
59303,20220713154158,28.8,1013.3,76,78,13.5,0.2,10183.7
59304,20220713154158,6.1,1002.9,72,217,7.3,0.5,10408.6
59306,20220713154158,1.2,1024.7,69,135,3.7,0.8,10328.0
59310,20220713154158,14.9,1003.4,98,9,12.6,1.0,10488.2
59316,20220713154158,4.0,1005.5,59,67,12.4,0.1,10186.5
59317,20220713154158,3.2,1003.6,58,227,6.7,0.1,10022.0
59324,20220713154158,13.5,1022.7,13,120,8.6,0.8,10464.2
59456,20220713154158,5.7,1019.5,8,98,14.6,0.8,10079.2
59462,20220713154158,2.9,1011.2,15,202,13.4,1.2,10347.2
59478,20220713154158,13.0,1009.8,100,262,6.6,1.3,10038.8
59485,20220713154158,7.0,1024.0,78,115,4.2,0.5,10045.7
59488,20220713154158,30.0,1023.6,84,123,14.3,1.0,10481.9
59493,20220713154158,8.6,1009.2,74,95,6.6,0.3,10107.8
59501,20220713154158,5.6,1010.2,33,331,2.0,1.5,10450.3
59658,20220713154158,26.7,1022.5,27,31,8.2,0.7,10014.1
59663,20220713154158,4.6,1025.9,26,326,11.7,0.9,10064.5
59664,20220713154158,11.1,1001.6,37,143,9.8,0.1,10286.7
59673,20220713154158,34.1,1008.6,89,207,1.3,0.0,10472.1
59754,20220713154158,7.0,1014.1,16,283,14.6,1.3,10203.4
57947,20220713154158,6.8,1025.8,45,285,9.4,0.9,10257.5
57957,20220713154158,32.5,1005.0,27,335,3.2,1.4,10000.7
57958,20220713154158,16.0,1011.8,1,257,7.4,0.5,10293.4
59021,20220713154158,31.0,1015.3,47,36,1.9,1.3,10410.8
59023,20220713154158,22.7,1010.6,98,169,0.6,0.5,10021.8
59027,20220713154158,24.4,1018.8,71,191,9.3,0.0,10286.6
59037,20220713154158,28.8,1013.3,17,60,3.4,0.8,10267.5
59046,20220713154158,5.5,1000.7,26,60,2.1,1.5,10424.8
59058,20220713154158,0.1,1009.1,29,10,9.2,0.9,10447.8
59065,20220713154158,32.7,1024.4,67,130,3.4,1.2,10076.9
59209,20220713154158,14.9,1001.5,100,87,14.5,0.3,10396.3
59211,20220713154158,18.8,1010.0,77,100,9.5,1.3,10276.2
59218,20220713154158,7.1,1005.9,21,268,11.0,0.8,10294.0
59228,20220713154158,19.7,1016.8,79,74,4.7,0.4,10439.8
59242,20220713154158,6.1,1000.3,18,102,6.8,1.2,10287.5
59254,20220713154158,4.2,1025.2,89,355,2.2,0.8,10011.1
59265,20220713154158,8.7,1022.2,32,255,4.1,0.7,10078.9
59417,20220713154158,33.2,1010.9,68,7,3.2,0.5,10255.6
59431,20220713154158,6.1,1009.4,18,354,7.9,1.0,10312.9
59446,20220713154158,15.4,1003.9,99,194,14.1,0.6,10401.1
59453,20220713154158,8.4,1006.5,49,243,12.4,1.1,10345.2
59626,20220713154158,29.6,1006.3,68,151,8.7,1.0,10181.9
59631,20220713154158,30.2,1010.1,45,280,2.7,1.4,10149.5
59632,20220713154158,28.0,1016.8,43,245,5.5,0.0,10473.7
59644,20220713154158,3.4,1004.1,82,172,13.8,1.0,10318.0
59647,20220713154158,7.7,1012.1,20,344,9.4,0.2,10130.9
56691,20220713154158,11.0,1011.9,40,232,10.7,0.7,10051.6
56693,20220713154158,27.0,1024.0,19,233,4.4,1.3,10413.4
56792,20220713154158,27.6,1007.0,24,137,13.8,1.2,10119.9
56793,20220713154158,24.1,1021.3,11,13,0.0,0.9,10275.1
57606,20220713154158,34.1,1000.6,86,200,9.5,1.2,10034.9
57614,20220713154158,20.2,1016.8,90,247,5.3,1.1,10151.1
57625,20220713154158,1.1,1008.2,85,60,12.8,1.5,10078.4
57647,20220713154158,21.8,1006.3,65,325,0.2,1.0,10417.0
57707,20220713154158,9.0,1013.2,68,42,3.0,0.5,10362.7
57710,20220713154158,11.9,1000.4,20,87,3.9,1.2,10383.1
57712,20220713154158,13.0,1017.9,1,166,4.4,0.8,10377.1
57718,20220713154158,8.0,1022.8,50,280,0.8,1.3,10105.9
57722,20220713154158,3.2,1007.4,80,266,14.8,1.5,10138.9
57729,20220713154158,8.2,1022.4,4,93,3.5,1.0,10431.8
57731,20220713154158,17.4,1020.4,52,250,10.6,0.3,10262.1
57741,20220713154158,25.9,1017.9,16,276,8.4,1.2,10125.2
57803,20220713154158,5.1,1025.1,7,65,7.0,0.9,10426.6
57805,20220713154158,34.5,1021.4,46,58,9.0,0.8,10236.6
57806,20220713154158,20.4,1017.0,89,133,11.1,0.7,10447.8
57816,20220713154158,30.1,1011.0,92,29,13.6,0.3,10399.8
57825,20220713154158,31.1,1012.5,15,126,10.9,0.8,10371.7
57827,20220713154158,22.2,1008.9,48,172,14.6,0.4,10158.7
57832,20220713154158,25.4,1023.3,59,152,11.8,1.0,10219.6
57839,20220713154158,32.5,1004.2,41,49,13.4,0.4,10295.6
57840,20220713154158,30.1,1000.3,69,124,12.0,1.4,10395.8
57902,20220713154158,9.7,1013.6,34,41,1.7,0.5,10385.9
57906,20220713154158,25.3,1025.7,68,40,12.0,0.9,10229.9
57907,20220713154158,2.3,1024.3,83,160,1.3,0.2,10067.5
57910,20220713154158,1.2,1017.3,92,140,5.1,0.7,10396.3
57912,20220713154158,20.0,1014.0,27,115,10.1,1.2,10105.1
57916,20220713154158,5.7,1013.0,34,4,2.2,1.3,10028.4
57922,20220713154158,18.9,1021.0,2,95,10.6,0.3,10139.3
57926,20220713154158,27.5,1003.4,29,296,11.8,0.0,10301.5
57932,20220713154158,5.0,1005.8,54,205,12.9,0.0,10010.5
59758,20220713154158,20.1,1013.9,22,123,8.9,0.7,10282.8
59838,20220713154158,20.8,1007.8,25,208,4.0,0.9,10431.6
59845,20220713154158,30.2,1004.7,4,235,2.2,0.0,10076.7
59849,20220713154158,2.3,1006.6,26,143,3.9,1.4,10134.6
59855,20220713154158,5.4,1018.0,15,173,5.6,0.3,10476.3
59948,20220713154158,23.2,1023.5,97,151,0.0,0.5,10083.4
59954,20220713154158,30.5,1013.0,68,29,11.3,1.5,10425.9
59981,20220713154158,0.0,1008.0,94,147,6.1,1.4,10375.2
53399,20220713154158,21.2,1010.1,52,51,5.9,1.3,10463.5
53593,20220713154158,0.4,1017.6,33,253,9.3,0.9,10171.9
53698,20220713154158,22.4,1002.2,48,59,10.4,1.1,10261.4
53798,20220713154158,13.0,1023.0,86,292,9.5,0.6,10184.4
54308,20220713154158,31.9,1023.3,75,270,14.7,0.9,10162.1
54311,20220713154158,23.9,1009.0,10,313,14.8,0.2,10416.7
54401,20220713154158,29.8,1010.5,15,117,2.9,1.4,10405.5
54405,20220713154158,25.3,1019.1,58,141,7.1,0.2,10477.5
54423,20220713154158,3.5,1002.5,38,156,12.3,0.3,10178.3
54429,20220713154158,21.9,1008.3,73,258,3.3,1.3,10257.4
54436,20220713154158,31.9,1026.2,43,175,10.2,0.5,10445.1
54449,20220713154158,12.5,1004.8,42,17,5.6,1.4,10257.3
54518,20220713154158,24.8,1004.9,24,67,6.9,0.8,10093.8
54534,20220713154158,7.3,1021.5,66,13,11.4,1.3,10318.6
54535,20220713154158,20.2,1011.3,49,223,5.2,0.6,10385.2
54539,20220713154158,14.0,1005.1,75,128,2.6,1.5,10425.8
54602,20220713154158,26.5,1008.0,76,81,6.0,1.5,10385.1
54606,20220713154158,0.4,1001.8,88,14,13.9,0.5,10490.6
54618,20220713154158,3.2,1020.2,85,54,11.7,0.0,10267.8
54624,20220713154158,22.4,1020.9,100,317,7.6,0.6,10155.3
54705,20220713154158,16.8,1019.1,76,27,0.9,1.4,10262.9
53898,20220713154158,7.6,1004.6,62,152,11.5,1.2,10278.9
53986,20220713154158,34.5,1002.8,68,251,14.8,1.5,10230.1
57051,20220713154158,23.0,1008.5,8,337,0.9,1.0,10191.8
57067,20220713154158,14.6,1006.4,37,0,2.6,0.3,10244.6
57071,20220713154158,11.4,1010.8,80,170,11.5,0.0,10016.6
57077,20220713154158,33.0,1001.6,42,108,14.6,0.4,10069.0
57083,20220713154158,22.3,1025.8,69,4,5.0,1.5,10006.6
57084,20220713154158,19.0,1001.6,21,39,2.0,0.0,10275.8
57089,20220713154158,22.1,1003.9,71,65,3.2,0.2,10376.6
57091,20220713154158,7.5,1002.2,11,151,13.5,1.5,10396.5
57156,20220713154158,33.7,1001.1,23,200,3.1,1.1,10493.5
57178,20220713154158,25.0,1008.8,99,314,10.6,0.6,10150.5
57181,20220713154158,20.5,1022.3,38,255,14.7,0.3,10027.1
57193,20220713154158,30.5,1014.7,9,289,0.2,0.2,10327.3
57285,20220713154158,5.9,1026.1,85,261,9.2,1.4,10437.1
57290,20220713154158,30.3,1013.4,99,47,12.0,1.2,10170.5
57297,20220713154158,13.6,1021.3,48,15,4.6,0.4,10027.4
58005,20220713154158,9.5,1019.3,45,95,0.1,1.2,10434.5
58111,20220713154158,33.7,1025.2,69,252,5.3,0.4,10444.2
58208,20220713154158,16.1,1002.1,69,140,1.2,0.2,10264.9
50136,20220713154158,4.9,1020.7,34,193,3.7,0.0,10148.9
50246,20220713154158,31.9,1022.1,52,171,6.2,0.7,10388.2
50247,20220713154158,24.4,1020.4,15,230,8.1,0.3,10269.3
50349,20220713154158,29.1,1011.2,29,83,14.8,0.4,10451.0
50353,20220713154158,3.3,1006.9,36,359,3.6,0.1,10397.2
50442,20220713154158,22.6,1014.1,34,201,12.0,0.8,10253.3
50468,20220713154158,15.8,1009.7,52,267,8.6,0.2,10397.4
50557,20220713154158,14.1,1013.1,32,315,13.8,0.0,10461.9
50564,20220713154158,7.1,1006.7,94,102,13.1,0.1,10158.9
50656,20220713154158,26.1,1002.3,67,225,10.1,0.7,10347.4
50658,20220713154158,5.9,1017.5,52,163,11.7,1.5,10285.8
50674,20220713154158,19.2,1001.6,72,234,7.2,0.3,10269.5
50739,20220713154158,19.8,1011.2,20,249,3.1,0.1,10148.3
50742,20220713154158,27.8,1026.4,58,44,4.4,0.3,10078.6
50745,20220713154158,29.5,1014.7,89,337,10.9,1.5,10377.7
50756,20220713154158,2.3,1005.4,76,204,11.5,0.2,10139.1
50758,20220713154158,32.3,1020.8,93,0,7.2,0.8,10243.4
50774,20220713154158,11.6,1023.4,6,131,2.5,0.6,10203.2
50778,20220713154158,0.0,1001.7,38,214,1.1,1.3,10060.9
50788,20220713154158,18.0,1019.8,57,309,11.3,0.7,10247.6
50844,20220713154158,1.9,1023.1,98,280,13.5,0.5,10054.8
50853,20220713154158,24.1,1005.0,26,303,8.4,0.2,10248.4
50854,20220713154158,27.1,1026.4,43,80,8.3,0.7,10497.0
50862,20220713154158,7.0,1000.5,31,305,7.8,0.2,10404.0
50873,20220713154158,3.0,1007.8,1,14,5.5,0.1,10449.5
50877,20220713154158,11.0,1017.4,19,313,4.6,0.7,10338.6
50888,20220713154158,6.8,1002.1,56,292,7.2,1.3,10377.3
50950,20220713154158,15.9,1002.0,73,272,14.2,0.2,10371.8
50953,20220713154158,34.5,1004.5,85,276,6.8,0.8,10268.2
50955,20220713154158,24.1,1000.1,89,259,7.7,1.4,10488.1
50963,20220713154158,22.8,1010.4,43,96,8.2,0.9,10123.5
50968,20220713154158,26.5,1018.2,27,62,7.9,1.4,10423.6
50973,20220713154158,24.0,1005.9,37,45,9.9,0.8,10242.8
50978,20220713154158,3.0,1022.9,57,253,4.5,1.2,10298.3
50983,20220713154158,11.9,1019.8,39,185,0.9,0.4,10181.8
54094,20220713154158,13.3,1007.2,4,27,7.4,0.9,10043.3
54096,20220713154158,21.7,1004.4,30,68,8.3,0.1,10043.1
57251,20220713154158,29.7,1000.3,87,73,9.7,1.4,10288.0
57256,20220713154158,20.2,1015.4,64,346,4.4,0.5,10176.5
57259,20220713154158,9.2,1020.6,66,144,11.1,0.4,10492.1
57265,20220713154158,3.6,1020.1,6,323,13.2,1.4,10408.7
57278,20220713154158,30.6,1004.2,97,241,14.0,0.3,10270.0
57279,20220713154158,34.5,1014.9,5,131,11.8,0.0,10342.1
57355,20220713154158,4.6,1015.1,13,57,5.5,0.6,10250.6
57358,20220713154158,2.2,1002.0,58,65,5.2,0.2,10085.7
57359,20220713154158,10.7,1024.9,73,24,5.1,1.3,10422.0
57363,20220713154158,15.5,1018.4,64,120,8.5,1.2,10329.4
57378,20220713154158,23.7,1024.3,13,328,5.9,0.8,10123.3
57381,20220713154158,23.1,1016.4,52,62,10.7,0.8,10175.4
57395,20220713154158,6.7,1023.0,90,237,12.4,0.1,10414.7
57399,20220713154158,28.1,1005.7,60,200,3.8,0.3,10211.7
57439,20220713154158,3.1,1019.8,16,358,3.1,1.1,10086.7
57445,20220713154158,34.3,1003.8,89,69,6.0,0.4,10328.7
57447,20220713154158,26.0,1020.7,32,228,2.7,0.0,10318.1
57458,20220713154158,11.0,1021.7,80,40,1.6,0.7,10443.2
57461,20220713154158,2.5,1022.9,5,119,10.7,0.3,10280.2
57476,20220713154158,33.7,1002.8,8,32,0.4,0.4,10305.4
57482,20220713154158,22.1,1009.8,86,103,9.2,1.2,10481.4
57483,20220713154158,26.5,1009.4,41,15,2.3,0.4,10265.8
57493,20220713154158,23.7,1001.1,61,334,12.5,0.9,10337.8
57494,20220713154158,34.4,1007.1,83,114,3.7,0.6,10357.3
57545,20220713154158,27.8,1003.3,5,337,7.8,0.1,10227.4
57573,20220713154158,28.1,1019.4,8,42,9.8,1.5,10037.4
57581,20220713154158,6.5,1010.6,31,33,3.4,1.0,10034.4
57583,20220713154158,29.5,1012.9,86,225,9.6,1.5,10370.6
57595,20220713154158,22.6,1001.6,83,16,14.9,0.6,10044.7
58402,20220713154158,33.2,1022.7,30,0,8.6,0.4,10375.0
58407,20220713154158,18.0,1001.7,13,200,6.1,1.4,10198.3
58500,20220713154158,30.2,1009.0,86,209,4.4,1.4,10249.6
57554,20220713154158,5.1,1006.9,79,167,5.1,0.4,10310.2
57562,20220713154158,32.1,1012.3,89,292,7.7,0.1,10116.5
57574,20220713154158,18.1,1023.2,27,332,14.7,0.3,10070.1
57584,20220713154158,16.0,1009.3,39,325,2.0,0.7,10231.3
57642,20220713154158,0.9,1000.5,22,211,3.7,0.7,10465.4
57649,20220713154158,28.7,1020.3,43,264,1.3,0.3,10228.1
57655,20220713154158,13.8,1012.9,61,155,6.2,1.5,10009.5
57662,20220713154158,14.0,1017.3,74,19,6.3,1.1,10179.9
57669,20220713154158,19.3,1020.2,92,245,3.4,0.0,10027.3
57671,20220713154158,18.6,1000.2,56,113,3.0,1.4,10374.8
57673,20220713154158,3.2,1014.5,87,357,8.9,1.5,10168.5
57679,20220713154158,12.1,1021.1,53,322,11.6,0.5,10018.8
57682,20220713154158,17.7,1011.4,59,217,2.8,0.5,10279.6
57687,20220713154158,15.5,1022.7,92,216,13.4,0.2,10342.6
57745,20220713154158,8.4,1003.8,64,341,13.3,1.0,10498.5
57749,20220713154158,34.9,1009.6,43,126,3.9,0.3,10312.3
57752,20220713154158,21.3,1000.7,23,138,1.1,1.2,10037.8
57758,20220713154158,32.7,1018.5,31,274,10.2,0.1,10335.0
57761,20220713154158,24.0,1023.5,96,16,1.8,1.5,10016.3
57766,20220713154158,6.9,1017.1,68,157,11.2,0.2,10071.0
57774,20220713154158,26.3,1022.4,97,80,13.1,1.1,10209.6
57776,20220713154158,21.0,1000.0,59,204,4.1,0.9,10107.6
57779,20220713154158,15.0,1026.4,33,274,8.4,1.2,10027.3
57780,20220713154158,8.0,1015.2,13,329,0.0,1.5,10262.0
57841,20220713154158,3.2,1001.3,94,7,0.2,0.6,10422.5
57845,20220713154158,20.4,1020.8,30,43,6.8,0.0,10030.7
57853,20220713154158,7.6,1013.9,11,297,9.3,1.4,10308.5
57857,20220713154158,25.6,1002.2,34,325,11.1,1.3,10338.2
57860,20220713154158,30.3,1008.9,85,335,7.2,1.3,10091.3
57866,20220713154158,16.3,1018.6,74,185,13.4,0.7,10218.7
57872,20220713154158,10.2,1009.1,68,214,7.0,0.1,10085.7
57874,20220713154158,29.0,1017.7,67,213,14.4,0.8,10429.8
57889,20220713154158,32.5,1000.4,77,329,2.8,1.2,10219.2
57965,20220713154158,12.5,1006.2,92,70,11.3,0.5,10011.4
57972,20220713154158,27.6,1020.0,96,135,1.3,0.6,10260.3
57974,20220713154158,24.3,1011.7,46,110,11.4,1.5,10222.4
50936,20220713154158,3.0,1012.8,79,146,1.3,1.5,10376.1
50945,20220713154158,15.3,1005.9,34,96,6.1,1.2,10184.0
50948,20220713154158,12.5,1025.6,74,309,6.3,0.8,10482.5
50949,20220713154158,20.9,1001.8,58,315,2.7,1.4,10033.0
54041,20220713154158,30.6,1009.3,15,1,13.3,1.2,10192.4
54049,20220713154158,27.3,1009.9,5,202,1.9,0.5,10095.8
54063,20220713154158,24.3,1006.3,18,231,0.7,1.4,10170.1
54064,20220713154158,6.1,1005.6,77,289,14.6,1.0,10312.4
54142,20220713154158,33.2,1025.2,83,276,6.0,0.4,10402.4
54157,20220713154158,19.8,1004.3,86,174,4.4,0.1,10115.6
54161,20220713154158,16.6,1020.8,28,120,9.4,1.2,10247.8
54165,20220713154158,10.7,1007.1,53,51,9.9,1.2,10499.4
54171,20220713154158,27.0,1014.8,90,132,11.1,1.5,10225.9
54181,20220713154158,24.4,1000.4,7,161,6.7,1.5,10137.1
54186,20220713154158,13.9,1006.5,5,61,1.5,0.3,10158.8
54195,20220713154158,17.5,1021.7,93,82,11.6,0.8,10227.6
54260,20220713154158,5.6,1006.4,59,3,14.7,0.3,10154.8
54263,20220713154158,2.5,1015.5,77,16,9.9,0.6,10142.8
54266,20220713154158,8.3,1003.7,26,13,11.2,0.2,10426.5
54273,20220713154158,9.6,1021.0,96,109,4.3,1.2,10210.3
54276,20220713154158,3.0,1015.1,39,66,6.5,0.0,10067.6
54284,20220713154158,4.9,1015.0,30,207,2.5,1.3,10497.8
54285,20220713154158,13.3,1024.2,22,34,11.6,0.2,10361.4
54286,20220713154158,33.7,1024.0,43,109,4.6,0.1,10318.3
54292,20220713154158,29.3,1004.9,55,150,1.6,0.0,10381.7
54363,20220713154158,7.6,1009.3,71,240,4.3,1.1,10084.1
54374,20220713154158,18.8,1019.9,92,274,9.3,0.0,10278.9
54377,20220713154158,20.0,1020.3,68,130,4.3,0.5,10301.1
54386,20220713154158,23.9,1019.6,3,80,3.0,1.2,10437.1
58026,20220713154158,6.8,1013.1,12,314,4.4,1.3,10060.2
58027,20220713154158,34.0,1011.0,15,87,8.6,0.2,10214.7
58038,20220713154158,25.4,1009.2,94,110,8.7,0.8,10146.2
58040,20220713154158,0.9,1007.7,33,302,7.3,1.0,10131.1
58047,20220713154158,22.9,1017.1,38,352,4.4,0.4,10472.3
58130,20220713154158,17.2,1008.1,73,197,11.3,0.7,10019.5
58135,20220713154158,1.1,1018.0,90,92,6.9,1.0,10482.6
58138,20220713154158,34.0,1011.9,5,70,6.8,0.4,10398.2
58141,20220713154158,33.0,1009.8,72,207,11.6,0.9,10158.0
58143,20220713154158,10.3,1001.6,90,300,9.5,0.5,10050.9
58150,20220713154158,19.4,1025.0,66,242,4.7,0.2,10006.1
58158,20220713154158,24.0,1000.5,70,146,13.4,1.3,10167.8
58238,20220713154158,32.1,1017.9,33,156,3.7,0.8,10300.1
58241,20220713154158,3.1,1012.2,47,305,12.8,0.3,10089.3
58251,20220713154158,2.3,1024.1,95,326,10.3,0.3,10221.0
58252,20220713154158,16.9,1022.0,47,20,5.5,0.8,10006.1
58255,20220713154158,1.9,1024.6,67,286,5.5,1.0,10200.4
58259,20220713154158,12.9,1015.6,91,311,7.3,0.9,10079.1
58265,20220713154158,10.4,1025.6,34,199,12.7,1.1,10037.0
58343,20220713154158,11.1,1009.3,70,134,10.5,1.2,10155.8
58345,20220713154158,19.4,1008.2,53,356,7.5,1.4,10196.2
58354,20220713154158,29.1,1005.0,50,177,7.7,1.2,10470.2
58356,20220713154158,29.7,1005.4,50,336,5.5,0.7,10045.0
58358,20220713154158,22.9,1003.9,58,106,10.5,0.3,10359.5
57598,20220713154158,13.0,1002.3,59,145,2.5,1.0,10176.1
57696,20220713154158,8.3,1005.2,36,5,10.2,0.5,10035.2
57789,20220713154158,17.0,1005.5,97,322,10.6,0.9,10148.1
57793,20220713154158,29.7,1025.0,79,238,14.5,0.0,10186.3
57799,20220713154158,30.8,1001.8,69,24,0.8,0.2,10195.7
57894,20220713154158,32.2,1014.8,23,297,7.0,1.4,10062.7
57896,20220713154158,14.4,1018.3,39,224,2.0,0.6,10454.0
57993,20220713154158,34.6,1003.1,30,121,1.2,1.5,10332.8
58506,20220713154158,26.0,1024.0,9,143,1.0,0.9,10462.5
