站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58843,20220713153958,29.6,1020.4,2,301,12.3,0.5,10232.5
58846,20220713153958,17.3,1019.7,77,121,11.8,0.5,10027.9
58847,20220713153958,12.0,1022.8,43,269,14.8,0.4,10201.4
58911,20220713153958,26.7,1000.0,97,31,7.0,0.4,10252.8
58918,20220713153958,14.1,1026.1,99,50,14.3,0.7,10389.1
58921,20220713153958,0.6,1022.4,90,170,2.8,0.5,10328.1
58926,20220713153958,16.4,1010.0,59,320,7.8,1.2,10304.4
58927,20220713153958,3.9,1010.1,51,54,11.9,1.4,10445.1
58931,20220713153958,29.1,1013.4,69,171,10.2,0.6,10078.9
58933,20220713153958,35.0,1016.9,26,75,9.3,0.2,10276.9
58936,20220713153958,33.1,1003.3,83,207,10.3,1.2,10300.1
58944,20220713153958,10.8,1002.4,94,273,0.2,0.3,10278.1
59113,20220713153958,6.4,1004.4,97,40,5.3,0.0,10464.6
59126,20220713153958,0.0,1001.2,47,333,10.1,1.5,10172.2
59133,20220713153958,17.0,1006.0,87,247,12.5,0.8,10467.7
59134,20220713153958,9.4,1017.7,60,103,0.8,1.2,10145.4
59321,20220713153958,34.7,1007.5,36,312,14.6,0.3,10018.5
52323,20220713153958,29.3,1010.8,78,158,3.0,1.5,10111.6
52418,20220713153958,16.6,1025.8,33,10,13.8,1.0,10322.2
52424,20220713153958,30.9,1001.3,38,5,5.5,0.0,10187.6
52436,20220713153958,19.1,1020.0,89,97,5.2,1.1,10183.4
52446,20220713153958,20.4,1009.8,55,29,0.6,1.5,10033.5
52447,20220713153958,32.6,1007.8,72,355,0.7,1.1,10175.4
52533,20220713153958,2.3,1014.8,56,303,12.1,0.8,10059.9
52546,20220713153958,6.3,1001.5,21,164,14.3,0.4,10099.1
52652,20220713153958,28.2,1020.0,84,64,14.4,0.9,10181.9
52661,20220713153958,30.4,1018.0,6,133,3.3,0.1,10254.9
52674,20220713153958,5.5,1025.6,27,50,6.4,1.3,10151.1
52679,20220713153958,33.3,1017.1,15,188,1.8,0.6,10345.5
52681,20220713153958,8.9,1012.0,39,109,3.0,1.3,10187.2
52787,20220713153958,5.2,1014.7,3,121,13.9,1.2,10433.7
52797,20220713153958,29.6,1000.4,44,115,12.5,1.3,10308.4
52884,20220713153958,24.2,1005.2,12,231,13.0,1.3,10415.4
52895,20220713153958,2.6,1014.6,17,122,10.6,0.2,10041.2
52983,20220713153958,7.8,1016.7,29,137,4.1,0.7,10061.8
52984,20220713153958,23.2,1000.1,74,76,13.0,0.0,10238.7
52986,20220713153958,31.6,1005.9,30,189,4.3,1.2,10431.0
52996,20220713153958,8.7,1016.7,33,255,2.8,0.4,10497.0
53821,20220713153958,11.5,1014.4,14,308,8.1,1.3,10017.5
53915,20220713153958,9.6,1014.9,45,56,6.5,0.1,10312.6
53923,20220713153958,7.5,1001.7,36,113,2.8,0.8,10150.6
56074,20220713153958,25.4,1023.8,88,357,7.5,0.4,10025.2
56080,20220713153958,16.2,1004.7,63,5,7.7,1.5,10260.2
56093,20220713153958,0.8,1025.3,71,183,4.3,1.4,10363.6
56096,20220713153958,22.8,1003.0,56,176,12.4,1.5,10055.7
57014,20220713153958,32.9,1020.2,16,276,6.8,1.1,10264.6
57996,20220713153958,33.2,1002.2,47,51,9.9,0.4,10153.2
59072,20220713153958,30.9,1022.0,22,19,10.3,0.0,10258.4
59082,20220713153958,27.8,1017.8,67,217,14.4,0.5,10191.1
59087,20220713153958,29.8,1020.2,27,293,7.2,0.1,10131.3
59088,20220713153958,9.2,1004.8,23,305,2.7,0.8,10390.1
59096,20220713153958,8.9,1004.5,38,137,11.5,1.5,10157.8
59097,20220713153958,28.9,1006.3,72,79,6.3,0.9,10317.3
59107,20220713153958,13.0,1015.0,42,258,2.5,1.1,10195.3
59116,20220713153958,21.4,1022.8,5,79,1.1,1.0,10354.7
59117,20220713153958,11.1,1014.9,18,0,12.9,1.1,10308.6
59271,20220713153958,26.7,1017.6,27,230,12.1,0.5,10111.6
59278,20220713153958,24.1,1016.1,19,354,4.6,0.7,10027.1
59280,20220713153958,7.4,1025.4,80,70,14.4,1.1,10310.5
59287,20220713153958,26.9,1007.1,91,126,1.0,1.1,10021.3
59289,20220713153958,33.3,1009.7,97,31,3.0,1.4,10284.1
59293,20220713153958,23.9,1018.6,51,328,10.9,0.8,10018.2
59294,20220713153958,30.8,1015.5,11,309,10.9,0.1,10215.3
59298,20220713153958,0.2,1010.9,14,100,3.5,1.5,10180.9
59303,20220713153958,21.5,1023.7,78,170,2.5,0.9,10367.3
59304,20220713153958,10.1,1000.2,95,251,1.8,0.0,10482.5
59306,20220713153958,27.1,1014.0,38,65,9.5,1.1,10000.3
59310,20220713153958,13.6,1021.8,18,111,1.2,0.2,10096.8
59316,20220713153958,6.9,1005.7,83,347,0.0,0.8,10101.3
59317,20220713153958,30.5,1001.5,23,206,3.5,1.2,10022.3
59324,20220713153958,11.3,1011.3,1,23,12.8,0.1,10479.9
59456,20220713153958,1.0,1024.9,87,299,7.2,1.5,10007.5
59462,20220713153958,22.9,1004.0,66,146,7.7,1.2,10071.8
59478,20220713153958,3.9,1014.7,24,108,14.7,0.1,10418.5
59485,20220713153958,4.5,1003.9,93,130,7.7,0.9,10196.8
59488,20220713153958,8.9,1002.5,94,0,1.7,0.7,10025.2
59493,20220713153958,10.5,1004.1,6,128,7.8,1.0,10024.7
59501,20220713153958,2.1,1012.5,100,67,3.2,1.0,10220.7
59658,20220713153958,2.8,1015.7,92,46,8.8,0.7,10371.9
59663,20220713153958,22.6,1010.3,82,54,1.1,1.0,10494.8
59664,20220713153958,13.0,1002.7,70,289,14.6,0.6,10123.1
59673,20220713153958,15.2,1015.4,16,252,1.7,0.3,10231.2
59754,20220713153958,29.2,1006.1,69,273,6.3,0.3,10162.3
57947,20220713153958,17.0,1021.9,61,0,12.3,0.2,10013.8
57957,20220713153958,14.7,1022.5,1,176,3.0,0.5,10420.3
57958,20220713153958,8.3,1015.0,88,62,14.0,0.6,10370.0
59021,20220713153958,9.7,1007.9,60,108,6.1,1.1,10227.8
59023,20220713153958,15.1,1024.6,47,268,3.0,0.6,10368.9
59027,20220713153958,9.1,1000.5,96,353,12.1,1.5,10495.1
59037,20220713153958,27.1,1013.4,48,289,1.4,0.6,10058.9
59046,20220713153958,29.9,1003.3,71,63,5.8,1.3,10439.1
59058,20220713153958,20.3,1015.1,19,325,4.4,0.0,10376.2
59065,20220713153958,34.0,1015.7,27,114,2.3,0.9,10243.6
59209,20220713153958,11.2,1019.7,90,39,4.1,0.8,10010.4
59211,20220713153958,12.9,1010.0,64,194,1.1,0.2,10386.2
59218,20220713153958,6.0,1016.0,55,270,2.4,0.8,10396.1
59228,20220713153958,27.3,1014.3,62,37,11.0,1.1,10320.9
59242,20220713153958,14.6,1012.2,13,321,13.4,0.9,10259.6
59254,20220713153958,16.8,1000.3,13,88,11.0,0.8,10101.5
59265,20220713153958,24.7,1021.4,85,332,7.9,1.0,10242.3
59417,20220713153958,4.4,1010.1,71,336,10.4,0.3,10159.7
59431,20220713153958,11.7,1008.2,58,54,13.6,0.9,10020.0
59446,20220713153958,26.5,1010.8,21,152,11.3,0.9,10349.2
59453,20220713153958,1.6,1018.6,96,217,7.5,1.5,10489.4
59626,20220713153958,30.5,1020.9,25,294,4.0,1.4,10315.9
59631,20220713153958,12.5,1025.9,16,96,10.1,0.1,10434.2
59632,20220713153958,22.0,1008.9,11,71,6.9,1.5,10249.2
59644,20220713153958,30.2,1009.6,57,128,7.9,1.1,10413.8
59647,20220713153958,33.5,1022.2,99,224,1.1,1.4,10305.9
56691,20220713153958,10.0,1013.0,21,232,14.9,0.8,10183.2
56693,20220713153958,24.5,1017.6,44,141,5.7,1.3,10489.9
56792,20220713153958,2.2,1026.1,70,331,0.4,1.3,10069.6
56793,20220713153958,9.0,1021.6,29,153,1.8,1.1,10015.3
57606,20220713153958,3.9,1000.6,37,146,12.4,1.3,10068.8
57614,20220713153958,18.0,1003.0,12,336,0.6,1.0,10429.0
57625,20220713153958,33.1,1020.5,23,234,14.6,1.5,10321.8
57647,20220713153958,17.0,1008.1,78,278,0.4,0.6,10467.7
57707,20220713153958,27.8,1004.5,91,155,8.8,1.0,10342.8
57710,20220713153958,29.3,1001.7,33,276,8.4,1.2,10120.4
57712,20220713153958,26.5,1023.5,82,228,1.0,1.2,10411.9
57718,20220713153958,20.0,1019.9,61,172,12.2,0.6,10439.2
57722,20220713153958,17.8,1004.6,35,312,3.3,1.2,10185.0
57729,20220713153958,3.4,1025.0,2,184,4.4,0.9,10319.1
57731,20220713153958,10.2,1009.3,37,293,3.4,0.1,10206.3
57741,20220713153958,10.2,1025.0,37,5,7.7,0.4,10359.8
57803,20220713153958,23.6,1017.1,21,280,8.4,0.6,10133.6
57805,20220713153958,7.2,1008.8,93,179,14.0,1.3,10395.5
57806,20220713153958,1.3,1006.2,100,275,11.6,1.5,10025.1
57816,20220713153958,24.1,1021.1,23,170,3.2,1.0,10431.0
57825,20220713153958,29.3,1000.7,78,104,9.3,0.5,10151.8
57827,20220713153958,2.9,1021.1,30,227,13.9,0.5,10427.7
57832,20220713153958,19.5,1019.3,66,305,10.2,0.0,10173.6
57839,20220713153958,0.6,1025.1,23,164,10.8,0.8,10318.8
57840,20220713153958,15.3,1015.5,84,165,1.2,0.8,10341.3
57902,20220713153958,28.6,1005.5,15,27,11.6,0.7,10266.1
57906,20220713153958,19.8,1008.3,26,346,8.8,1.5,10364.2
57907,20220713153958,13.6,1003.5,33,123,5.7,0.6,10218.0
57910,20220713153958,11.2,1019.8,15,229,0.8,0.5,10282.4
57912,20220713153958,30.8,1002.5,36,79,2.0,0.5,10384.2
57916,20220713153958,15.2,1008.4,55,15,1.2,0.7,10381.4
57922,20220713153958,22.1,1011.7,33,133,3.0,1.3,10206.6
57926,20220713153958,15.6,1006.3,48,356,12.6,0.6,10288.7
57932,20220713153958,26.0,1018.1,84,296,2.3,0.2,10401.0
59758,20220713153958,17.8,1011.3,8,283,11.4,1.3,10256.3
59838,20220713153958,10.7,1018.7,60,211,1.7,0.0,10226.2
59845,20220713153958,5.9,1003.6,37,6,13.4,0.8,10177.5
59849,20220713153958,3.7,1021.3,60,79,10.9,1.4,10132.5
59855,20220713153958,25.6,1002.2,97,288,13.2,1.1,10264.2
59948,20220713153958,0.4,1025.1,43,298,1.0,1.0,10093.3
59954,20220713153958,11.4,1011.3,39,344,5.9,0.6,10198.2
59981,20220713153958,28.7,1005.0,5,18,0.8,0.3,10270.9
53399,20220713153958,9.7,1000.2,19,153,12.0,1.0,10215.2
53593,20220713153958,32.1,1016.9,46,71,8.5,0.4,10443.4
53698,20220713153958,12.3,1011.4,92,265,9.4,1.3,10120.4
53798,20220713153958,26.1,1013.7,13,150,6.8,0.0,10456.5
54308,20220713153958,13.6,1010.7,72,276,4.1,0.5,10226.6
54311,20220713153958,15.0,1013.5,36,218,2.4,0.4,10312.1
54401,20220713153958,20.3,1001.7,52,90,11.8,1.0,10121.6
54405,20220713153958,23.6,1017.7,38,117,13.4,1.3,10180.4
54423,20220713153958,23.0,1022.6,30,331,5.3,0.8,10449.9
54429,20220713153958,34.2,1011.1,82,22,9.6,1.2,10140.4
54436,20220713153958,11.8,1015.5,3,265,7.5,0.5,10021.1
54449,20220713153958,6.7,1011.9,84,286,12.6,1.2,10155.0
54518,20220713153958,32.3,1025.0,44,5,9.6,0.4,10307.9
54534,20220713153958,12.4,1003.4,80,79,11.5,0.4,10158.9
54535,20220713153958,2.6,1001.5,95,45,13.3,0.8,10204.8
54539,20220713153958,6.4,1000.6,19,41,5.0,0.9,10256.9
54602,20220713153958,9.6,1001.5,36,210,10.0,0.2,10157.8
54606,20220713153958,17.9,1017.5,8,60,7.9,1.5,10047.3
54618,20220713153958,17.4,1014.1,66,90,8.4,0.7,10234.4
54624,20220713153958,11.2,1016.2,71,327,0.8,0.0,10065.0
54705,20220713153958,1.4,1011.8,41,218,6.8,0.3,10325.8
53898,20220713153958,3.7,1015.7,89,289,11.2,0.3,10388.3
53986,20220713153958,28.9,1000.9,22,101,8.6,0.2,10405.2
57051,20220713153958,29.7,1001.2,100,319,5.4,0.6,10425.8
57067,20220713153958,25.8,1012.8,47,164,0.4,0.6,10416.6
57071,20220713153958,19.8,1011.2,47,83,2.5,1.4,10124.9
57077,20220713153958,24.6,1010.5,34,283,11.6,0.2,10178.6
57083,20220713153958,21.2,1024.4,29,356,14.1,1.5,10399.9
57084,20220713153958,14.4,1009.7,34,121,10.8,0.8,10091.0
57089,20220713153958,3.1,1018.2,52,146,14.0,1.4,10474.8
57091,20220713153958,22.3,1013.4,46,226,6.6,1.1,10222.1
57156,20220713153958,32.1,1000.2,19,317,13.2,1.4,10429.5
57178,20220713153958,27.1,1010.6,82,333,2.5,0.7,10409.6
57181,20220713153958,7.9,1024.4,73,27,12.1,1.5,10420.9
57193,20220713153958,9.7,1008.0,16,140,1.0,1.3,10123.7
57285,20220713153958,11.6,1000.7,82,131,3.1,0.3,10408.3
57290,20220713153958,29.3,1021.7,68,151,2.8,0.0,10288.4
57297,20220713153958,4.2,1005.7,99,59,11.6,1.4,10154.8
58005,20220713153958,25.7,1011.8,73,273,7.5,0.0,10005.4
58111,20220713153958,28.1,1009.1,74,326,4.5,0.2,10009.5
58208,20220713153958,25.0,1001.4,31,74,6.1,1.3,10405.3
50136,20220713153958,30.6,1006.8,50,187,1.5,1.5,10191.2
50246,20220713153958,7.3,1006.4,77,256,2.4,0.1,10032.9
50247,20220713153958,20.4,1018.6,68,117,9.2,0.4,10009.6
50349,20220713153958,19.8,1006.8,85,77,6.0,0.7,10260.5
50353,20220713153958,12.1,1022.6,97,75,6.4,1.3,10037.7
50442,20220713153958,15.9,1007.9,53,68,12.3,0.0,10344.4
50468,20220713153958,23.8,1020.6,26,118,7.2,1.3,10248.9
50557,20220713153958,3.0,1015.5,43,307,8.6,1.1,10224.5
50564,20220713153958,31.7,1017.4,37,319,11.0,0.9,10476.0
50656,20220713153958,34.7,1000.9,1,81,3.3,1.2,10344.9
50658,20220713153958,14.2,1016.5,74,317,6.8,0.6,10104.3
50674,20220713153958,26.1,1017.8,96,289,3.1,0.6,10227.4
50739,20220713153958,12.6,1015.2,43,225,1.3,0.6,10301.4
50742,20220713153958,4.9,1013.7,24,162,0.2,0.3,10303.0
50745,20220713153958,12.6,1025.8,93,168,1.5,0.1,10241.4
50756,20220713153958,18.5,1008.3,66,156,11.3,0.1,10141.8
50758,20220713153958,17.1,1016.1,56,133,11.8,0.9,10265.0
50774,20220713153958,23.1,1000.9,16,28,4.7,0.2,10016.7
50778,20220713153958,16.6,1009.8,27,38,14.3,0.3,10303.2
50788,20220713153958,11.3,1007.3,45,54,5.6,0.5,10297.6
50844,20220713153958,16.1,1014.2,9,96,7.3,1.1,10404.3
50853,20220713153958,13.2,1003.0,61,336,4.2,1.1,10158.9
50854,20220713153958,23.0,1000.5,49,160,8.1,0.6,10442.2
50862,20220713153958,25.7,1008.5,18,315,8.6,0.1,10026.1
50873,20220713153958,14.6,1012.7,52,26,4.5,1.2,10274.2
50877,20220713153958,34.9,1016.8,66,264,8.6,0.5,10452.1
50888,20220713153958,12.8,1006.5,78,59,12.0,0.1,10267.1
50950,20220713153958,25.0,1000.7,90,290,4.9,1.4,10330.2
50953,20220713153958,14.4,1008.4,47,82,4.2,0.1,10480.0
50955,20220713153958,24.4,1002.7,84,69,8.1,0.8,10285.0
50963,20220713153958,5.0,1023.6,67,257,3.1,0.3,10277.3
50968,20220713153958,4.7,1016.6,28,127,12.3,0.0,10051.7
50973,20220713153958,21.2,1010.2,55,22,14.8,1.2,10228.2
50978,20220713153958,32.9,1003.7,93,231,5.7,1.2,10003.2
50983,20220713153958,22.2,1018.6,67,297,10.4,0.0,10353.0
54094,20220713153958,32.2,1019.5,23,271,5.1,0.5,10306.0
54096,20220713153958,32.2,1005.1,40,300,0.0,0.5,10012.4
57251,20220713153958,2.6,1015.5,59,263,9.4,1.5,10106.0
57256,20220713153958,28.9,1019.4,21,41,0.7,0.6,10104.9
57259,20220713153958,21.1,1009.3,5,299,0.3,0.2,10108.4
57265,20220713153958,7.8,1004.9,93,2,5.1,0.7,10067.4
57278,20220713153958,33.3,1003.3,98,132,12.5,1.1,10144.6
57279,20220713153958,20.0,1006.8,76,93,13.7,1.5,10120.9
57355,20220713153958,16.4,1026.3,66,159,10.8,0.6,10129.3
57358,20220713153958,28.5,1026.3,54,307,8.0,1.3,10075.3
57359,20220713153958,0.6,1023.8,85,294,1.1,0.5,10035.0
57363,20220713153958,1.2,1020.8,88,131,9.7,1.0,10187.7
57378,20220713153958,22.0,1001.7,52,213,14.2,0.9,10131.5
57381,20220713153958,9.5,1007.9,8,234,13.9,0.4,10058.4
57395,20220713153958,22.6,1020.4,32,124,14.2,0.7,10131.4
57399,20220713153958,10.4,1019.0,31,87,13.9,0.5,10329.3
57439,20220713153958,33.3,1023.1,95,184,4.0,0.2,10241.5
57445,20220713153958,23.4,1011.2,7,185,5.6,0.1,10161.1
57447,20220713153958,22.3,1018.0,35,9,13.7,0.5,10205.9
57458,20220713153958,14.8,1018.5,17,349,8.5,0.6,10270.1
57461,20220713153958,15.5,1012.2,47,182,14.8,0.1,10246.8
57476,20220713153958,21.6,1018.9,50,145,5.6,1.5,10220.9
57482,20220713153958,1.4,1008.1,15,201,4.6,0.0,10133.6
57483,20220713153958,3.1,1015.6,9,27,10.1,0.0,10214.0
57493,20220713153958,33.1,1020.8,94,35,14.0,1.1,10360.2
57494,20220713153958,29.6,1008.7,69,303,12.3,1.3,10262.6
57545,20220713153958,25.8,1020.7,72,245,10.0,0.1,10288.7
57573,20220713153958,32.7,1001.6,42,314,10.2,0.1,10292.7
57581,20220713153958,28.8,1010.6,10,95,5.1,1.0,10248.2
57583,20220713153958,20.0,1020.4,93,224,12.8,0.4,10492.0
57595,20220713153958,24.3,1010.2,29,303,1.1,0.3,10242.2
58402,20220713153958,6.1,1002.4,93,1,2.5,0.5,10473.5
58407,20220713153958,2.9,1003.2,49,306,1.3,1.4,10132.8
58500,20220713153958,12.5,1023.9,45,37,10.8,0.8,10142.7
57554,20220713153958,23.5,1012.8,15,91,13.2,1.4,10107.0
57562,20220713153958,15.0,1005.4,8,58,13.3,1.1,10331.6
57574,20220713153958,30.9,1009.5,20,149,12.4,0.0,10130.5
57584,20220713153958,31.8,1001.0,61,155,14.4,0.4,10311.8
57642,20220713153958,32.8,1021.2,59,174,14.3,0.4,10042.1
57649,20220713153958,23.0,1016.2,64,253,6.1,0.3,10246.5
57655,20220713153958,8.1,1005.7,4,66,5.9,1.1,10193.2
57662,20220713153958,27.9,1011.3,27,192,2.3,0.6,10045.5
57669,20220713153958,1.1,1007.8,93,292,3.7,0.2,10255.1
57671,20220713153958,30.6,1005.7,4,328,4.4,1.5,10413.9
57673,20220713153958,33.6,1003.5,65,163,11.4,0.8,10067.6
57679,20220713153958,2.7,1008.8,9,79,13.8,1.0,10136.2
57682,20220713153958,6.9,1018.5,12,222,11.5,0.7,10290.7
57687,20220713153958,1.6,1002.3,26,115,8.7,0.9,10435.9
57745,20220713153958,2.6,1008.3,29,18,3.8,0.5,10164.2
57749,20220713153958,10.8,1022.8,3,18,5.6,0.6,10342.9
57752,20220713153958,6.3,1023.6,75,69,6.8,1.3,10225.0
57758,20220713153958,15.7,1022.8,99,119,10.3,1.2,10449.8
57761,20220713153958,29.8,1019.0,75,171,10.3,0.6,10090.6
57766,20220713153958,31.3,1002.5,3,97,5.8,0.4,10491.4
57774,20220713153958,14.8,1003.6,71,22,6.2,0.0,10136.3
57776,20220713153958,28.3,1009.6,64,134,7.6,1.3,10204.8
57779,20220713153958,2.3,1025.2,33,121,4.4,0.6,10044.6
57780,20220713153958,31.2,1025.5,6,2,0.6,1.1,10092.9
57841,20220713153958,15.2,1014.3,73,65,7.9,1.4,10187.2
57845,20220713153958,0.9,1012.6,72,302,1.9,0.2,10349.4
57853,20220713153958,15.0,1023.9,95,207,8.9,0.2,10486.2
57857,20220713153958,5.5,1004.1,94,123,14.6,1.5,10453.9
57860,20220713153958,7.8,1006.8,70,13,12.2,0.9,10048.6
57866,20220713153958,28.5,1013.0,6,95,2.1,0.0,10017.5
57872,20220713153958,33.3,1014.4,6,159,1.4,0.3,10053.4
57874,20220713153958,24.8,1022.6,68,258,1.7,1.3,10452.8
57889,20220713153958,33.3,1017.9,52,22,2.4,0.4,10466.7
57965,20220713153958,2.0,1008.4,54,340,0.1,0.7,10238.3
57972,20220713153958,11.1,1024.9,65,228,5.6,0.9,10384.6
57974,20220713153958,21.4,1021.5,26,127,10.6,0.9,10164.2
50936,20220713153958,17.5,1002.3,92,2,12.4,1.0,10328.5
50945,20220713153958,8.8,1002.9,13,17,8.0,1.3,10187.3
50948,20220713153958,18.8,1000.3,97,29,12.0,0.8,10357.5
50949,20220713153958,7.4,1018.8,37,178,5.8,1.3,10107.3
54041,20220713153958,27.7,1003.3,43,281,1.8,0.1,10495.8
54049,20220713153958,10.6,1026.2,100,231,9.4,1.5,10469.2
54063,20220713153958,15.4,1011.4,90,0,5.9,0.5,10373.4
54064,20220713153958,12.2,1003.7,47,347,3.2,0.2,10229.8
54142,20220713153958,19.7,1003.1,31,150,10.6,0.1,10094.5
54157,20220713153958,0.2,1021.3,39,297,13.8,0.5,10206.8
54161,20220713153958,27.7,1005.8,1,278,3.4,0.5,10089.1
54165,20220713153958,16.5,1005.6,89,25,7.5,1.1,10107.7
54171,20220713153958,34.2,1018.6,91,251,1.7,0.8,10146.1
54181,20220713153958,31.6,1019.2,17,271,0.6,0.2,10285.4
54186,20220713153958,21.0,1016.0,82,98,10.0,0.9,10041.8
54195,20220713153958,2.3,1020.8,8,250,0.1,0.4,10362.6
54260,20220713153958,27.5,1018.5,40,327,0.6,0.1,10012.6
54263,20220713153958,23.2,1022.7,4,350,9.9,1.1,10189.3
54266,20220713153958,30.4,1003.7,22,233,7.2,1.4,10486.4
54273,20220713153958,18.8,1014.1,69,247,10.9,0.3,10159.6
54276,20220713153958,15.3,1020.8,97,201,5.8,1.2,10148.0
54284,20220713153958,30.3,1000.2,71,13,12.1,1.3,10240.4
54285,20220713153958,29.4,1004.1,97,2,7.3,1.3,10321.8
54286,20220713153958,10.2,1000.7,20,11,1.0,1.1,10453.7
54292,20220713153958,1.4,1013.5,73,3,14.0,0.0,10342.4
54363,20220713153958,27.5,1010.6,6,128,2.6,0.8,10237.7
54374,20220713153958,32.7,1002.0,9,52,0.4,0.8,10303.1
54377,20220713153958,9.6,1010.0,44,117,14.9,1.0,10289.5
54386,20220713153958,1.5,1018.7,84,0,11.9,1.5,10099.1
58026,20220713153958,2.3,1023.3,42,352,3.0,1.4,10002.8
58027,20220713153958,13.1,1007.8,46,15,8.4,1.3,10425.1
58038,20220713153958,9.5,1005.4,36,29,8.7,0.6,10372.6
58040,20220713153958,14.3,1015.7,48,58,9.4,0.6,10022.9
58047,20220713153958,22.3,1015.7,95,247,6.3,0.7,10013.5
58130,20220713153958,31.8,1022.6,25,231,6.6,1.3,10434.5
58135,20220713153958,21.4,1014.2,39,282,3.8,1.3,10099.9
58138,20220713153958,29.4,1012.0,12,24,10.0,1.4,10166.4
58141,20220713153958,23.0,1012.8,45,182,8.0,1.1,10043.2
58143,20220713153958,25.1,1020.6,81,288,11.4,0.4,10146.2
58150,20220713153958,11.0,1021.3,3,45,5.7,0.8,10444.1
58158,20220713153958,0.9,1006.3,93,25,12.5,1.1,10463.7
58238,20220713153958,3.0,1007.3,56,232,0.6,0.7,10110.1
58241,20220713153958,6.7,1002.5,24,192,1.9,0.7,10390.2
58251,20220713153958,13.1,1002.2,65,178,4.2,0.6,10310.1
58252,20220713153958,4.5,1018.4,85,216,7.9,0.0,10323.5
58255,20220713153958,34.5,1005.9,63,212,14.4,1.3,10451.8
58259,20220713153958,24.4,1012.9,91,140,10.9,1.3,10456.6
58265,20220713153958,6.5,1003.3,50,314,3.2,1.4,10402.7
58343,20220713153958,23.3,1025.2,89,105,9.3,1.2,10193.3
58345,20220713153958,33.2,1016.5,96,39,8.1,0.6,10019.2
58354,20220713153958,34.0,1011.9,68,159,4.8,0.9,10262.2
58356,20220713153958,25.5,1016.7,96,300,4.2,1.3,10131.7
58358,20220713153958,28.3,1005.3,92,201,14.5,1.5,10222.7
57598,20220713153958,0.6,1008.1,2,275,5.6,0.8,10420.0
57696,20220713153958,15.3,1023.6,10,356,3.8,1.2,10216.8
57789,20220713153958,3.0,1013.7,67,258,0.9,0.5,10207.5
57793,20220713153958,27.2,1011.0,98,321,12.3,0.0,10108.4
57799,20220713153958,27.9,1007.2,14,312,7.8,0.2,10466.8
57894,20220713153958,2.7,1002.1,27,196,1.9,0.3,10430.5
57896,20220713153958,3.3,1006.6,40,46,10.3,0.1,10451.7
57993,20220713153958,15.9,1008.9,88,231,2.9,0.5,10443.8
58506,20220713153958,4.0,1021.2,39,76,10.1,0.0,10048.1
