站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
52895,20220713153758,2.8,1002.5,29,335,8.7,1.1,10071.2
52983,20220713153758,20.3,1018.9,38,185,10.4,0.4,10437.4
52984,20220713153758,18.4,1002.1,19,195,7.2,0.8,10057.4
52986,20220713153758,3.3,1010.2,5,274,10.7,0.1,10021.2
52996,20220713153758,9.9,1017.7,38,56,12.8,1.3,10403.3
53821,20220713153758,6.2,1013.3,71,83,1.0,0.3,10416.2
53915,20220713153758,17.5,1000.8,24,107,2.2,0.1,10379.1
53923,20220713153758,12.7,1019.2,24,203,13.4,1.5,10373.9
56074,20220713153758,4.9,1008.7,61,275,13.9,1.0,10139.4
56080,20220713153758,29.4,1004.0,47,354,11.6,0.5,10340.5
56093,20220713153758,6.3,1017.1,91,254,14.2,1.3,10088.6
56096,20220713153758,1.4,1011.8,96,310,0.5,0.2,10461.8
57014,20220713153758,25.3,1005.3,35,13,7.7,1.5,10322.9
57996,20220713153758,12.9,1006.0,44,296,1.0,1.3,10089.1
59072,20220713153758,19.8,1012.5,45,304,13.7,1.0,10463.2
59082,20220713153758,23.5,1018.4,100,195,0.7,1.4,10179.9
59087,20220713153758,33.6,1025.0,43,353,11.3,0.0,10280.8
59088,20220713153758,27.1,1020.8,47,308,1.8,0.1,10424.1
59096,20220713153758,30.5,1023.8,72,177,9.5,0.7,10450.8
59097,20220713153758,19.6,1001.4,61,15,0.0,0.0,10489.1
59107,20220713153758,30.1,1021.8,20,41,7.5,0.5,10383.3
59116,20220713153758,25.4,1006.7,66,280,6.5,0.7,10369.5
59117,20220713153758,17.8,1019.0,90,247,9.0,0.8,10446.5
59271,20220713153758,26.0,1025.7,87,230,2.8,0.3,10107.0
59278,20220713153758,27.4,1019.6,49,125,2.1,0.3,10450.5
59280,20220713153758,31.9,1021.3,86,67,7.5,0.2,10229.8
59287,20220713153758,0.6,1009.8,62,58,7.0,1.0,10274.7
59289,20220713153758,7.6,1015.8,71,76,14.0,0.4,10065.2
59293,20220713153758,5.5,1012.2,4,347,7.0,1.5,10130.8
59294,20220713153758,31.1,1014.3,96,189,0.6,0.0,10222.2
59298,20220713153758,16.6,1005.4,97,55,9.8,0.5,10283.6
59303,20220713153758,26.4,1000.5,52,321,12.5,0.5,10357.8
59304,20220713153758,13.9,1022.7,48,336,14.1,1.4,10306.4
59306,20220713153758,3.9,1012.3,22,296,3.1,0.4,10300.0
59310,20220713153758,0.2,1002.1,26,184,8.5,0.2,10206.7
59316,20220713153758,7.3,1000.0,58,66,14.5,0.5,10159.3
59317,20220713153758,18.4,1014.4,17,288,6.8,1.5,10302.8
59324,20220713153758,22.8,1024.7,13,346,12.7,0.1,10443.1
59456,20220713153758,34.4,1024.9,32,209,10.7,0.4,10482.1
59462,20220713153758,32.7,1001.9,26,30,7.0,0.2,10052.2
59478,20220713153758,11.1,1005.0,24,80,3.0,1.1,10347.7
59485,20220713153758,2.6,1015.6,57,180,12.5,0.5,10123.4
59488,20220713153758,33.7,1020.6,21,103,1.0,0.7,10206.9
59493,20220713153758,18.6,1021.4,39,242,4.8,0.3,10386.6
59501,20220713153758,21.5,1002.5,81,318,9.5,1.1,10226.2
59658,20220713153758,21.0,1021.4,11,246,5.2,1.4,10429.4
59663,20220713153758,11.1,1006.4,78,122,14.6,0.9,10182.2
59664,20220713153758,23.8,1017.8,12,198,6.7,1.3,10436.2
59673,20220713153758,17.6,1009.4,85,248,2.1,0.0,10233.1
59754,20220713153758,32.3,1013.9,9,316,11.5,0.2,10231.8
57947,20220713153758,22.7,1009.8,13,336,3.0,1.3,10296.4
57957,20220713153758,22.7,1012.9,26,204,9.4,0.0,10075.1
57958,20220713153758,26.9,1003.6,7,20,6.0,0.2,10265.9
59021,20220713153758,17.1,1006.8,47,250,12.7,0.6,10126.2
59023,20220713153758,3.5,1000.1,73,71,1.7,0.4,10230.7
59027,20220713153758,13.5,1008.6,88,155,11.7,0.8,10261.6
59037,20220713153758,32.0,1021.4,79,326,9.5,1.2,10116.2
59046,20220713153758,34.3,1023.2,76,289,8.5,0.9,10080.7
59058,20220713153758,23.2,1003.2,90,229,1.0,0.9,10452.8
59065,20220713153758,0.3,1013.3,30,118,12.6,0.0,10368.1
59209,20220713153758,6.4,1000.7,18,258,3.6,1.1,10482.6
59211,20220713153758,9.0,1009.9,91,1,5.8,0.9,10150.4
59218,20220713153758,34.0,1009.3,75,311,12.5,0.8,10375.9
59228,20220713153758,33.6,1003.2,94,5,12.5,0.6,10263.7
59242,20220713153758,12.0,1000.2,50,328,2.6,1.4,10413.5
59254,20220713153758,5.6,1014.8,43,28,4.4,1.3,10299.3
59265,20220713153758,8.0,1014.0,73,231,14.3,0.7,10412.2
59417,20220713153758,5.9,1024.5,87,216,9.2,1.2,10342.2
59431,20220713153758,10.5,1009.4,17,63,14.7,0.5,10085.8
59446,20220713153758,7.4,1017.3,83,318,4.8,1.3,10488.5
59453,20220713153758,3.6,1024.8,28,188,1.0,0.8,10001.7
59626,20220713153758,31.7,1021.1,14,286,6.6,0.3,10473.5
59631,20220713153758,26.0,1009.6,56,30,8.6,0.4,10361.1
59632,20220713153758,17.7,1024.9,31,330,12.5,0.0,10174.7
59644,20220713153758,31.4,1004.2,39,206,14.7,1.0,10488.3
59647,20220713153758,9.8,1016.8,18,26,11.9,0.6,10355.5
56691,20220713153758,3.2,1006.4,28,245,1.5,1.0,10093.1
56693,20220713153758,29.4,1005.3,35,190,0.0,0.0,10213.9
56792,20220713153758,16.4,1022.8,54,118,6.8,0.4,10135.2
56793,20220713153758,21.0,1015.2,84,117,13.2,1.3,10435.2
57606,20220713153758,3.2,1022.5,89,8,11.9,1.5,10242.6
57614,20220713153758,27.6,1024.1,14,10,1.0,0.3,10273.6
57625,20220713153758,32.5,1026.3,87,37,14.4,0.3,10300.5
57647,20220713153758,31.5,1006.0,53,111,14.7,0.8,10204.7
57707,20220713153758,6.0,1006.6,53,342,7.6,1.2,10121.5
57710,20220713153758,17.2,1009.2,9,293,5.9,1.3,10311.4
57712,20220713153758,17.2,1020.8,57,101,8.8,1.0,10384.3
57718,20220713153758,35.0,1019.4,6,98,12.1,1.4,10022.2
57722,20220713153758,24.2,1013.8,40,248,13.9,1.1,10066.1
57729,20220713153758,24.8,1001.1,6,193,14.3,0.1,10366.3
57731,20220713153758,29.6,1010.6,23,45,1.4,1.4,10294.0
57741,20220713153758,27.1,1016.5,29,109,5.9,1.0,10058.5
57803,20220713153758,15.3,1024.4,70,231,9.4,0.0,10190.0
57805,20220713153758,26.0,1026.4,36,20,14.0,1.2,10258.4
57806,20220713153758,33.2,1024.3,13,80,9.9,0.2,10430.5
57816,20220713153758,5.4,1015.0,77,289,14.0,1.2,10100.4
57825,20220713153758,8.0,1014.0,99,213,8.6,1.5,10486.8
57827,20220713153758,3.7,1026.0,90,277,3.4,1.2,10136.0
57832,20220713153758,5.8,1005.6,85,343,12.4,0.4,10221.1
57839,20220713153758,20.3,1000.3,74,320,9.8,0.5,10144.1
57840,20220713153758,16.4,1019.5,21,323,14.8,0.6,10024.3
57902,20220713153758,25.0,1003.5,66,99,2.0,0.2,10394.9
57906,20220713153758,30.4,1005.8,7,234,14.7,0.2,10151.3
57907,20220713153758,5.8,1008.7,2,89,7.2,1.4,10264.1
57910,20220713153758,7.2,1010.5,52,272,13.2,0.4,10195.8
57912,20220713153758,24.8,1023.4,36,139,8.6,0.1,10061.0
57916,20220713153758,33.5,1024.2,27,144,3.8,0.9,10085.8
57922,20220713153758,14.6,1010.3,97,238,6.2,0.5,10299.1
57926,20220713153758,30.6,1008.5,50,198,5.2,1.2,10194.4
57932,20220713153758,29.8,1009.9,30,7,7.1,0.5,10410.1
59758,20220713153758,1.1,1008.5,29,338,7.7,1.4,10470.7
59838,20220713153758,14.8,1003.4,86,292,11.5,0.9,10266.1
59845,20220713153758,19.9,1004.7,71,326,0.9,1.1,10254.6
59849,20220713153758,5.6,1008.7,48,57,9.6,0.4,10295.1
59855,20220713153758,8.1,1016.0,55,39,1.5,0.2,10257.4
59948,20220713153758,0.9,1004.9,84,20,7.8,0.0,10441.1
59954,20220713153758,7.9,1000.8,77,153,3.7,0.6,10429.0
59981,20220713153758,4.9,1012.3,16,159,14.2,1.4,10448.4
53399,20220713153758,17.0,1018.6,78,270,8.8,1.2,10158.2
53593,20220713153758,29.0,1010.3,43,189,0.7,0.1,10326.3
53698,20220713153758,25.5,1010.6,75,323,14.9,0.6,10059.7
53798,20220713153758,31.0,1022.6,100,195,12.1,1.5,10323.9
54308,20220713153758,27.0,1014.4,57,35,2.2,0.5,10440.9
54311,20220713153758,23.7,1017.9,59,185,8.8,1.2,10114.0
54401,20220713153758,30.2,1000.3,76,15,2.6,1.0,10215.4
54405,20220713153758,15.2,1013.6,28,174,5.9,1.1,10391.4
54423,20220713153758,10.0,1026.4,2,37,7.5,0.1,10417.4
54429,20220713153758,30.5,1008.4,71,261,6.4,0.9,10412.8
54436,20220713153758,8.3,1013.1,45,239,11.1,0.3,10119.7
54449,20220713153758,2.3,1019.8,55,95,13.0,0.9,10422.7
54518,20220713153758,14.2,1011.7,84,144,10.8,1.2,10135.4
54534,20220713153758,0.7,1022.5,75,222,9.0,0.1,10341.7
54535,20220713153758,25.6,1012.6,22,276,10.9,1.3,10372.2
54539,20220713153758,28.4,1003.1,43,118,11.2,0.4,10486.3
54602,20220713153758,21.6,1015.7,8,295,4.6,1.0,10061.0
54606,20220713153758,0.8,1003.4,82,159,7.4,1.1,10027.0
54618,20220713153758,5.6,1004.9,17,348,13.0,0.9,10274.3
54624,20220713153758,25.8,1019.1,85,153,9.4,1.4,10321.1
54705,20220713153758,27.2,1000.0,98,72,5.9,0.8,10299.6
53898,20220713153758,7.2,1020.6,100,260,7.5,0.4,10132.5
53986,20220713153758,1.2,1016.0,73,246,4.4,0.8,10056.3
57051,20220713153758,32.0,1013.9,64,9,8.5,0.7,10040.5
57067,20220713153758,2.1,1022.6,6,138,5.3,0.6,10025.7
57071,20220713153758,9.1,1017.8,32,37,10.7,0.2,10301.7
57077,20220713153758,27.6,1009.0,30,16,10.5,1.4,10486.5
57083,20220713153758,26.1,1005.9,91,30,12.4,1.3,10026.1
57084,20220713153758,33.9,1022.3,34,133,8.1,0.3,10241.5
57089,20220713153758,26.0,1007.8,28,126,10.4,1.4,10183.5
57091,20220713153758,2.6,1025.7,46,347,0.7,1.1,10171.4
57156,20220713153758,34.1,1002.1,88,178,7.5,0.5,10096.4
57178,20220713153758,6.5,1025.9,49,295,13.9,0.9,10263.6
57181,20220713153758,10.9,1002.9,45,286,6.8,0.7,10194.8
57193,20220713153758,23.6,1022.6,21,127,12.6,1.3,10386.2
57285,20220713153758,1.0,1007.4,71,260,12.7,0.1,10320.4
57290,20220713153758,3.9,1004.0,19,176,12.5,1.4,10295.6
57297,20220713153758,15.9,1008.7,85,35,7.6,0.8,10206.2
58005,20220713153758,21.1,1001.7,99,112,8.5,1.4,10397.7
58111,20220713153758,7.9,1006.5,99,225,3.2,0.0,10013.5
58208,20220713153758,23.4,1025.5,68,174,12.0,0.9,10101.5
50136,20220713153758,17.7,1016.4,47,202,0.8,0.2,10111.7
50246,20220713153758,16.8,1000.1,43,63,1.5,1.2,10437.8
50247,20220713153758,14.5,1008.0,68,252,14.8,0.1,10181.3
50349,20220713153758,3.3,1022.5,7,31,6.7,1.3,10322.4
50353,20220713153758,30.3,1017.0,82,237,11.4,0.3,10141.5
50442,20220713153758,11.1,1013.7,53,19,12.3,0.3,10174.8
50468,20220713153758,9.0,1016.7,50,28,5.0,0.0,10420.2
50557,20220713153758,30.0,1008.3,62,18,2.1,0.7,10395.2
50564,20220713153758,21.5,1019.2,28,50,5.3,0.4,10140.2
50656,20220713153758,17.1,1006.8,72,184,5.0,0.4,10052.8
50658,20220713153758,14.1,1016.6,50,123,1.0,0.6,10091.4
50674,20220713153758,31.2,1018.4,57,288,5.4,1.3,10220.6
50739,20220713153758,18.0,1026.2,61,306,3.1,0.3,10227.1
50742,20220713153758,21.6,1022.8,69,206,13.6,0.4,10272.7
50745,20220713153758,4.0,1025.3,58,253,4.1,1.4,10244.7
50756,20220713153758,33.0,1021.8,84,254,7.7,1.5,10289.5
50758,20220713153758,32.5,1026.1,66,199,9.8,0.5,10035.3
50774,20220713153758,17.1,1026.4,27,296,11.2,1.0,10385.9
50778,20220713153758,24.9,1002.3,25,118,5.6,0.5,10328.7
50788,20220713153758,13.6,1005.1,32,51,9.9,0.3,10232.8
50844,20220713153758,15.7,1022.6,92,23,6.7,0.8,10373.0
50853,20220713153758,0.6,1015.3,5,77,14.8,1.4,10185.0
50854,20220713153758,0.9,1016.8,40,223,1.7,1.5,10495.0
50862,20220713153758,6.8,1010.1,6,275,13.9,0.4,10199.2
50873,20220713153758,20.2,1004.3,96,249,1.0,0.6,10397.1
50877,20220713153758,15.2,1010.7,60,355,8.0,0.7,10222.4
50888,20220713153758,10.6,1005.0,62,233,2.5,0.0,10185.2
50950,20220713153758,11.2,1005.0,62,10,11.3,0.6,10379.0
50953,20220713153758,25.8,1007.7,76,280,11.0,0.2,10439.4
50955,20220713153758,27.7,1008.0,95,302,5.7,0.1,10421.8
50963,20220713153758,19.3,1008.5,94,110,6.5,1.4,10358.1
50968,20220713153758,14.6,1000.9,24,87,11.9,0.5,10283.7
50973,20220713153758,32.6,1011.2,7,26,11.4,0.9,10162.7
50978,20220713153758,22.0,1009.7,41,261,7.0,1.5,10463.4
50983,20220713153758,5.3,1015.7,1,39,6.3,0.5,10390.4
54094,20220713153758,17.1,1003.4,58,353,10.3,0.5,10480.9
54096,20220713153758,19.6,1023.2,71,198,12.9,0.9,10163.8
57251,20220713153758,14.3,1022.4,76,325,2.2,0.7,10311.2
57256,20220713153758,28.1,1006.9,31,181,4.7,0.2,10374.1
57259,20220713153758,9.8,1010.8,36,222,2.7,0.8,10241.5
57265,20220713153758,13.1,1003.2,78,307,4.9,1.1,10375.6
57278,20220713153758,26.7,1009.3,15,257,14.5,1.3,10179.4
57279,20220713153758,7.7,1002.4,29,311,11.3,1.4,10170.4
57355,20220713153758,16.6,1002.8,78,82,2.1,0.4,10385.4
57358,20220713153758,18.9,1001.7,82,201,13.6,1.0,10218.0
57359,20220713153758,7.0,1007.1,60,319,14.2,0.9,10176.2
57363,20220713153758,32.0,1011.2,51,334,7.6,1.4,10203.1
57378,20220713153758,24.0,1008.1,50,290,8.4,0.3,10140.1
57381,20220713153758,10.5,1005.6,90,355,9.8,0.6,10108.5
57395,20220713153758,26.8,1010.2,79,345,9.6,0.1,10135.4
57399,20220713153758,25.6,1003.2,93,225,2.9,1.4,10063.8
57439,20220713153758,0.9,1016.9,49,77,11.7,0.5,10480.4
57445,20220713153758,7.2,1023.3,72,238,7.0,0.1,10045.7
57447,20220713153758,8.2,1012.5,56,267,12.0,0.1,10093.6
57458,20220713153758,6.0,1025.9,77,334,3.8,1.2,10336.8
57461,20220713153758,3.8,1004.4,63,315,13.9,1.0,10301.8
57476,20220713153758,9.7,1015.6,72,240,14.0,1.1,10290.0
57482,20220713153758,27.4,1004.3,89,212,4.3,0.7,10178.8
57483,20220713153758,21.4,1001.3,73,49,5.2,0.9,10463.8
57493,20220713153758,3.7,1001.6,19,181,13.6,1.2,10323.3
57494,20220713153758,11.4,1010.4,14,335,5.8,0.0,10295.8
57545,20220713153758,15.7,1011.6,71,62,13.9,0.6,10084.8
57573,20220713153758,20.5,1020.2,87,158,13.2,0.7,10277.7
57581,20220713153758,17.3,1003.9,68,208,13.5,1.4,10390.2
57583,20220713153758,13.1,1014.3,78,252,1.5,1.4,10089.7
57595,20220713153758,22.9,1020.4,36,53,6.0,0.9,10006.4
58402,20220713153758,13.8,1021.1,82,37,11.8,0.0,10460.9
58407,20220713153758,11.8,1003.3,68,37,4.7,1.1,10423.5
58500,20220713153758,13.5,1012.6,55,130,14.1,0.8,10415.9
57554,20220713153758,27.0,1007.1,51,139,5.7,0.6,10366.6
57562,20220713153758,34.0,1021.5,40,242,6.1,0.9,10122.4
57574,20220713153758,32.4,1023.0,47,2,7.8,0.6,10404.8
57584,20220713153758,2.1,1008.1,38,163,12.4,1.5,10296.3
57642,20220713153758,29.2,1001.2,37,354,0.6,0.6,10314.8
57649,20220713153758,6.9,1022.3,59,83,2.6,0.9,10400.9
57655,20220713153758,26.1,1013.4,17,161,11.9,0.7,10488.5
57662,20220713153758,9.0,1017.1,27,66,3.4,0.7,10332.0
57669,20220713153758,9.2,1011.7,64,85,8.4,1.5,10182.6
57671,20220713153758,33.3,1023.2,6,176,2.2,0.3,10151.3
57673,20220713153758,8.4,1009.6,46,218,14.1,1.3,10226.0
57679,20220713153758,15.5,1007.3,63,30,1.1,0.0,10391.0
57682,20220713153758,0.3,1009.4,79,255,6.1,1.0,10230.4
57687,20220713153758,26.0,1008.7,85,250,9.1,0.9,10053.7
57745,20220713153758,28.5,1000.1,86,72,7.3,0.6,10266.3
57749,20220713153758,22.7,1024.1,10,346,12.6,1.1,10284.0
57752,20220713153758,32.4,1006.4,78,273,1.8,1.5,10206.2
57758,20220713153758,16.7,1009.3,75,328,0.3,0.2,10053.9
57761,20220713153758,8.5,1022.5,65,260,5.8,0.2,10009.0
57766,20220713153758,34.8,1016.4,76,89,3.2,1.3,10239.9
57774,20220713153758,6.6,1016.5,69,327,7.6,0.5,10083.4
57776,20220713153758,4.1,1013.0,22,179,11.0,0.7,10064.0
57779,20220713153758,12.8,1007.6,79,140,0.8,1.1,10007.3
57780,20220713153758,26.8,1020.2,46,264,3.3,1.3,10364.4
57841,20220713153758,25.8,1007.5,34,135,7.2,1.0,10241.2
57845,20220713153758,0.5,1001.4,55,287,5.6,0.8,10444.2
57853,20220713153758,23.0,1022.3,88,212,13.1,1.3,10108.8
57857,20220713153758,6.5,1020.2,18,190,6.1,1.4,10097.3
57860,20220713153758,13.7,1002.0,20,341,14.7,1.3,10479.0
57866,20220713153758,22.0,1025.7,11,151,0.8,0.8,10278.7
57872,20220713153758,6.5,1007.7,98,14,6.8,0.0,10151.3
57874,20220713153758,23.9,1020.2,64,233,11.6,1.2,10170.8
57889,20220713153758,4.9,1004.4,70,303,8.2,1.2,10410.4
57965,20220713153758,7.6,1015.5,25,179,5.2,0.2,10374.2
57972,20220713153758,34.3,1020.5,94,298,14.5,1.0,10237.3
57974,20220713153758,2.5,1025.7,31,28,8.1,1.3,10029.8
50936,20220713153758,31.7,1008.8,69,67,1.8,0.9,10392.9
50945,20220713153758,2.3,1017.5,39,261,2.5,1.4,10376.9
50948,20220713153758,22.2,1010.0,56,311,5.3,1.2,10399.0
50949,20220713153758,4.6,1021.1,34,177,2.0,1.1,10401.5
54041,20220713153758,2.9,1006.2,100,290,3.2,0.7,10428.8
54049,20220713153758,10.4,1020.7,81,224,8.7,1.5,10414.3
54063,20220713153758,18.1,1003.0,72,302,8.8,1.0,10186.5
54064,20220713153758,29.4,1007.7,55,151,7.0,1.5,10288.7
54142,20220713153758,34.2,1004.6,46,243,1.0,0.8,10390.8
54157,20220713153758,12.6,1004.9,72,85,2.1,0.4,10347.7
54161,20220713153758,21.1,1021.7,88,174,11.4,0.2,10189.0
54165,20220713153758,33.4,1020.7,3,223,6.6,0.9,10222.0
54171,20220713153758,33.4,1009.8,47,98,5.1,1.2,10060.5
54181,20220713153758,3.1,1008.8,15,14,5.4,1.4,10081.4
54186,20220713153758,9.3,1004.9,1,77,12.1,1.2,10079.5
54195,20220713153758,13.6,1019.8,82,228,8.5,0.3,10273.8
54260,20220713153758,10.0,1003.9,23,9,9.3,0.8,10287.7
54263,20220713153758,27.6,1008.2,41,56,10.3,0.3,10185.3
54266,20220713153758,4.3,1004.0,66,315,14.1,0.1,10202.1
54273,20220713153758,34.3,1005.2,37,189,0.6,1.3,10154.9
54276,20220713153758,22.4,1019.6,26,55,4.5,1.5,10106.4
54284,20220713153758,20.8,1014.2,57,35,3.0,1.2,10062.9
54285,20220713153758,7.9,1023.5,58,50,0.2,0.2,10265.4
54286,20220713153758,16.7,1011.9,51,67,4.7,0.2,10064.5
54292,20220713153758,13.8,1013.9,99,308,10.7,0.7,10233.8
54363,20220713153758,18.6,1007.7,33,305,9.0,0.0,10299.8
54374,20220713153758,7.3,1018.0,24,215,9.6,0.0,10032.0
54377,20220713153758,30.3,1015.4,76,136,14.5,1.3,10139.5
54386,20220713153758,33.0,1009.8,65,27,11.7,1.5,10121.9
58026,20220713153758,22.1,1023.8,44,39,1.1,0.7,10053.3
58027,20220713153758,2.7,1016.4,57,325,11.0,0.3,10472.9
58038,20220713153758,31.2,1015.3,30,228,1.7,1.2,10365.3
58040,20220713153758,25.2,1015.8,65,257,9.7,1.2,10222.3
58047,20220713153758,24.4,1023.3,5,41,8.4,0.0,10062.6
58130,20220713153758,5.3,1024.7,97,98,4.7,0.4,10167.5
58135,20220713153758,28.9,1013.0,8,347,9.8,0.8,10375.6
58138,20220713153758,7.4,1024.5,85,81,2.8,0.4,10465.0
58141,20220713153758,29.3,1016.8,48,32,2.4,1.1,10412.6
58143,20220713153758,29.4,1019.5,6,165,13.3,0.9,10448.4
58150,20220713153758,1.0,1019.7,31,261,9.2,0.9,10429.8
58158,20220713153758,29.8,1003.5,36,109,2.0,0.3,10190.9
58238,20220713153758,9.2,1000.6,82,68,5.2,0.0,10365.8
58241,20220713153758,25.9,1023.5,6,274,14.1,0.6,10347.2
58251,20220713153758,16.4,1001.8,95,228,12.2,1.2,10457.6
58252,20220713153758,2.2,1014.8,62,246,13.8,0.0,10454.3
58255,20220713153758,7.9,1021.5,59,162,14.3,0.3,10240.2
58259,20220713153758,33.3,1017.1,64,23,0.8,0.0,10199.8
58265,20220713153758,1.7,1024.9,49,287,9.4,1.4,10357.9
58343,20220713153758,7.6,1006.8,89,123,13.3,0.5,10381.2
58345,20220713153758,8.6,1013.8,58,235,7.0,1.5,10382.3
58354,20220713153758,28.6,1010.8,40,161,8.1,1.4,10475.1
58356,20220713153758,15.0,1015.8,95,201,5.4,0.2,10198.7
58358,20220713153758,10.9,1002.9,9,327,0.9,0.1,10019.4
57598,20220713153758,5.9,1012.3,46,17,9.8,0.2,10245.4
57696,20220713153758,4.3,1016.7,2,276,13.2,1.2,10209.4
57789,20220713153758,16.7,1015.2,86,326,7.0,1.5,10167.1
57793,20220713153758,16.3,1010.1,21,324,6.7,0.5,10253.1
57799,20220713153758,2.2,1019.5,48,241,12.8,0.4,10032.4
57894,20220713153758,25.8,1025.3,43,191,12.2,0.7,10405.2
57896,20220713153758,19.3,1008.1,89,63,8.3,0.6,10374.1
57993,20220713153758,15.3,1022.2,81,89,13.5,1.3,10276.9
58506,20220713153758,25.6,1006.4,50,241,11.4,0.0,10152.1
