站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
59027,20220713153658,21.1,1026.0,40,180,9.1,1.2,10482.5
59037,20220713153658,4.6,1021.5,20,64,4.6,1.3,10425.5
59046,20220713153658,6.8,1017.7,13,239,12.0,1.3,10097.3
59058,20220713153658,8.1,1013.3,39,41,14.8,0.9,10371.0
59065,20220713153658,22.2,1015.2,19,91,6.4,1.3,10460.7
59209,20220713153658,33.3,1017.7,1,73,11.4,1.5,10013.5
59211,20220713153658,23.9,1007.5,64,233,6.9,1.2,10033.8
59218,20220713153658,12.0,1003.8,18,264,1.1,0.0,10029.7
59228,20220713153658,0.6,1002.6,12,111,4.3,1.3,10087.2
59242,20220713153658,35.0,1021.5,58,143,8.7,0.5,10067.1
59254,20220713153658,32.3,1024.9,79,265,11.4,0.2,10495.4
59265,20220713153658,27.9,1009.5,16,334,0.3,0.4,10461.2
59417,20220713153658,28.5,1023.8,57,136,8.9,1.1,10289.1
59431,20220713153658,20.2,1017.0,95,74,14.2,1.2,10419.0
59446,20220713153658,22.4,1017.8,99,356,9.2,0.5,10314.8
59453,20220713153658,29.7,1016.6,4,43,4.3,1.0,10163.7
59626,20220713153658,34.1,1021.1,89,113,4.1,0.0,10201.8
59631,20220713153658,33.3,1015.6,3,157,11.6,1.2,10485.5
59632,20220713153658,2.8,1008.0,74,61,1.6,0.3,10311.4
59644,20220713153658,33.6,1006.0,31,209,12.3,1.3,10190.2
59647,20220713153658,12.2,1026.4,83,257,5.5,0.6,10416.3
56691,20220713153658,12.0,1024.1,25,219,3.2,0.6,10319.8
56693,20220713153658,35.0,1018.3,13,70,7.5,0.9,10340.2
56792,20220713153658,26.8,1015.9,33,342,1.1,1.0,10442.7
56793,20220713153658,22.9,1002.2,36,225,0.3,0.9,10119.9
57606,20220713153658,15.7,1016.7,6,177,5.6,0.1,10242.2
57614,20220713153658,17.8,1020.8,38,319,3.1,1.4,10229.1
57625,20220713153658,3.2,1023.4,5,220,5.0,0.4,10291.5
57647,20220713153658,2.3,1013.0,78,279,0.0,0.4,10127.6
57707,20220713153658,9.6,1011.2,80,324,12.1,0.8,10165.6
57710,20220713153658,11.1,1013.0,10,236,12.3,1.5,10328.9
57712,20220713153658,14.3,1014.8,10,147,14.2,0.1,10197.3
57718,20220713153658,28.9,1008.5,74,67,10.2,0.2,10176.6
57722,20220713153658,14.4,1004.4,15,248,14.6,1.3,10157.4
57729,20220713153658,3.1,1024.9,46,77,4.7,0.2,10361.9
57731,20220713153658,33.9,1021.5,22,301,10.8,0.6,10488.2
57741,20220713153658,33.9,1011.5,68,68,9.7,0.0,10340.8
57803,20220713153658,12.5,1006.7,14,204,10.8,1.1,10269.7
57805,20220713153658,10.5,1009.8,37,215,10.4,0.1,10131.5
57806,20220713153658,5.6,1011.5,39,358,4.5,0.3,10312.2
57816,20220713153658,13.1,1013.8,60,351,8.8,1.0,10448.4
57825,20220713153658,28.5,1017.8,15,48,1.2,0.3,10223.6
57827,20220713153658,0.3,1024.8,10,97,3.1,0.1,10199.6
57832,20220713153658,32.9,1011.9,30,203,11.9,1.1,10437.1
57839,20220713153658,3.6,1004.0,33,264,7.3,0.7,10491.7
57840,20220713153658,24.3,1022.4,95,301,13.9,1.2,10378.7
57902,20220713153658,5.8,1017.7,35,204,14.8,1.1,10462.5
57906,20220713153658,6.6,1016.5,59,179,12.1,0.3,10430.8
57907,20220713153658,29.5,1022.8,37,179,3.8,1.3,10415.8
57910,20220713153658,33.7,1014.7,72,218,13.4,0.5,10023.2
57912,20220713153658,1.5,1001.6,22,297,11.5,0.7,10060.9
57916,20220713153658,4.4,1022.2,7,165,9.3,0.0,10177.9
57922,20220713153658,2.9,1015.5,32,109,11.3,0.0,10318.1
57926,20220713153658,9.2,1025.8,8,328,0.5,0.6,10212.2
57932,20220713153658,2.9,1012.1,80,225,2.4,0.0,10310.8
59758,20220713153658,8.2,1017.3,44,215,11.2,0.9,10255.6
59838,20220713153658,20.0,1024.3,21,104,12.3,0.4,10078.4
59845,20220713153658,5.8,1025.9,58,132,6.7,0.0,10271.8
59849,20220713153658,16.0,1004.0,61,226,14.1,0.3,10377.8
59855,20220713153658,18.3,1000.3,26,56,0.3,1.2,10047.0
59948,20220713153658,26.3,1025.6,16,103,8.9,0.8,10297.6
59954,20220713153658,21.6,1013.5,85,292,1.6,0.9,10196.7
59981,20220713153658,22.2,1019.3,10,139,10.3,1.3,10147.9
53399,20220713153658,2.3,1008.7,61,213,0.8,0.5,10193.7
53593,20220713153658,19.1,1008.0,34,157,7.9,0.8,10048.0
53698,20220713153658,10.5,1018.3,1,283,12.8,0.1,10296.3
53798,20220713153658,8.4,1012.5,85,189,9.0,1.3,10120.0
54308,20220713153658,9.2,1008.2,19,241,8.1,1.5,10298.7
54311,20220713153658,6.8,1018.3,77,71,7.4,0.9,10473.2
54401,20220713153658,5.4,1010.8,34,283,5.2,0.6,10174.9
54405,20220713153658,17.4,1013.8,95,347,5.5,1.4,10426.0
54423,20220713153658,3.0,1020.4,2,203,14.1,0.8,10191.0
54429,20220713153658,1.5,1017.3,44,154,12.1,0.7,10212.7
54436,20220713153658,5.8,1000.4,46,182,14.8,1.5,10328.9
54449,20220713153658,1.5,1008.7,34,162,4.2,1.5,10095.4
54518,20220713153658,24.1,1024.8,23,235,8.2,1.5,10401.0
54534,20220713153658,34.3,1004.5,29,347,14.8,0.7,10320.7
54535,20220713153658,12.7,1018.7,79,59,3.1,1.2,10129.8
54539,20220713153658,34.8,1010.2,49,93,12.4,0.5,10446.0
54602,20220713153658,31.9,1008.7,30,225,7.0,1.1,10181.2
54606,20220713153658,4.1,1021.7,5,157,7.2,0.0,10227.2
54618,20220713153658,19.5,1017.2,39,115,0.4,1.3,10172.6
54624,20220713153658,29.7,1003.3,89,319,5.0,1.2,10077.0
54705,20220713153658,3.3,1012.8,22,152,3.6,1.0,10354.5
53898,20220713153658,28.0,1009.9,71,221,13.3,0.2,10299.4
53986,20220713153658,34.6,1026.0,16,260,6.8,1.0,10058.8
57051,20220713153658,24.1,1022.6,43,302,6.6,0.6,10418.0
57067,20220713153658,27.8,1001.6,36,192,4.6,0.0,10018.0
57071,20220713153658,22.0,1009.3,46,211,11.4,0.8,10188.4
57077,20220713153658,15.7,1021.4,43,333,5.5,1.4,10079.5
57083,20220713153658,8.5,1010.9,62,119,13.7,1.5,10399.2
57084,20220713153658,24.8,1025.7,97,11,1.0,0.7,10283.7
57089,20220713153658,31.8,1018.9,52,79,4.7,0.4,10424.8
57091,20220713153658,9.3,1008.9,35,259,5.9,1.3,10254.0
57156,20220713153658,16.5,1001.4,51,131,0.3,1.1,10301.6
57178,20220713153658,23.3,1015.8,5,65,10.7,1.2,10404.8
57181,20220713153658,21.7,1010.3,32,317,2.2,0.2,10064.9
57193,20220713153658,32.9,1025.5,52,6,14.5,0.9,10025.0
57285,20220713153658,30.3,1013.1,63,70,5.7,1.2,10037.2
57290,20220713153658,24.0,1004.2,4,102,14.7,1.2,10221.9
57297,20220713153658,15.3,1008.7,16,296,9.8,1.0,10208.9
58005,20220713153658,23.5,1019.5,23,346,6.1,0.1,10394.9
58111,20220713153658,8.9,1014.9,31,192,3.3,1.2,10308.5
58208,20220713153658,21.3,1013.8,96,31,13.5,0.2,10103.9
50136,20220713153658,21.1,1024.5,54,40,12.5,0.0,10500.0
50246,20220713153658,12.5,1013.7,23,169,4.7,0.0,10400.8
50247,20220713153658,1.0,1012.8,29,88,8.8,1.4,10200.8
50349,20220713153658,18.1,1019.7,15,151,1.0,0.5,10441.9
50353,20220713153658,27.5,1006.5,21,81,2.2,0.9,10091.5
50442,20220713153658,30.7,1010.3,44,144,1.0,0.1,10250.2
50468,20220713153658,28.7,1008.9,23,270,8.9,0.2,10294.2
50557,20220713153658,2.7,1022.1,72,28,11.3,0.6,10091.6
50564,20220713153658,14.8,1022.7,79,351,0.7,0.6,10479.9
50656,20220713153658,9.1,1010.8,32,63,11.7,1.4,10123.1
50658,20220713153658,34.7,1019.5,35,49,6.1,0.8,10220.2
50674,20220713153658,16.9,1025.0,4,268,2.1,1.4,10131.2
50739,20220713153658,25.3,1007.7,94,221,1.0,1.5,10012.9
50742,20220713153658,8.4,1026.2,42,301,9.5,0.8,10309.2
50745,20220713153658,33.6,1002.0,46,196,9.6,1.5,10442.4
50756,20220713153658,14.6,1018.4,50,180,9.9,1.2,10322.1
50758,20220713153658,10.1,1005.9,71,300,9.1,1.5,10314.7
50774,20220713153658,17.9,1019.4,10,291,5.8,0.3,10335.9
50778,20220713153658,29.9,1018.0,62,320,7.8,0.2,10027.0
50788,20220713153658,9.4,1001.9,55,15,13.0,1.5,10209.6
50844,20220713153658,24.9,1004.0,38,215,13.9,1.5,10171.9
50853,20220713153658,34.2,1021.7,41,54,0.8,0.1,10017.2
50854,20220713153658,31.0,1001.2,82,123,3.0,1.5,10361.2
50862,20220713153658,23.5,1000.1,65,266,4.3,0.2,10421.8
50873,20220713153658,23.6,1026.0,74,125,13.7,0.2,10204.5
50877,20220713153658,25.5,1022.6,80,139,9.3,1.1,10043.1
50888,20220713153658,14.8,1003.8,55,341,2.5,0.3,10126.6
50950,20220713153658,9.1,1024.2,44,27,3.6,0.3,10298.5
50953,20220713153658,25.6,1025.9,32,274,0.7,1.2,10442.7
50955,20220713153658,18.0,1022.7,77,353,8.8,1.2,10277.9
50963,20220713153658,23.6,1006.9,30,276,10.2,1.5,10126.6
50968,20220713153658,4.2,1005.2,58,167,0.5,1.2,10157.5
50973,20220713153658,26.7,1013.5,61,224,9.1,1.5,10126.6
50978,20220713153658,10.4,1004.1,43,265,1.3,1.5,10267.0
50983,20220713153658,21.9,1025.7,3,275,5.8,0.3,10158.4
54094,20220713153658,4.5,1007.3,85,213,14.0,0.1,10422.6
54096,20220713153658,10.1,1011.6,88,42,5.6,0.8,10146.9
57251,20220713153658,1.3,1016.1,98,80,13.9,1.5,10196.2
57256,20220713153658,19.2,1015.5,64,178,3.9,0.9,10044.2
57259,20220713153658,27.5,1015.0,22,131,12.0,1.3,10485.1
57265,20220713153658,10.2,1010.6,89,292,9.7,0.4,10385.0
57278,20220713153658,19.3,1026.1,74,134,11.9,0.6,10243.1
57279,20220713153658,22.7,1000.3,100,5,2.4,1.0,10050.8
57355,20220713153658,18.4,1021.1,22,25,3.3,0.2,10191.4
57358,20220713153658,25.5,1010.4,85,16,10.2,0.1,10248.3
57359,20220713153658,22.9,1003.4,35,134,12.7,1.1,10011.0
57363,20220713153658,11.5,1020.4,16,99,14.3,0.3,10099.7
57378,20220713153658,25.8,1026.1,53,296,1.5,0.5,10400.9
57381,20220713153658,9.0,1026.4,79,254,7.1,1.1,10499.0
57395,20220713153658,2.9,1017.6,3,313,8.7,0.4,10362.1
57399,20220713153658,6.5,1024.9,89,54,12.5,0.0,10497.2
57439,20220713153658,15.2,1024.1,52,59,0.4,0.3,10235.4
57445,20220713153658,2.0,1018.1,31,210,10.0,1.2,10220.8
57447,20220713153658,25.5,1009.3,99,157,11.1,0.8,10482.3
57458,20220713153658,29.5,1023.8,50,126,8.4,0.2,10059.9
57461,20220713153658,33.6,1025.6,8,342,6.9,0.2,10217.6
57476,20220713153658,31.6,1005.0,51,175,4.8,0.4,10369.2
57482,20220713153658,34.4,1009.5,46,102,6.6,0.7,10148.3
57483,20220713153658,7.9,1004.0,42,240,3.3,0.7,10266.2
57493,20220713153658,12.5,1026.3,32,110,7.9,0.2,10418.7
57494,20220713153658,7.6,1021.0,87,93,6.8,1.2,10160.6
57545,20220713153658,25.4,1009.5,38,47,6.3,1.4,10066.4
57573,20220713153658,29.2,1002.2,14,20,7.4,0.3,10065.9
57581,20220713153658,0.4,1014.5,92,120,8.3,1.4,10110.1
57583,20220713153658,10.8,1018.3,27,182,1.5,0.1,10475.7
57595,20220713153658,5.9,1006.0,57,312,7.8,0.5,10390.3
58402,20220713153658,8.7,1004.5,66,224,5.9,1.5,10366.1
58407,20220713153658,12.2,1018.6,78,286,3.6,1.2,10434.6
58500,20220713153658,21.3,1017.7,41,85,0.5,1.4,10048.0
57554,20220713153658,24.4,1013.3,35,328,13.9,1.4,10262.3
57562,20220713153658,22.3,1022.8,85,290,1.8,0.5,10397.0
57574,20220713153658,21.5,1024.8,19,263,6.6,1.5,10022.5
57584,20220713153658,29.2,1011.0,88,145,6.0,0.7,10127.4
57642,20220713153658,30.9,1004.8,10,130,13.1,0.8,10335.4
57649,20220713153658,8.1,1016.1,12,149,2.4,0.3,10465.4
57655,20220713153658,7.5,1015.5,86,300,12.5,0.8,10158.9
57662,20220713153658,11.2,1014.3,46,278,7.1,0.4,10266.8
57669,20220713153658,27.8,1013.7,87,218,11.2,0.0,10122.8
57671,20220713153658,22.5,1022.5,89,26,12.8,1.1,10217.9
57673,20220713153658,20.7,1021.7,8,75,4.2,0.8,10173.8
57679,20220713153658,28.5,1023.3,4,73,10.2,0.4,10416.5
57682,20220713153658,12.5,1016.7,89,124,14.6,1.4,10277.6
57687,20220713153658,4.5,1025.4,44,134,6.6,1.1,10142.6
57745,20220713153658,18.6,1011.5,28,78,13.4,1.4,10101.5
57749,20220713153658,16.1,1007.4,66,147,2.7,1.2,10078.6
57752,20220713153658,34.8,1018.3,78,354,10.2,0.5,10293.2
57758,20220713153658,16.9,1007.8,66,131,6.8,0.8,10113.2
57761,20220713153658,23.3,1025.4,38,149,3.1,0.9,10353.7
57766,20220713153658,19.2,1020.6,26,63,13.0,1.4,10151.5
57774,20220713153658,32.6,1011.5,56,69,12.8,1.2,10274.9
57776,20220713153658,24.3,1021.9,55,95,9.3,1.1,10296.0
57779,20220713153658,34.1,1000.0,13,167,2.4,1.4,10182.3
57780,20220713153658,8.0,1019.2,57,92,1.8,1.3,10303.0
57841,20220713153658,24.8,1000.3,58,59,3.3,0.5,10258.2
57845,20220713153658,25.5,1010.7,93,218,9.7,0.7,10358.6
57853,20220713153658,25.3,1014.8,81,223,4.8,0.9,10354.0
57857,20220713153658,9.1,1015.7,28,313,6.4,0.4,10350.1
57860,20220713153658,26.3,1007.9,73,313,14.3,1.4,10063.0
57866,20220713153658,16.2,1020.7,94,74,4.4,1.3,10082.3
57872,20220713153658,30.7,1019.6,26,263,5.7,1.0,10198.3
57874,20220713153658,31.9,1021.5,38,4,0.2,0.8,10418.7
57889,20220713153658,28.9,1004.7,76,12,7.4,1.1,10177.9
57965,20220713153658,7.6,1002.1,83,317,13.0,1.5,10459.1
57972,20220713153658,21.5,1018.8,84,0,0.1,0.9,10364.0
57974,20220713153658,31.0,1018.1,95,126,12.6,0.3,10363.1
50936,20220713153658,32.1,1014.0,20,88,10.4,0.2,10371.6
50945,20220713153658,34.3,1025.9,91,57,12.7,0.5,10155.4
50948,20220713153658,11.8,1013.5,39,117,11.5,0.2,10265.6
50949,20220713153658,27.3,1008.0,18,347,5.6,1.2,10465.0
54041,20220713153658,7.8,1010.5,48,84,14.5,0.3,10141.7
54049,20220713153658,28.0,1002.6,65,218,5.7,0.3,10067.0
54063,20220713153658,22.1,1020.2,24,15,8.2,0.9,10260.8
54064,20220713153658,1.3,1010.7,46,329,2.2,0.7,10391.6
54142,20220713153658,17.5,1022.7,43,64,7.2,0.1,10418.0
54157,20220713153658,23.3,1003.3,93,18,12.2,0.1,10116.7
54161,20220713153658,34.5,1014.1,77,296,4.8,0.3,10016.8
54165,20220713153658,14.0,1017.0,100,342,0.4,1.3,10394.7
54171,20220713153658,26.7,1001.2,1,307,8.9,0.2,10358.6
54181,20220713153658,17.3,1020.5,53,199,4.4,0.1,10195.8
54186,20220713153658,8.3,1023.4,51,239,2.0,1.4,10027.9
54195,20220713153658,15.9,1007.2,84,2,14.9,1.1,10396.7
54260,20220713153658,32.1,1026.2,41,30,14.4,1.2,10111.9
54263,20220713153658,8.6,1020.4,15,124,7.0,1.4,10082.3
54266,20220713153658,6.7,1013.0,26,76,1.9,0.3,10052.3
54273,20220713153658,34.9,1015.4,56,121,3.8,0.3,10416.6
54276,20220713153658,11.5,1006.6,6,130,10.8,1.3,10067.4
54284,20220713153658,9.9,1014.8,64,5,7.2,0.1,10273.7
54285,20220713153658,9.2,1000.2,58,60,6.3,0.3,10356.3
54286,20220713153658,28.1,1019.5,37,136,11.6,1.5,10121.2
54292,20220713153658,15.1,1001.7,6,311,10.8,1.0,10256.1
54363,20220713153658,17.2,1020.8,56,280,14.6,0.6,10136.9
54374,20220713153658,8.4,1025.9,40,285,9.8,0.4,10177.1
54377,20220713153658,30.8,1018.6,27,86,9.4,0.6,10127.9
54386,20220713153658,20.5,1018.5,64,139,4.0,0.5,10444.9
58026,20220713153658,6.7,1013.8,45,87,14.3,0.7,10103.7
58027,20220713153658,27.2,1014.8,98,132,2.4,0.4,10404.4
58038,20220713153658,33.3,1021.6,7,216,7.0,1.2,10334.2
58040,20220713153658,23.9,1016.6,9,28,10.2,0.4,10127.7
58047,20220713153658,19.3,1002.0,11,312,13.0,0.6,10193.0
58130,20220713153658,21.7,1009.5,52,345,8.3,0.4,10492.6
58135,20220713153658,28.5,1022.3,7,51,12.4,0.9,10024.3
58138,20220713153658,7.1,1022.2,3,110,14.4,0.6,10072.4
58141,20220713153658,32.7,1011.6,87,320,3.1,0.4,10054.5
58143,20220713153658,24.9,1022.5,45,68,6.5,1.5,10201.5
58150,20220713153658,12.7,1013.0,84,68,3.5,0.9,10169.5
58158,20220713153658,25.2,1009.6,60,324,10.4,1.3,10188.3
58238,20220713153658,13.5,1009.5,6,208,11.4,0.8,10476.7
58241,20220713153658,22.9,1000.0,21,269,9.5,0.8,10427.0
58251,20220713153658,5.3,1016.8,4,181,1.0,0.2,10076.9
58252,20220713153658,26.7,1004.7,14,25,8.4,0.4,10371.3
58255,20220713153658,6.3,1002.7,28,270,1.4,0.5,10442.3
58259,20220713153658,4.5,1006.7,27,356,6.9,1.4,10432.5
58265,20220713153658,19.0,1018.0,36,9,2.8,1.0,10169.1
58343,20220713153658,32.1,1018.1,65,46,0.5,0.9,10200.6
58345,20220713153658,4.4,1017.3,5,51,14.2,0.4,10140.7
58354,20220713153658,33.4,1000.2,60,29,4.4,1.3,10046.7
58356,20220713153658,32.4,1019.1,55,352,0.3,0.5,10070.5
58358,20220713153658,0.1,1002.1,57,122,0.9,0.8,10065.9
57598,20220713153658,16.2,1023.6,53,224,5.6,0.5,10250.8
57696,20220713153658,33.3,1004.1,10,47,0.8,1.3,10469.6
57789,20220713153658,24.5,1019.8,14,119,4.6,0.7,10435.2
57793,20220713153658,25.3,1024.6,19,163,14.2,0.2,10003.6
57799,20220713153658,26.0,1006.6,67,107,10.4,0.7,10141.8
57894,20220713153658,11.9,1025.0,12,119,12.3,1.3,10364.4
57896,20220713153658,17.4,1013.4,15,167,0.2,0.7,10341.9
57993,20220713153658,12.4,1001.4,15,60,1.0,0.8,10196.3
58506,20220713153658,27.9,1019.3,90,168,1.4,0.3,10067.2
