站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
57805,20220713153858,17.7,1018.8,24,224,6.8,1.1,10352.9
57806,20220713153858,31.9,1002.9,38,13,9.6,0.2,10020.0
57816,20220713153858,32.1,1025.5,34,145,4.8,0.6,10450.2
57825,20220713153858,23.3,1007.5,63,92,0.7,0.0,10158.7
57827,20220713153858,26.3,1018.7,14,45,0.7,0.8,10306.0
57832,20220713153858,18.0,1009.4,15,200,7.5,0.8,10312.3
57839,20220713153858,31.9,1020.5,48,143,14.5,0.5,10471.7
57840,20220713153858,23.3,1001.7,44,79,14.4,0.1,10320.4
57902,20220713153858,32.9,1017.0,55,224,14.7,0.7,10123.9
57906,20220713153858,15.2,1008.9,75,251,13.0,0.0,10278.0
57907,20220713153858,1.1,1021.7,89,331,8.2,0.0,10320.4
57910,20220713153858,13.3,1020.9,56,294,0.6,0.6,10368.8
57912,20220713153858,11.9,1004.5,18,68,1.0,0.3,10183.2
57916,20220713153858,28.1,1003.3,86,145,14.9,1.1,10251.2
57922,20220713153858,23.7,1025.0,32,176,4.4,0.8,10294.1
57926,20220713153858,22.7,1000.6,55,189,7.5,0.9,10050.7
57932,20220713153858,2.8,1003.0,9,208,1.5,0.9,10134.8
59758,20220713153858,15.9,1020.6,34,107,14.4,0.3,10335.2
59838,20220713153858,20.6,1007.7,54,234,8.4,0.1,10203.0
59845,20220713153858,19.2,1020.2,83,30,11.3,1.2,10285.6
59849,20220713153858,8.4,1003.7,55,155,10.7,1.4,10076.1
59855,20220713153858,8.2,1000.5,14,133,14.3,0.2,10003.7
59948,20220713153858,33.6,1016.4,98,144,0.2,1.5,10479.7
59954,20220713153858,21.0,1013.1,21,357,14.3,0.2,10282.9
59981,20220713153858,19.4,1009.0,99,240,3.8,1.2,10034.8
53399,20220713153858,11.0,1003.7,44,334,10.7,0.0,10282.8
53593,20220713153858,10.7,1012.2,21,101,7.6,0.1,10363.2
53698,20220713153858,8.8,1021.8,36,299,5.6,1.1,10471.9
53798,20220713153858,25.1,1017.3,69,11,14.8,0.2,10335.7
54308,20220713153858,28.0,1012.4,92,218,3.8,0.6,10004.5
54311,20220713153858,33.2,1015.0,41,349,5.4,0.0,10259.9
54401,20220713153858,30.8,1011.1,20,215,0.2,0.6,10361.3
54405,20220713153858,7.1,1016.6,23,204,2.1,1.4,10051.8
54423,20220713153858,14.7,1003.9,92,220,3.0,1.0,10286.2
54429,20220713153858,30.8,1008.5,12,55,6.7,1.1,10003.0
54436,20220713153858,10.1,1020.2,11,228,10.0,0.5,10034.7
54449,20220713153858,21.0,1006.3,58,145,4.6,1.5,10227.8
54518,20220713153858,11.3,1008.9,57,80,8.5,0.7,10374.4
54534,20220713153858,7.1,1012.8,52,17,0.6,0.2,10360.4
54535,20220713153858,18.2,1019.9,73,59,8.8,0.2,10107.3
54539,20220713153858,2.3,1015.1,31,171,9.6,1.5,10077.2
54602,20220713153858,23.8,1022.5,38,90,9.6,1.3,10426.2
54606,20220713153858,20.3,1017.6,4,2,12.4,0.2,10064.6
54618,20220713153858,29.0,1004.5,96,338,9.1,1.5,10335.2
54624,20220713153858,31.7,1023.9,17,277,6.2,1.4,10095.6
54705,20220713153858,9.3,1007.7,69,233,5.7,0.5,10191.1
53898,20220713153858,18.8,1013.4,19,139,9.2,1.3,10116.2
53986,20220713153858,32.8,1002.4,34,151,0.1,0.5,10450.0
57051,20220713153858,25.7,1013.3,19,293,0.0,0.2,10157.2
57067,20220713153858,9.8,1022.7,52,273,11.9,1.5,10395.1
57071,20220713153858,2.3,1023.7,46,344,7.6,1.1,10047.5
57077,20220713153858,23.4,1020.3,19,166,6.7,0.3,10324.0
57083,20220713153858,12.9,1011.7,99,294,8.3,0.4,10170.3
57084,20220713153858,15.8,1010.5,79,137,3.2,0.1,10015.6
57089,20220713153858,20.3,1008.7,53,252,13.1,0.2,10194.9
57091,20220713153858,32.1,1021.8,93,157,5.2,0.2,10341.5
57156,20220713153858,15.6,1018.1,6,232,4.8,0.0,10037.3
57178,20220713153858,27.9,1005.2,95,318,7.5,0.8,10146.4
57181,20220713153858,0.0,1010.7,91,213,10.9,0.7,10119.1
57193,20220713153858,15.2,1025.8,14,140,0.8,1.4,10095.9
57285,20220713153858,26.1,1022.3,47,74,13.4,0.7,10425.5
57290,20220713153858,27.1,1001.4,85,208,8.4,1.0,10098.9
57297,20220713153858,11.4,1008.6,56,40,11.3,0.9,10318.7
58005,20220713153858,31.7,1025.5,31,28,3.3,1.2,10457.3
58111,20220713153858,27.6,1012.7,51,4,7.0,0.0,10341.2
58208,20220713153858,1.1,1026.4,69,102,1.3,0.1,10374.6
50136,20220713153858,32.9,1012.0,50,90,9.4,0.4,10446.3
50246,20220713153858,0.9,1003.7,17,54,9.4,0.7,10038.9
50247,20220713153858,4.2,1025.8,76,64,9.5,1.3,10021.5
50349,20220713153858,13.3,1022.1,20,144,8.2,0.3,10127.2
50353,20220713153858,27.9,1000.9,82,177,3.0,1.0,10453.3
50442,20220713153858,13.7,1001.7,91,263,9.1,0.7,10474.1
50468,20220713153858,30.5,1016.8,25,275,0.1,1.1,10311.1
50557,20220713153858,9.1,1016.7,21,357,10.5,1.1,10270.7
50564,20220713153858,5.8,1010.5,61,146,7.5,0.1,10452.3
50656,20220713153858,8.2,1009.4,44,273,11.1,0.5,10028.8
50658,20220713153858,21.8,1011.2,39,251,0.0,0.7,10041.0
50674,20220713153858,34.4,1008.9,99,73,9.3,0.2,10224.6
50739,20220713153858,7.9,1008.1,14,279,4.4,0.9,10116.4
50742,20220713153858,32.7,1019.7,10,58,9.3,1.2,10221.0
50745,20220713153858,27.1,1010.3,84,210,3.2,1.0,10127.4
50756,20220713153858,15.7,1023.2,61,348,10.3,0.7,10426.5
50758,20220713153858,21.5,1000.1,66,177,9.3,1.0,10065.2
50774,20220713153858,32.4,1003.5,16,210,7.4,0.8,10237.8
50778,20220713153858,35.0,1016.1,56,63,1.9,0.2,10048.9
50788,20220713153858,31.3,1001.7,88,38,10.1,0.3,10216.4
50844,20220713153858,1.9,1022.8,74,72,14.0,1.4,10052.0
50853,20220713153858,12.6,1014.8,91,54,2.5,0.5,10303.1
50854,20220713153858,5.5,1020.7,77,207,6.3,1.1,10463.3
50862,20220713153858,30.2,1013.6,77,327,13.4,0.7,10316.0
50873,20220713153858,31.0,1006.3,58,192,2.1,0.2,10254.4
50877,20220713153858,28.7,1006.7,99,348,14.0,1.2,10360.0
50888,20220713153858,2.1,1007.6,11,317,7.8,0.6,10078.6
50950,20220713153858,20.2,1025.4,29,117,9.3,1.2,10343.0
50953,20220713153858,7.8,1004.0,47,296,8.3,1.1,10478.2
50955,20220713153858,22.1,1008.2,6,318,0.9,1.1,10405.0
50963,20220713153858,26.1,1023.9,42,209,9.2,0.7,10052.0
50968,20220713153858,1.8,1012.5,72,85,1.1,0.7,10044.3
50973,20220713153858,33.2,1017.1,63,23,12.6,0.1,10417.3
50978,20220713153858,24.2,1019.9,62,155,10.4,0.2,10317.6
50983,20220713153858,9.5,1023.2,53,157,6.8,0.1,10111.9
54094,20220713153858,8.5,1001.6,73,202,13.6,0.0,10027.6
54096,20220713153858,1.6,1006.4,94,4,10.5,0.7,10143.0
57251,20220713153858,12.4,1009.1,93,274,13.3,0.5,10352.1
57256,20220713153858,0.6,1018.6,48,110,4.5,1.1,10112.8
57259,20220713153858,27.2,1015.9,6,123,14.3,0.6,10143.9
57265,20220713153858,22.5,1021.3,57,329,2.7,1.3,10346.0
57278,20220713153858,13.1,1007.9,75,100,7.7,0.6,10057.3
57279,20220713153858,4.8,1023.6,78,297,4.2,1.2,10074.8
57355,20220713153858,4.0,1019.6,20,283,12.2,0.5,10022.5
57358,20220713153858,13.6,1011.7,37,117,13.5,0.1,10315.8
57359,20220713153858,2.8,1004.8,13,159,5.9,1.4,10399.5
57363,20220713153858,29.3,1016.6,88,339,12.7,0.8,10427.0
57378,20220713153858,4.2,1017.7,50,242,6.8,0.8,10009.4
57381,20220713153858,5.1,1019.2,97,178,10.4,0.1,10156.4
57395,20220713153858,0.3,1017.0,35,176,12.8,0.2,10219.9
57399,20220713153858,31.4,1016.5,80,317,9.3,1.4,10489.2
57439,20220713153858,23.6,1021.4,26,15,2.9,1.0,10238.8
57445,20220713153858,20.3,1004.7,27,272,4.4,1.1,10433.0
57447,20220713153858,0.6,1024.8,59,162,14.0,0.8,10003.0
57458,20220713153858,19.0,1003.9,11,178,7.6,1.3,10317.8
57461,20220713153858,30.1,1015.5,17,22,4.6,1.3,10100.4
57476,20220713153858,22.2,1008.7,99,37,11.9,1.3,10223.2
57482,20220713153858,24.2,1005.7,21,356,1.2,0.3,10389.2
57483,20220713153858,24.2,1001.3,62,232,11.4,1.1,10154.9
57493,20220713153858,25.9,1016.5,71,172,2.5,1.0,10134.3
57494,20220713153858,30.0,1022.4,97,341,10.6,0.6,10323.4
57545,20220713153858,29.1,1025.8,48,342,2.7,0.8,10273.0
57573,20220713153858,0.9,1007.6,71,33,12.6,0.3,10051.5
57581,20220713153858,16.9,1001.2,50,311,2.2,1.5,10179.2
57583,20220713153858,19.8,1023.2,51,12,9.6,0.6,10164.0
57595,20220713153858,2.2,1018.9,52,149,12.0,1.1,10200.9
58402,20220713153858,9.0,1008.6,31,179,7.4,0.0,10279.5
58407,20220713153858,22.4,1024.6,51,321,4.3,0.3,10048.4
58500,20220713153858,19.4,1009.5,21,104,8.7,0.2,10177.6
57554,20220713153858,20.4,1020.5,15,17,6.7,0.9,10254.8
57562,20220713153858,7.4,1014.3,38,288,9.1,0.0,10343.1
57574,20220713153858,29.4,1018.7,13,58,11.0,0.6,10422.0
57584,20220713153858,30.0,1010.1,89,330,14.1,0.1,10014.7
57642,20220713153858,15.4,1017.8,28,185,5.6,1.3,10285.7
57649,20220713153858,32.7,1019.3,21,302,12.7,0.9,10225.2
57655,20220713153858,19.2,1016.4,31,8,5.4,1.0,10452.7
57662,20220713153858,23.9,1022.8,70,70,7.4,1.0,10048.5
57669,20220713153858,20.1,1023.7,32,337,5.2,1.0,10040.8
57671,20220713153858,9.9,1016.4,17,163,5.9,1.2,10492.1
57673,20220713153858,21.9,1007.6,1,59,7.5,1.0,10237.7
57679,20220713153858,16.6,1000.1,54,8,13.4,0.2,10125.8
57682,20220713153858,26.1,1003.2,15,318,10.1,0.9,10307.8
57687,20220713153858,13.0,1025.0,43,344,5.4,0.7,10073.0
57745,20220713153858,34.9,1008.5,46,224,9.1,0.5,10128.8
57749,20220713153858,17.1,1019.4,11,130,10.5,0.3,10347.2
57752,20220713153858,29.7,1023.0,21,351,12.2,1.5,10114.4
57758,20220713153858,16.4,1019.2,62,40,3.8,0.8,10217.2
57761,20220713153858,1.2,1025.8,45,190,0.8,1.0,10055.6
57766,20220713153858,21.4,1020.9,79,221,11.9,0.9,10441.1
57774,20220713153858,34.1,1004.6,75,186,14.6,1.0,10354.1
57776,20220713153858,30.9,1026.3,4,327,1.6,0.4,10040.3
57779,20220713153858,3.7,1016.3,24,220,8.1,1.2,10150.4
57780,20220713153858,23.8,1016.7,79,2,10.1,1.2,10108.4
57841,20220713153858,9.5,1014.9,39,167,10.6,0.8,10241.7
57845,20220713153858,26.8,1016.4,36,145,9.4,0.2,10250.0
57853,20220713153858,6.6,1003.7,52,148,7.1,0.7,10492.1
57857,20220713153858,20.7,1006.2,85,76,10.9,0.6,10493.6
57860,20220713153858,11.2,1017.7,6,235,7.4,1.2,10382.9
57866,20220713153858,20.2,1009.1,48,326,11.7,1.4,10402.2
57872,20220713153858,10.1,1012.2,37,194,2.5,0.8,10292.7
57874,20220713153858,5.5,1003.4,17,224,11.6,0.4,10161.8
57889,20220713153858,29.8,1026.4,44,329,13.8,0.1,10391.8
57965,20220713153858,7.4,1005.3,59,294,0.1,0.2,10481.3
57972,20220713153858,18.0,1009.4,98,45,1.7,0.5,10172.5
57974,20220713153858,25.6,1019.0,7,354,14.6,1.4,10419.0
50936,20220713153858,34.0,1023.2,52,89,13.8,1.1,10279.0
50945,20220713153858,34.9,1015.6,56,61,9.1,0.6,10329.4
50948,20220713153858,26.6,1017.6,22,75,2.0,1.4,10095.7
50949,20220713153858,9.2,1020.8,13,33,3.1,1.4,10274.6
54041,20220713153858,5.1,1009.8,79,12,11.7,1.3,10351.0
54049,20220713153858,25.6,1005.3,65,45,12.4,0.8,10374.6
54063,20220713153858,32.3,1008.8,67,248,1.6,0.7,10059.1
54064,20220713153858,14.5,1005.2,77,328,6.3,1.2,10315.8
54142,20220713153858,23.0,1021.3,94,263,0.1,1.1,10354.9
54157,20220713153858,18.8,1019.4,2,307,13.3,0.1,10016.0
54161,20220713153858,24.8,1003.7,43,203,2.7,0.9,10056.9
54165,20220713153858,4.7,1025.8,59,4,10.8,0.2,10144.8
54171,20220713153858,31.8,1007.9,26,17,3.5,1.0,10347.3
54181,20220713153858,32.7,1016.3,61,207,14.8,1.3,10151.3
54186,20220713153858,12.2,1022.8,99,260,6.8,1.3,10428.0
54195,20220713153858,11.0,1006.7,51,93,0.0,0.9,10118.9
54260,20220713153858,3.6,1020.7,90,91,2.4,1.0,10326.7
54263,20220713153858,20.6,1006.2,94,27,3.0,0.9,10027.4
54266,20220713153858,6.8,1021.3,90,143,4.6,0.8,10270.8
54273,20220713153858,27.7,1002.1,72,44,13.3,0.6,10076.1
54276,20220713153858,6.5,1021.8,35,46,8.2,1.5,10086.0
54284,20220713153858,7.0,1022.3,79,247,13.0,0.3,10291.2
54285,20220713153858,12.3,1021.6,23,353,4.4,1.1,10392.6
54286,20220713153858,26.8,1014.3,14,339,3.6,0.8,10100.1
54292,20220713153858,13.7,1004.3,33,309,4.3,1.0,10094.3
54363,20220713153858,22.8,1007.8,85,44,13.8,1.0,10466.0
54374,20220713153858,24.5,1019.5,20,114,11.1,0.5,10466.2
54377,20220713153858,11.7,1011.1,37,42,6.2,0.9,10161.7
54386,20220713153858,21.3,1001.6,37,72,4.4,1.2,10080.4
58026,20220713153858,2.0,1025.8,89,86,3.1,0.4,10293.8
58027,20220713153858,24.4,1026.0,55,10,7.2,0.5,10127.1
58038,20220713153858,9.7,1008.3,57,113,7.7,1.2,10435.2
58040,20220713153858,23.6,1003.6,9,251,13.4,1.2,10466.8
58047,20220713153858,26.6,1010.1,49,70,0.4,0.8,10166.3
58130,20220713153858,15.3,1012.9,40,279,14.6,0.5,10476.0
58135,20220713153858,30.2,1004.6,79,334,9.1,0.6,10380.2
58138,20220713153858,29.5,1017.5,96,351,2.8,1.2,10338.2
58141,20220713153858,31.3,1021.7,71,265,6.9,0.7,10306.6
58143,20220713153858,5.0,1017.5,57,85,11.6,1.1,10491.8
58150,20220713153858,25.9,1001.7,26,353,1.5,1.1,10124.6
58158,20220713153858,12.9,1016.3,40,289,12.6,0.3,10034.7
58238,20220713153858,2.5,1008.6,97,301,9.3,0.2,10438.5
58241,20220713153858,24.1,1021.7,86,40,14.5,0.1,10254.3
58251,20220713153858,11.7,1014.8,82,6,8.3,1.4,10097.5
58252,20220713153858,20.9,1002.6,51,129,5.9,1.4,10107.9
58255,20220713153858,27.5,1003.7,33,92,11.8,0.8,10141.6
58259,20220713153858,8.6,1024.3,32,328,8.6,0.4,10265.5
58265,20220713153858,3.0,1015.0,78,282,4.8,1.4,10434.8
58343,20220713153858,27.3,1012.8,32,184,13.4,1.4,10213.1
58345,20220713153858,10.1,1019.4,33,41,10.1,0.8,10058.3
58354,20220713153858,1.8,1016.9,87,84,14.3,0.5,10196.3
58356,20220713153858,9.8,1008.6,85,92,4.6,0.9,10039.9
58358,20220713153858,14.9,1011.6,80,90,9.0,1.4,10454.4
57598,20220713153858,5.0,1010.7,60,140,1.6,0.8,10198.0
57696,20220713153858,33.1,1020.5,28,178,0.5,0.2,10396.5
57789,20220713153858,8.0,1002.0,88,203,2.1,0.8,10033.5
57793,20220713153858,15.1,1010.8,54,236,0.5,0.4,10170.3
57799,20220713153858,17.7,1003.5,13,63,13.9,1.1,10102.0
57894,20220713153858,12.9,1025.7,51,197,2.8,1.3,10263.8
57896,20220713153858,29.2,1004.5,92,217,3.3,0.2,10231.0
57993,20220713153858,9.9,1018.7,68,114,13.8,0.8,10062.0
58506,20220713153858,30.9,1014.2,89,162,0.2,0.4,10237.9
