站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
59287,20220713154558,29.9,1004.0,19,126,2.8,0.5,10195.5
59289,20220713154558,2.3,1023.5,22,155,3.5,0.7,10426.7
59293,20220713154558,29.7,1005.2,86,265,3.5,0.5,10315.0
59294,20220713154558,25.7,1013.6,35,357,5.1,1.1,10334.9
59298,20220713154558,7.8,1017.0,54,116,10.2,1.5,10048.5
59303,20220713154558,32.8,1002.7,64,62,11.2,0.4,10397.1
59304,20220713154558,13.3,1006.1,96,286,10.6,0.9,10023.0
59306,20220713154558,30.7,1015.7,19,321,10.3,0.0,10300.6
59310,20220713154558,3.8,1008.0,12,276,12.5,1.2,10231.4
59316,20220713154558,13.1,1007.3,40,170,11.7,0.6,10448.7
59317,20220713154558,11.0,1018.6,14,1,1.4,0.9,10397.5
59324,20220713154558,30.7,1022.1,12,155,2.8,0.9,10379.8
59456,20220713154558,24.6,1007.1,8,21,12.8,1.5,10283.4
59462,20220713154558,17.8,1023.5,56,262,7.3,0.6,10052.3
59478,20220713154558,13.7,1002.1,81,246,9.2,1.0,10134.9
59485,20220713154558,34.7,1014.2,59,241,10.5,1.3,10312.0
59488,20220713154558,9.1,1011.1,26,218,8.9,1.3,10374.6
59493,20220713154558,0.4,1023.9,30,110,3.9,1.2,10279.1
59501,20220713154558,19.4,1019.3,2,167,3.4,1.3,10147.2
59658,20220713154558,26.8,1025.2,93,246,8.6,1.1,10296.6
59663,20220713154558,0.8,1008.7,17,196,7.3,0.5,10132.9
59664,20220713154558,26.1,1023.1,7,319,13.0,1.5,10401.5
59673,20220713154558,18.8,1006.9,59,245,0.9,1.5,10329.6
59754,20220713154558,3.7,1016.7,79,303,12.0,0.6,10299.5
57947,20220713154558,6.3,1021.5,82,142,9.8,0.1,10468.8
57957,20220713154558,33.7,1002.2,26,266,1.9,0.7,10188.5
57958,20220713154558,16.1,1006.8,20,221,14.4,0.1,10071.9
59021,20220713154558,4.2,1003.3,4,248,3.0,0.9,10180.8
59023,20220713154558,7.9,1025.5,34,71,8.3,0.2,10323.1
59027,20220713154558,34.4,1019.5,44,276,5.7,0.8,10482.1
59037,20220713154558,16.1,1023.6,13,98,12.2,0.7,10111.8
59046,20220713154558,20.7,1003.5,11,322,0.0,0.9,10351.4
59058,20220713154558,27.9,1002.1,95,285,10.3,0.7,10104.7
59065,20220713154558,13.2,1016.0,14,269,1.2,0.0,10326.8
59209,20220713154558,22.8,1000.2,73,280,3.0,0.0,10162.9
59211,20220713154558,9.5,1020.7,82,231,2.9,0.3,10311.9
59218,20220713154558,19.1,1023.1,68,172,10.4,1.3,10074.6
59228,20220713154558,20.5,1017.7,98,146,3.9,0.6,10104.7
59242,20220713154558,2.2,1015.0,47,15,14.9,0.2,10451.0
59254,20220713154558,3.6,1021.0,6,174,7.4,0.2,10214.9
59265,20220713154558,14.6,1018.0,3,65,3.8,1.0,10001.9
59417,20220713154558,4.7,1002.5,99,81,8.0,0.3,10324.6
59431,20220713154558,0.9,1002.4,20,275,8.0,0.5,10236.0
59446,20220713154558,26.8,1016.3,78,311,14.3,0.2,10192.3
59453,20220713154558,31.4,1006.8,4,215,0.0,1.0,10495.5
59626,20220713154558,18.0,1017.5,11,182,6.7,1.3,10416.4
59631,20220713154558,22.3,1023.3,87,161,2.0,0.6,10482.3
59632,20220713154558,17.6,1012.3,51,73,6.1,1.5,10068.2
59644,20220713154558,28.0,1016.6,92,316,3.1,1.0,10064.9
59647,20220713154558,31.4,1018.9,65,213,3.6,0.3,10064.5
56691,20220713154558,9.2,1002.5,43,115,5.0,1.2,10186.3
56693,20220713154558,29.5,1002.6,77,12,11.2,0.6,10351.9
56792,20220713154558,29.6,1015.0,4,152,1.6,1.4,10476.7
56793,20220713154558,26.7,1002.4,12,12,14.9,1.2,10478.2
57606,20220713154558,24.6,1023.2,13,273,4.7,1.4,10103.4
57614,20220713154558,20.2,1013.1,78,10,2.5,0.2,10484.7
57625,20220713154558,16.7,1000.2,53,220,3.8,1.1,10350.4
57647,20220713154558,21.1,1010.3,53,64,4.8,0.8,10028.0
57707,20220713154558,0.6,1015.6,42,268,5.3,0.9,10252.2
57710,20220713154558,31.7,1016.9,84,249,14.8,0.4,10046.4
57712,20220713154558,5.9,1000.9,67,10,4.7,0.6,10010.2
57718,20220713154558,6.5,1002.6,16,33,13.1,0.3,10000.2
57722,20220713154558,9.6,1008.2,87,172,13.3,0.4,10423.3
57729,20220713154558,30.9,1021.8,56,300,4.5,0.2,10099.4
57731,20220713154558,34.1,1009.8,14,238,11.3,1.1,10060.0
57741,20220713154558,7.1,1009.8,3,289,12.6,0.9,10134.3
57803,20220713154558,5.7,1003.9,45,181,2.6,1.1,10207.8
57805,20220713154558,7.9,1012.6,47,98,14.6,0.9,10393.9
57806,20220713154558,24.0,1020.9,82,248,8.8,0.6,10343.9
57816,20220713154558,17.8,1007.1,39,67,2.6,0.5,10054.9
57825,20220713154558,30.8,1006.5,63,311,10.1,1.1,10080.5
57827,20220713154558,9.2,1005.0,31,340,5.1,0.8,10291.7
57832,20220713154558,21.9,1019.5,82,35,6.9,1.0,10198.1
57839,20220713154558,21.5,1020.4,95,94,8.7,0.8,10382.7
57840,20220713154558,31.1,1005.0,2,295,3.8,1.2,10061.9
57902,20220713154558,10.6,1020.8,36,259,1.3,0.9,10141.3
57906,20220713154558,11.3,1003.8,55,267,7.3,0.3,10213.8
57907,20220713154558,27.3,1024.0,99,344,11.1,1.2,10306.2
57910,20220713154558,10.8,1013.6,53,41,0.4,0.6,10071.8
57912,20220713154558,10.5,1000.0,59,173,14.5,0.9,10472.4
57916,20220713154558,12.0,1006.5,17,168,10.6,0.6,10304.5
57922,20220713154558,34.4,1018.8,11,104,0.8,0.4,10090.3
57926,20220713154558,18.8,1025.2,53,249,2.8,0.0,10171.6
57932,20220713154558,24.3,1021.7,11,276,8.2,0.8,10055.6
59758,20220713154558,29.9,1008.6,68,39,12.8,0.3,10223.8
59838,20220713154558,20.4,1026.1,64,16,11.4,1.3,10306.9
59845,20220713154558,14.0,1006.8,74,83,13.7,0.9,10245.7
59849,20220713154558,29.1,1007.2,47,220,14.4,0.8,10455.3
59855,20220713154558,0.3,1001.8,91,138,4.6,0.5,10228.4
59948,20220713154558,30.4,1002.3,66,191,4.9,1.2,10156.0
59954,20220713154558,18.4,1018.5,21,187,4.0,0.9,10160.3
59981,20220713154558,10.2,1020.4,47,185,10.3,0.0,10479.5
53399,20220713154558,21.2,1011.7,26,278,8.0,0.8,10216.0
53593,20220713154558,1.1,1016.7,88,106,7.0,0.4,10258.6
53698,20220713154558,5.4,1026.0,98,56,4.2,0.9,10072.4
53798,20220713154558,10.7,1015.0,58,72,8.1,1.1,10274.7
54308,20220713154558,24.5,1014.2,7,296,9.9,1.2,10115.3
54311,20220713154558,1.0,1024.2,4,343,8.1,1.0,10095.9
54401,20220713154558,28.4,1021.0,39,345,8.0,1.1,10164.4
54405,20220713154558,18.0,1010.4,38,159,6.7,1.5,10091.9
54423,20220713154558,6.5,1016.0,82,167,0.0,0.0,10399.4
54429,20220713154558,6.1,1025.4,90,285,2.8,1.3,10365.2
54436,20220713154558,21.1,1008.0,70,81,8.0,0.0,10365.3
54449,20220713154558,5.9,1001.2,2,177,5.4,0.2,10038.5
54518,20220713154558,30.5,1022.5,21,163,13.8,0.2,10464.2
54534,20220713154558,5.1,1006.4,86,11,11.8,0.7,10276.3
54535,20220713154558,34.4,1026.2,78,15,0.7,0.3,10279.2
54539,20220713154558,22.4,1007.1,9,344,1.0,0.1,10193.5
54602,20220713154558,16.6,1016.9,43,109,13.7,1.0,10258.6
54606,20220713154558,26.0,1008.8,76,75,11.2,1.3,10499.5
54618,20220713154558,20.0,1019.7,88,346,11.4,1.3,10200.7
54624,20220713154558,22.3,1023.1,4,13,2.9,0.7,10105.1
54705,20220713154558,30.3,1004.9,12,216,12.3,0.1,10033.4
53898,20220713154558,33.3,1007.8,11,17,13.6,1.0,10429.0
53986,20220713154558,20.7,1013.3,64,171,4.5,0.2,10096.5
57051,20220713154558,34.2,1014.2,45,302,8.3,1.1,10334.6
57067,20220713154558,23.6,1020.0,67,324,13.4,0.1,10431.7
57071,20220713154558,4.2,1016.8,58,142,5.1,0.8,10499.9
57077,20220713154558,27.5,1020.6,17,158,0.9,1.5,10168.9
57083,20220713154558,3.3,1021.6,81,175,14.9,0.8,10395.1
57084,20220713154558,14.3,1013.3,46,299,8.5,0.3,10167.6
57089,20220713154558,11.8,1018.4,16,340,2.2,0.4,10476.4
57091,20220713154558,17.3,1002.2,67,214,10.0,1.4,10296.0
57156,20220713154558,30.5,1018.5,28,147,9.6,1.5,10434.8
57178,20220713154558,20.4,1019.8,81,312,0.8,0.9,10147.6
57181,20220713154558,20.1,1022.7,39,94,7.8,0.5,10004.2
57193,20220713154558,23.3,1009.7,54,217,2.2,1.5,10454.8
57285,20220713154558,31.4,1015.5,49,44,12.2,1.1,10059.6
57290,20220713154558,34.4,1012.1,35,216,2.1,1.0,10097.6
57297,20220713154558,6.2,1007.8,84,234,3.2,0.5,10319.1
58005,20220713154558,1.4,1005.1,88,164,10.5,0.8,10101.8
58111,20220713154558,7.6,1005.3,38,310,7.0,0.9,10336.1
58208,20220713154558,27.9,1009.0,38,342,5.3,1.1,10233.5
50136,20220713154558,33.3,1018.9,83,44,3.5,0.1,10423.0
50246,20220713154558,33.1,1016.8,20,20,1.4,1.0,10291.4
50247,20220713154558,28.9,1009.7,39,149,1.5,0.3,10218.5
50349,20220713154558,27.5,1010.4,38,291,8.1,0.7,10118.1
50353,20220713154558,21.0,1002.8,77,210,4.0,0.7,10406.2
50442,20220713154558,23.1,1010.1,46,202,11.5,0.5,10288.4
50468,20220713154558,29.2,1005.2,20,75,13.0,0.5,10380.7
50557,20220713154558,31.7,1006.9,57,305,0.0,0.2,10422.4
50564,20220713154558,34.6,1020.1,15,239,7.1,0.7,10316.7
50656,20220713154558,0.6,1020.2,96,28,3.0,1.3,10218.2
50658,20220713154558,33.8,1011.0,58,109,8.9,0.4,10383.5
50674,20220713154558,17.7,1022.5,42,207,12.1,0.6,10018.8
50739,20220713154558,18.8,1012.4,21,316,11.7,0.3,10262.9
50742,20220713154558,25.7,1013.0,57,352,3.4,0.3,10308.7
50745,20220713154558,29.8,1003.8,28,52,11.0,0.9,10213.3
50756,20220713154558,11.9,1024.8,30,359,0.1,1.1,10021.8
50758,20220713154558,3.6,1024.6,91,206,1.7,1.1,10038.8
50774,20220713154558,7.1,1011.7,82,254,3.2,0.9,10160.3
50778,20220713154558,0.3,1011.5,72,310,9.5,1.4,10163.5
50788,20220713154558,35.0,1009.0,88,188,10.1,1.3,10143.5
50844,20220713154558,11.1,1025.8,67,28,6.1,0.0,10482.6
50853,20220713154558,15.6,1009.8,82,324,2.5,1.1,10173.1
50854,20220713154558,20.1,1017.1,70,265,5.3,0.4,10155.1
50862,20220713154558,7.7,1011.2,51,47,13.0,1.4,10310.9
50873,20220713154558,27.7,1010.7,95,107,4.7,0.0,10150.3
50877,20220713154558,24.0,1004.1,43,358,14.4,0.0,10370.3
50888,20220713154558,12.6,1023.1,45,271,14.9,0.5,10114.0
50950,20220713154558,9.8,1001.7,66,344,5.2,1.1,10206.5
50953,20220713154558,20.4,1002.2,27,157,11.4,0.0,10281.8
50955,20220713154558,5.1,1023.3,72,291,5.4,0.2,10149.5
50963,20220713154558,4.6,1002.5,64,44,8.3,0.8,10385.3
50968,20220713154558,18.4,1003.3,14,37,8.3,1.4,10408.0
50973,20220713154558,25.8,1000.7,5,1,10.7,1.4,10336.6
50978,20220713154558,1.5,1008.3,47,247,13.8,1.3,10029.2
50983,20220713154558,23.8,1014.8,69,336,12.3,1.5,10003.6
54094,20220713154558,21.2,1015.1,78,251,11.5,0.6,10058.9
54096,20220713154558,16.5,1007.2,23,295,11.9,0.2,10124.7
57251,20220713154558,0.1,1017.6,99,80,11.6,0.4,10059.5
57256,20220713154558,34.1,1023.3,98,10,14.7,1.3,10192.1
57259,20220713154558,9.3,1018.1,20,169,4.2,0.8,10306.7
57265,20220713154558,9.7,1009.8,53,197,11.2,1.0,10048.9
57278,20220713154558,35.0,1004.0,1,232,1.6,0.2,10110.8
57279,20220713154558,6.3,1002.2,4,78,5.8,0.9,10265.0
57355,20220713154558,20.5,1009.3,87,107,7.1,1.0,10414.4
57358,20220713154558,6.6,1024.4,81,233,4.5,1.3,10476.0
57359,20220713154558,0.1,1021.6,24,171,1.6,0.8,10119.9
57363,20220713154558,12.0,1011.9,69,208,1.9,1.2,10010.9
57378,20220713154558,18.2,1007.0,47,34,4.5,0.1,10124.5
57381,20220713154558,10.5,1017.6,71,223,4.5,0.2,10286.5
57395,20220713154558,15.0,1006.7,40,330,5.1,1.1,10499.5
57399,20220713154558,1.7,1006.6,98,174,1.5,0.6,10004.3
57439,20220713154558,4.7,1026.0,82,335,11.7,1.1,10011.1
57445,20220713154558,0.9,1015.9,12,249,10.5,0.1,10498.8
57447,20220713154558,6.8,1017.2,22,315,7.7,0.0,10224.7
57458,20220713154558,21.8,1016.2,40,37,11.8,0.4,10288.5
57461,20220713154558,0.0,1021.9,79,234,4.6,1.5,10375.6
57476,20220713154558,9.8,1013.0,40,198,0.5,0.2,10400.3
57482,20220713154558,15.8,1008.0,25,35,7.5,0.1,10263.7
57483,20220713154558,13.7,1024.9,9,92,8.7,0.7,10112.8
57493,20220713154558,6.2,1011.4,86,15,14.0,1.5,10296.8
57494,20220713154558,18.5,1022.1,61,94,11.6,1.5,10241.1
57545,20220713154558,3.7,1025.2,45,14,8.9,0.4,10419.2
57573,20220713154558,16.1,1008.4,13,278,7.8,0.5,10366.1
57581,20220713154558,25.0,1009.3,33,295,10.4,0.1,10396.2
57583,20220713154558,13.2,1002.2,93,146,5.8,1.2,10467.8
57595,20220713154558,10.5,1013.9,78,78,10.8,0.9,10485.3
58402,20220713154558,11.3,1025.8,34,264,1.2,1.4,10142.7
58407,20220713154558,30.1,1010.9,34,300,3.7,0.5,10354.2
58500,20220713154558,34.4,1017.9,10,71,11.6,1.0,10375.5
57554,20220713154558,27.4,1016.1,74,242,1.2,0.6,10195.2
57562,20220713154558,14.4,1000.5,85,348,7.0,1.0,10155.8
57574,20220713154558,26.6,1006.1,67,127,13.5,1.1,10465.8
57584,20220713154558,5.0,1017.6,79,178,0.0,1.5,10375.1
57642,20220713154558,12.6,1007.8,43,184,5.2,0.4,10153.2
57649,20220713154558,34.3,1015.0,52,155,14.6,0.0,10449.7
57655,20220713154558,18.1,1004.1,40,133,7.4,0.5,10195.9
57662,20220713154558,2.1,1011.2,72,215,7.3,1.3,10197.6
57669,20220713154558,1.8,1014.7,20,324,3.6,0.6,10204.5
57671,20220713154558,21.2,1002.2,41,24,10.2,1.1,10055.5
57673,20220713154558,0.3,1021.4,99,149,8.7,1.3,10430.2
57679,20220713154558,30.2,1018.0,7,204,0.4,0.5,10351.1
57682,20220713154558,2.7,1026.0,19,45,2.2,0.9,10031.6
57687,20220713154558,26.9,1009.0,92,130,8.7,0.7,10332.3
57745,20220713154558,1.4,1014.9,99,332,0.4,0.1,10088.4
57749,20220713154558,5.5,1015.6,88,275,3.1,0.1,10155.9
57752,20220713154558,16.5,1023.2,92,67,0.2,0.1,10274.7
57758,20220713154558,14.0,1016.8,27,67,10.8,0.1,10366.3
57761,20220713154558,26.0,1018.0,46,130,7.5,0.7,10458.5
57766,20220713154558,31.0,1005.2,49,12,12.9,1.1,10430.4
57774,20220713154558,0.5,1019.6,60,270,0.3,0.2,10304.4
57776,20220713154558,31.3,1005.6,46,75,12.1,1.2,10263.9
57779,20220713154558,30.1,1024.9,65,237,4.0,1.3,10200.6
57780,20220713154558,27.5,1010.5,55,306,9.9,1.4,10078.0
57841,20220713154558,13.2,1025.6,99,253,7.2,0.5,10079.4
57845,20220713154558,29.5,1022.6,17,14,12.7,0.5,10018.3
57853,20220713154558,14.7,1007.3,96,260,2.5,1.2,10216.9
57857,20220713154558,2.4,1022.1,82,254,2.8,1.5,10411.3
57860,20220713154558,6.8,1026.1,51,56,3.2,0.4,10253.5
57866,20220713154558,16.9,1025.2,45,23,7.1,1.2,10354.8
57872,20220713154558,22.0,1000.9,91,71,10.9,1.3,10338.3
57874,20220713154558,7.8,1004.7,93,183,1.9,1.3,10431.7
57889,20220713154558,29.3,1004.5,22,325,10.3,0.4,10466.7
57965,20220713154558,3.8,1018.9,36,45,8.4,0.4,10428.0
57972,20220713154558,5.7,1022.4,98,7,11.8,0.7,10048.6
57974,20220713154558,24.1,1017.1,94,256,2.4,1.4,10143.6
50936,20220713154558,18.7,1009.6,62,82,2.4,1.1,10123.4
50945,20220713154558,13.6,1009.9,55,345,13.5,0.9,10450.7
50948,20220713154558,28.2,1015.8,91,276,1.8,0.3,10168.9
50949,20220713154558,29.3,1005.5,47,318,10.7,0.4,10330.2
54041,20220713154558,5.0,1001.6,8,46,13.9,1.2,10005.7
54049,20220713154558,16.3,1023.8,41,343,11.4,1.4,10326.6
54063,20220713154558,12.4,1023.3,24,199,1.3,0.9,10462.6
54064,20220713154558,8.8,1010.0,85,92,3.7,0.2,10004.5
54142,20220713154558,33.3,1021.0,30,147,4.8,0.8,10164.9
54157,20220713154558,8.0,1024.2,27,43,6.2,0.2,10030.8
54161,20220713154558,14.4,1012.0,60,97,0.3,0.2,10020.7
54165,20220713154558,18.5,1007.9,49,130,10.6,1.2,10030.4
54171,20220713154558,11.7,1017.0,69,198,8.5,1.0,10127.6
54181,20220713154558,31.8,1005.1,24,36,14.5,1.3,10187.3
54186,20220713154558,10.3,1010.0,79,47,8.5,1.3,10385.6
54195,20220713154558,0.5,1008.6,65,208,2.0,1.3,10007.5
54260,20220713154558,28.6,1015.2,37,331,1.2,0.1,10090.8
54263,20220713154558,5.1,1018.0,80,268,14.1,1.5,10026.2
54266,20220713154558,21.2,1010.9,44,97,12.4,0.1,10248.7
54273,20220713154558,8.3,1005.7,1,311,8.5,0.8,10433.4
54276,20220713154558,11.3,1023.1,23,75,7.9,1.1,10024.5
54284,20220713154558,16.4,1018.6,72,285,7.1,1.1,10282.7
54285,20220713154558,17.9,1007.6,50,281,1.0,0.1,10194.1
54286,20220713154558,34.9,1014.3,83,88,8.1,1.0,10042.7
54292,20220713154558,22.0,1019.6,13,54,8.2,0.2,10487.3
54363,20220713154558,14.4,1017.2,72,327,11.3,0.7,10212.5
54374,20220713154558,25.9,1024.8,39,149,5.4,0.7,10277.1
54377,20220713154558,15.2,1007.2,2,213,0.3,0.3,10441.8
54386,20220713154558,17.7,1005.0,55,242,2.3,0.6,10039.1
58026,20220713154558,24.0,1012.9,43,41,10.2,0.2,10182.0
58027,20220713154558,4.2,1000.1,33,264,0.9,1.0,10329.3
58038,20220713154558,16.9,1014.2,56,321,14.6,0.4,10143.3
58040,20220713154558,6.8,1017.1,42,225,6.6,0.3,10379.6
58047,20220713154558,30.3,1005.8,70,208,11.9,1.5,10316.2
58130,20220713154558,29.0,1007.7,50,279,8.8,0.6,10063.0
58135,20220713154558,19.4,1009.1,49,84,7.0,1.5,10279.4
58138,20220713154558,19.7,1003.4,86,58,6.2,1.0,10222.0
58141,20220713154558,32.7,1004.1,97,81,3.6,1.3,10396.1
58143,20220713154558,15.8,1010.8,92,159,5.8,1.2,10171.3
58150,20220713154558,34.1,1025.4,14,318,13.3,0.9,10289.2
58158,20220713154558,23.3,1004.8,9,322,3.4,0.5,10308.2
58238,20220713154558,2.7,1024.6,50,66,4.2,0.9,10002.4
58241,20220713154558,34.9,1005.9,70,346,14.2,0.8,10001.3
58251,20220713154558,23.9,1016.5,36,129,12.7,1.2,10371.7
58252,20220713154558,30.8,1022.8,10,343,8.3,0.2,10334.6
58255,20220713154558,20.8,1009.5,32,26,3.7,0.0,10057.9
58259,20220713154558,17.3,1004.4,93,262,14.3,1.3,10013.8
58265,20220713154558,23.8,1018.5,18,170,12.8,0.8,10189.3
58343,20220713154558,5.4,1010.4,39,155,1.9,0.3,10059.1
58345,20220713154558,30.0,1011.6,69,272,13.9,0.3,10257.9
58354,20220713154558,3.8,1025.8,85,119,11.2,0.0,10198.1
58356,20220713154558,3.7,1013.9,26,157,6.9,0.6,10307.5
58358,20220713154558,20.3,1001.6,79,302,5.2,1.2,10414.1
57598,20220713154558,22.1,1015.2,49,106,14.1,0.0,10044.4
57696,20220713154558,30.7,1003.3,90,118,10.1,0.5,10479.4
57789,20220713154558,29.0,1004.4,44,55,14.8,0.8,10494.0
57793,20220713154558,1.0,1018.8,12,77,5.9,0.5,10386.5
57799,20220713154558,25.4,1004.9,90,347,12.9,0.1,10228.6
57894,20220713154558,25.0,1003.5,65,152,2.5,0.5,10179.4
57896,20220713154558,29.6,1015.1,80,145,3.7,0.6,10149.1
57993,20220713154558,25.7,1016.3,98,4,10.6,0.8,10289.0
58506,20220713154558,18.4,1010.2,94,51,1.3,0.2,10261.1
