站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58837,20220713153558,0.3,1015.7,42,204,1.8,1.5,10037.5
58843,20220713153558,25.9,1025.0,98,161,11.7,1.4,10108.4
58846,20220713153558,8.4,1026.4,48,335,12.7,0.1,10144.8
58847,20220713153558,15.6,1004.0,29,284,6.4,0.2,10494.5
58911,20220713153558,19.0,1005.8,98,41,4.3,1.5,10041.1
58918,20220713153558,15.4,1001.4,35,312,3.9,1.5,10271.8
58921,20220713153558,7.4,1013.4,5,68,1.0,0.7,10261.1
58926,20220713153558,23.0,1012.3,52,341,10.5,1.1,10261.4
58927,20220713153558,20.0,1015.3,16,343,5.1,0.1,10155.5
58931,20220713153558,14.3,1022.6,74,207,5.2,1.2,10046.1
58933,20220713153558,33.2,1012.8,18,172,1.9,0.9,10387.6
58936,20220713153558,22.4,1021.7,84,309,13.3,0.2,10452.0
58944,20220713153558,18.1,1020.9,29,280,13.2,0.3,10092.7
59113,20220713153558,19.7,1005.5,73,232,11.8,0.6,10335.4
59126,20220713153558,17.6,1000.8,65,104,5.3,0.1,10153.7
59133,20220713153558,18.4,1010.0,50,192,2.9,0.0,10053.2
59134,20220713153558,22.6,1010.8,5,235,9.2,0.4,10481.4
59321,20220713153558,3.7,1013.1,32,205,4.4,1.2,10107.0
52323,20220713153558,33.4,1024.2,42,115,6.2,0.5,10417.7
52418,20220713153558,9.1,1012.1,20,248,4.8,1.2,10031.0
52424,20220713153558,2.4,1022.0,67,314,7.8,1.4,10147.9
52436,20220713153558,1.8,1020.8,17,251,9.0,0.4,10325.8
52446,20220713153558,33.2,1014.6,15,198,6.0,0.3,10092.3
52447,20220713153558,23.9,1024.5,89,87,5.6,0.4,10091.6
52533,20220713153558,10.2,1006.0,74,135,8.7,0.7,10064.5
52546,20220713153558,20.5,1022.9,83,350,12.2,1.5,10222.5
52652,20220713153558,29.4,1022.6,11,120,10.7,0.0,10087.1
52661,20220713153558,32.4,1015.8,37,3,14.8,0.5,10068.2
52674,20220713153558,25.9,1021.2,11,262,11.9,1.1,10125.4
52679,20220713153558,27.6,1003.0,32,4,14.1,0.6,10473.8
52681,20220713153558,29.6,1024.5,61,220,6.8,0.6,10138.4
52787,20220713153558,15.5,1017.8,32,56,13.1,0.4,10383.0
52797,20220713153558,28.4,1011.2,22,138,3.4,0.0,10258.9
52884,20220713153558,16.9,1016.4,4,202,14.6,1.4,10177.1
52895,20220713153558,13.7,1003.5,6,153,11.7,0.5,10277.0
52983,20220713153558,26.3,1012.9,66,292,13.9,0.5,10032.5
52984,20220713153558,33.7,1006.7,100,25,1.4,0.5,10417.7
52986,20220713153558,30.7,1018.9,97,215,3.0,0.3,10304.1
52996,20220713153558,17.8,1025.3,10,126,8.8,0.2,10480.1
53821,20220713153558,3.3,1024.9,57,105,7.5,0.6,10278.3
53915,20220713153558,30.5,1008.6,71,208,14.0,0.2,10256.4
53923,20220713153558,26.2,1013.0,89,306,10.6,0.9,10280.5
56074,20220713153558,27.7,1002.3,84,275,7.6,0.4,10117.4
56080,20220713153558,27.4,1006.6,58,325,9.7,1.4,10373.3
56093,20220713153558,31.3,1023.0,81,319,11.3,1.5,10202.5
56096,20220713153558,1.0,1022.3,25,9,12.0,1.3,10220.5
57014,20220713153558,33.5,1010.7,81,144,4.0,0.8,10065.5
57996,20220713153558,31.9,1026.0,19,206,7.3,1.5,10096.6
59072,20220713153558,8.6,1019.0,34,245,3.5,0.6,10264.1
59082,20220713153558,1.3,1006.7,69,131,4.2,1.2,10145.8
59087,20220713153558,31.3,1006.7,28,162,1.1,1.2,10233.8
59088,20220713153558,34.4,1025.6,91,123,3.8,1.2,10400.1
59096,20220713153558,5.2,1018.5,21,334,8.5,0.5,10411.9
59097,20220713153558,29.6,1026.1,69,291,4.0,1.2,10465.7
59107,20220713153558,8.5,1011.3,88,236,3.8,1.1,10200.7
59116,20220713153558,4.4,1006.2,50,235,10.5,0.7,10279.4
59117,20220713153558,13.7,1019.2,88,7,9.4,0.3,10180.0
59271,20220713153558,0.5,1007.0,74,292,3.8,0.9,10351.9
59278,20220713153558,11.8,1008.2,52,3,10.8,1.0,10174.7
59280,20220713153558,21.6,1007.2,3,89,13.6,1.5,10285.4
59287,20220713153558,4.4,1000.3,84,99,9.7,1.1,10110.5
59289,20220713153558,19.1,1021.4,41,340,14.9,1.0,10337.3
59293,20220713153558,6.9,1014.0,2,41,3.5,0.8,10143.1
59294,20220713153558,20.1,1005.4,49,183,10.4,0.3,10095.6
59298,20220713153558,3.7,1025.1,50,188,14.9,0.9,10170.3
59303,20220713153558,11.2,1022.5,74,159,14.4,1.0,10464.1
59304,20220713153558,34.6,1011.0,38,46,13.7,0.6,10347.8
59306,20220713153558,2.5,1013.4,96,359,4.0,0.0,10220.7
59310,20220713153558,16.9,1000.4,8,189,10.7,0.4,10400.7
59316,20220713153558,11.6,1025.8,57,307,5.3,0.9,10106.4
59317,20220713153558,30.0,1022.5,60,86,2.7,0.4,10234.6
59324,20220713153558,19.2,1001.8,92,359,8.2,1.4,10492.8
59456,20220713153558,17.6,1021.4,74,281,8.5,1.2,10289.1
59462,20220713153558,33.7,1026.4,40,262,3.4,1.5,10120.5
59478,20220713153558,31.7,1017.6,57,300,2.4,0.3,10025.1
59485,20220713153558,24.0,1023.5,71,306,0.3,0.1,10376.6
59488,20220713153558,10.1,1024.6,18,42,13.6,1.4,10296.9
59493,20220713153558,3.5,1011.8,46,174,11.4,0.8,10484.0
59501,20220713153558,24.7,1006.6,79,130,0.7,0.2,10237.4
59658,20220713153558,18.8,1005.2,69,15,11.9,0.6,10174.7
59663,20220713153558,28.9,1021.6,12,192,5.5,1.2,10297.3
59664,20220713153558,26.6,1001.1,58,164,4.6,1.4,10258.1
59673,20220713153558,13.3,1019.8,100,308,12.1,1.3,10332.3
59754,20220713153558,22.0,1021.4,82,264,11.8,0.6,10411.3
57947,20220713153558,2.4,1020.5,6,322,14.4,1.2,10278.3
57957,20220713153558,4.7,1001.9,2,232,12.2,0.3,10101.8
57958,20220713153558,33.3,1003.0,40,268,5.6,0.7,10059.2
59021,20220713153558,0.6,1002.8,40,298,8.2,0.5,10134.3
59023,20220713153558,11.0,1001.5,75,70,6.7,1.1,10283.7
59027,20220713153558,33.8,1006.3,80,214,9.9,0.1,10124.2
59037,20220713153558,8.3,1024.9,20,351,11.1,1.0,10195.5
59046,20220713153558,2.6,1015.6,60,67,7.2,0.3,10146.0
59058,20220713153558,18.4,1019.1,81,77,0.1,0.3,10385.5
59065,20220713153558,30.9,1010.1,52,286,3.6,1.5,10117.2
59209,20220713153558,15.0,1007.8,12,348,11.4,1.4,10156.6
59211,20220713153558,20.4,1007.0,71,175,4.2,1.0,10308.9
59218,20220713153558,3.9,1022.5,48,50,11.1,0.0,10098.6
59228,20220713153558,27.5,1010.5,79,314,2.1,0.6,10452.4
59242,20220713153558,17.2,1007.5,74,95,3.3,0.8,10153.0
59254,20220713153558,34.5,1000.6,4,34,5.6,1.4,10149.9
59265,20220713153558,19.5,1003.0,12,144,14.5,0.3,10006.7
59417,20220713153558,29.5,1009.6,67,210,2.6,0.5,10070.5
59431,20220713153558,22.1,1025.7,78,247,9.4,0.2,10414.7
59446,20220713153558,12.8,1024.8,8,318,0.4,0.2,10349.9
59453,20220713153558,1.6,1001.3,23,23,4.8,1.3,10183.0
59626,20220713153558,4.1,1009.6,67,111,8.9,0.5,10090.6
59631,20220713153558,22.9,1022.7,79,305,11.1,1.1,10466.2
59632,20220713153558,18.2,1001.6,76,346,10.1,1.0,10340.9
59644,20220713153558,23.1,1014.7,69,29,3.7,0.2,10490.0
59647,20220713153558,21.3,1013.3,65,83,2.6,1.4,10296.1
56691,20220713153558,32.6,1002.4,9,141,10.1,0.2,10427.4
56693,20220713153558,10.2,1006.7,72,311,0.8,1.4,10311.5
56792,20220713153558,31.7,1003.8,26,296,13.0,0.2,10105.9
56793,20220713153558,20.4,1003.3,71,57,1.6,0.6,10093.7
57606,20220713153558,16.1,1001.9,81,1,3.8,1.2,10062.0
57614,20220713153558,0.0,1011.4,94,336,12.6,0.4,10187.0
57625,20220713153558,16.0,1001.2,42,288,9.5,1.1,10177.7
57647,20220713153558,10.9,1008.8,56,197,0.1,0.9,10010.2
57707,20220713153558,27.4,1000.4,100,75,13.5,0.3,10389.6
57710,20220713153558,6.8,1011.0,23,275,4.9,1.5,10359.2
57712,20220713153558,11.8,1004.8,57,114,9.6,1.3,10189.5
57718,20220713153558,33.6,1026.1,33,131,8.1,1.1,10325.4
57722,20220713153558,6.5,1005.6,27,85,13.2,0.2,10061.6
57729,20220713153558,13.5,1000.2,49,103,12.7,0.6,10309.1
57731,20220713153558,25.8,1014.0,35,96,2.5,0.2,10155.4
57741,20220713153558,1.0,1023.7,86,57,5.8,0.9,10409.8
57803,20220713153558,18.2,1008.8,61,245,2.7,0.2,10194.1
57805,20220713153558,18.0,1025.1,3,127,2.6,0.6,10403.8
57806,20220713153558,29.8,1015.6,33,44,11.6,1.5,10197.9
57816,20220713153558,28.4,1005.1,11,195,10.3,0.4,10271.3
57825,20220713153558,7.2,1022.7,25,144,2.8,1.2,10219.3
57827,20220713153558,16.6,1011.7,64,56,14.5,0.9,10427.0
57832,20220713153558,12.9,1008.4,18,77,14.5,0.6,10421.3
57839,20220713153558,2.0,1012.4,54,178,13.0,1.1,10167.9
57840,20220713153558,9.0,1020.3,11,178,3.3,0.2,10126.5
57902,20220713153558,8.2,1001.8,36,138,10.0,0.6,10112.1
57906,20220713153558,21.2,1009.0,31,79,13.4,1.5,10132.1
57907,20220713153558,31.0,1019.2,62,15,1.6,0.2,10125.8
57910,20220713153558,8.5,1002.7,80,65,4.3,0.9,10304.6
57912,20220713153558,15.7,1024.5,90,257,5.0,1.2,10354.0
57916,20220713153558,7.0,1012.6,42,290,9.3,0.7,10325.2
57922,20220713153558,21.9,1006.1,70,160,7.0,0.2,10428.7
57926,20220713153558,28.6,1001.4,62,128,2.3,0.8,10003.8
57932,20220713153558,13.2,1003.8,61,352,0.9,0.1,10331.3
59758,20220713153558,24.9,1000.2,89,104,10.5,1.0,10220.0
59838,20220713153558,28.3,1002.0,36,79,12.8,0.8,10255.9
59845,20220713153558,9.7,1018.9,100,300,13.0,0.9,10031.1
59849,20220713153558,2.4,1021.5,6,310,13.9,0.1,10358.2
59855,20220713153558,20.6,1015.3,49,311,14.7,1.2,10332.6
59948,20220713153558,1.8,1006.5,42,254,2.6,0.4,10179.2
59954,20220713153558,14.0,1022.7,77,165,6.8,1.2,10038.4
59981,20220713153558,6.9,1016.1,26,292,14.8,1.0,10185.1
53399,20220713153558,30.8,1023.2,41,217,1.5,0.0,10236.6
53593,20220713153558,10.2,1009.2,81,226,4.7,1.0,10065.1
53698,20220713153558,15.8,1001.2,6,92,3.7,1.0,10114.0
53798,20220713153558,19.8,1018.7,36,86,0.5,0.8,10064.5
54308,20220713153558,32.4,1019.0,85,291,9.2,0.4,10256.1
54311,20220713153558,5.8,1004.3,34,232,14.0,1.4,10484.8
54401,20220713153558,11.3,1006.8,12,65,9.2,0.1,10078.1
54405,20220713153558,24.6,1025.8,39,227,1.5,0.1,10039.4
54423,20220713153558,12.0,1012.8,4,165,13.3,1.5,10377.8
54429,20220713153558,14.4,1003.6,50,175,7.6,0.2,10439.6
54436,20220713153558,13.2,1009.3,52,336,8.8,1.4,10458.7
54449,20220713153558,32.2,1007.6,23,152,8.4,1.2,10295.6
54518,20220713153558,1.0,1005.1,93,103,12.4,1.5,10410.0
54534,20220713153558,16.1,1010.9,18,24,14.6,1.0,10087.8
54535,20220713153558,22.8,1006.8,33,341,5.3,1.1,10249.3
54539,20220713153558,19.1,1024.5,75,277,12.9,0.4,10024.3
54602,20220713153558,1.2,1012.3,42,95,4.4,0.5,10436.8
54606,20220713153558,13.8,1007.6,40,27,1.7,0.9,10336.1
54618,20220713153558,34.6,1010.0,85,168,8.0,1.2,10189.6
54624,20220713153558,26.7,1004.1,83,260,9.6,0.0,10171.3
54705,20220713153558,28.5,1023.9,99,341,6.2,0.7,10289.3
53898,20220713153558,7.5,1001.0,47,49,0.8,1.4,10386.6
53986,20220713153558,33.1,1009.3,22,91,2.0,0.5,10097.1
57051,20220713153558,12.3,1015.3,13,129,7.4,1.0,10309.5
57067,20220713153558,8.7,1002.2,79,290,5.8,0.4,10452.8
57071,20220713153558,15.9,1024.1,100,189,4.1,1.3,10163.8
57077,20220713153558,30.4,1022.6,69,336,7.6,0.5,10286.6
57083,20220713153558,34.4,1022.8,99,152,2.1,0.6,10357.2
57084,20220713153558,3.6,1001.3,63,211,6.2,0.4,10374.4
57089,20220713153558,24.7,1003.6,65,83,13.2,0.7,10301.2
57091,20220713153558,21.6,1012.4,36,176,9.2,0.3,10392.4
57156,20220713153558,16.4,1000.1,21,40,4.4,1.1,10443.5
57178,20220713153558,33.3,1000.5,18,16,4.6,0.7,10417.6
57181,20220713153558,13.6,1013.9,10,213,8.7,0.6,10308.4
57193,20220713153558,29.8,1019.4,5,197,0.0,0.0,10099.2
57285,20220713153558,22.9,1014.2,80,6,9.6,1.1,10380.3
57290,20220713153558,19.2,1006.2,15,220,11.0,0.7,10347.6
57297,20220713153558,24.0,1005.0,17,286,13.1,0.2,10453.8
58005,20220713153558,34.1,1026.4,80,340,9.3,1.2,10420.8
58111,20220713153558,18.5,1012.6,65,171,12.5,1.5,10241.0
58208,20220713153558,19.7,1002.1,48,354,7.1,0.5,10342.8
50136,20220713153558,7.3,1001.9,3,187,5.4,1.1,10043.5
50246,20220713153558,2.7,1002.7,58,87,5.3,0.0,10251.7
50247,20220713153558,26.0,1023.2,91,202,9.8,0.6,10025.4
50349,20220713153558,30.0,1020.1,95,227,9.7,0.5,10450.0
50353,20220713153558,11.1,1000.4,40,281,4.8,0.6,10309.7
50442,20220713153558,25.6,1001.8,47,83,1.2,1.1,10353.4
50468,20220713153558,5.1,1024.8,4,293,11.6,0.5,10367.7
50557,20220713153558,16.7,1000.1,94,152,0.2,1.2,10348.3
50564,20220713153558,30.7,1024.8,6,192,8.8,1.3,10269.7
50656,20220713153558,2.6,1008.4,67,155,0.4,1.2,10423.4
50658,20220713153558,31.7,1002.4,42,125,6.2,0.0,10218.3
50674,20220713153558,24.8,1026.4,59,227,9.0,0.0,10163.4
50739,20220713153558,16.2,1025.1,84,288,12.9,0.9,10220.5
50742,20220713153558,18.4,1002.9,46,308,7.5,1.5,10349.9
50745,20220713153558,20.5,1003.5,42,207,14.4,1.5,10408.9
50756,20220713153558,4.3,1025.4,35,39,11.9,0.9,10087.0
50758,20220713153558,7.4,1013.6,31,46,14.7,1.3,10382.6
50774,20220713153558,34.5,1023.4,27,276,4.0,1.5,10130.7
50778,20220713153558,28.7,1018.2,8,186,6.2,1.2,10096.4
50788,20220713153558,22.9,1023.0,82,90,11.5,1.2,10034.5
50844,20220713153558,29.7,1020.3,1,45,11.4,1.0,10219.4
50853,20220713153558,23.1,1019.2,58,349,10.4,0.7,10397.9
50854,20220713153558,13.2,1010.7,42,312,9.4,0.0,10391.0
50862,20220713153558,25.0,1009.6,9,189,8.8,0.9,10102.9
50873,20220713153558,20.1,1000.2,2,91,2.0,1.3,10401.9
50877,20220713153558,19.5,1022.8,41,19,13.0,0.6,10150.6
50888,20220713153558,11.5,1003.3,27,311,14.0,1.2,10293.4
50950,20220713153558,33.9,1014.5,58,75,2.3,1.3,10202.2
50953,20220713153558,7.9,1024.9,5,37,6.6,0.9,10073.5
50955,20220713153558,15.1,1005.8,99,175,4.3,0.6,10144.6
50963,20220713153558,20.1,1002.0,17,272,7.4,1.4,10109.7
50968,20220713153558,29.5,1009.2,43,201,13.3,1.5,10084.1
50973,20220713153558,7.2,1007.4,13,50,12.8,0.4,10098.2
50978,20220713153558,33.2,1025.0,50,175,8.5,0.3,10309.3
50983,20220713153558,25.1,1013.7,87,316,2.8,1.4,10194.1
54094,20220713153558,18.1,1001.1,16,150,5.9,0.9,10200.8
54096,20220713153558,0.9,1011.3,72,70,12.9,0.8,10367.0
57251,20220713153558,17.6,1022.7,10,354,7.8,1.0,10375.1
57256,20220713153558,4.4,1011.2,1,134,9.6,1.0,10202.0
57259,20220713153558,8.9,1018.7,71,180,13.9,0.1,10051.8
57265,20220713153558,1.9,1021.6,27,314,5.4,1.4,10185.1
57278,20220713153558,13.9,1024.2,66,313,3.6,0.2,10090.4
57279,20220713153558,34.3,1026.1,38,82,9.5,0.5,10215.4
57355,20220713153558,10.0,1019.8,79,180,2.2,0.0,10093.5
57358,20220713153558,28.4,1013.9,57,193,13.5,0.6,10347.1
57359,20220713153558,1.5,1018.7,53,125,1.6,0.5,10393.7
57363,20220713153558,5.9,1006.8,19,249,13.6,1.5,10048.4
57378,20220713153558,34.7,1014.5,80,78,7.5,1.3,10087.1
57381,20220713153558,34.9,1025.6,56,11,5.0,0.7,10212.5
57395,20220713153558,19.7,1021.3,85,247,8.0,0.4,10024.1
57399,20220713153558,11.8,1016.4,24,202,0.9,0.6,10480.1
57439,20220713153558,8.3,1000.9,24,212,14.6,0.2,10494.7
57445,20220713153558,10.8,1022.9,13,213,2.5,0.0,10431.7
57447,20220713153558,34.0,1010.3,13,13,8.3,0.4,10366.2
57458,20220713153558,5.1,1003.6,46,5,4.8,1.2,10057.6
57461,20220713153558,0.3,1002.4,91,113,11.6,0.9,10008.0
57476,20220713153558,6.5,1009.0,100,138,8.4,1.2,10141.1
57482,20220713153558,0.5,1015.9,100,109,11.9,0.3,10365.1
57483,20220713153558,3.5,1022.0,44,201,14.8,0.0,10206.6
57493,20220713153558,33.1,1023.1,6,254,2.7,0.7,10108.5
57494,20220713153558,32.0,1006.8,98,98,8.3,1.2,10182.4
57545,20220713153558,8.7,1007.5,12,162,4.6,0.2,10473.0
57573,20220713153558,15.7,1011.5,76,1,8.5,1.0,10027.4
57581,20220713153558,21.1,1011.4,81,144,2.2,1.3,10077.3
57583,20220713153558,3.1,1020.4,51,343,14.7,0.3,10064.0
57595,20220713153558,0.9,1008.2,2,51,1.0,0.0,10031.6
58402,20220713153558,22.4,1010.6,7,12,5.1,0.9,10012.5
58407,20220713153558,33.6,1022.1,88,347,6.2,1.5,10044.9
58500,20220713153558,17.8,1012.6,3,246,9.1,0.0,10146.9
57554,20220713153558,26.2,1018.3,87,281,0.0,1.1,10417.9
57562,20220713153558,25.3,1004.8,11,127,3.1,0.8,10079.4
57574,20220713153558,9.2,1001.1,38,345,10.5,0.8,10368.3
57584,20220713153558,34.5,1024.6,17,146,5.2,1.0,10185.0
57642,20220713153558,28.5,1000.2,26,276,12.5,1.1,10260.1
57649,20220713153558,7.7,1013.5,34,338,5.5,1.2,10249.1
57655,20220713153558,19.7,1016.4,49,242,11.6,1.3,10284.7
57662,20220713153558,7.8,1012.2,1,342,10.8,0.8,10403.7
57669,20220713153558,5.9,1021.1,93,280,5.8,0.5,10249.1
57671,20220713153558,10.3,1014.0,6,233,8.0,0.2,10446.2
57673,20220713153558,19.6,1015.6,9,213,0.3,0.0,10025.8
57679,20220713153558,34.5,1006.4,97,324,0.6,1.2,10145.5
57682,20220713153558,20.5,1023.0,88,100,5.3,1.1,10172.1
57687,20220713153558,13.6,1000.4,37,77,8.1,0.9,10235.7
57745,20220713153558,27.4,1000.4,14,191,7.2,1.3,10476.8
57749,20220713153558,9.9,1018.2,26,246,7.6,0.1,10037.0
57752,20220713153558,3.8,1024.4,30,322,13.4,0.8,10132.9
57758,20220713153558,7.1,1008.7,76,142,9.8,0.3,10405.4
57761,20220713153558,23.4,1003.7,15,94,4.3,1.1,10087.3
57766,20220713153558,17.3,1007.3,75,273,13.7,1.5,10481.9
57774,20220713153558,23.7,1002.0,35,219,9.0,1.5,10371.0
57776,20220713153558,2.3,1019.8,88,74,13.2,1.4,10370.3
57779,20220713153558,27.6,1022.3,21,141,3.7,0.6,10369.2
57780,20220713153558,25.8,1009.5,5,179,11.8,0.3,10017.7
57841,20220713153558,16.5,1016.3,37,220,9.9,0.6,10365.3
57845,20220713153558,13.5,1013.4,25,345,12.2,0.8,10364.6
57853,20220713153558,24.8,1020.3,1,245,0.8,0.8,10359.1
57857,20220713153558,11.8,1018.6,58,79,7.2,1.4,10420.8
57860,20220713153558,30.5,1021.6,76,100,2.1,1.1,10453.9
57866,20220713153558,16.2,1025.2,45,151,7.6,0.4,10075.9
57872,20220713153558,2.1,1003.9,62,25,6.5,0.9,10049.3
57874,20220713153558,15.7,1000.1,94,51,9.4,0.6,10301.4
57889,20220713153558,32.8,1015.9,34,11,0.7,0.5,10202.0
57965,20220713153558,28.7,1009.4,36,231,11.4,1.5,10374.6
57972,20220713153558,10.6,1013.9,45,299,14.0,0.5,10313.9
57974,20220713153558,10.3,1021.0,39,279,5.6,1.1,10082.6
50936,20220713153558,31.9,1023.7,5,249,14.6,0.2,10123.6
50945,20220713153558,25.6,1001.6,96,325,12.7,1.1,10373.3
50948,20220713153558,9.1,1014.6,52,34,7.0,1.1,10375.3
50949,20220713153558,0.7,1011.9,22,18,12.5,0.3,10089.8
54041,20220713153558,0.2,1011.1,4,24,12.5,0.8,10043.1
54049,20220713153558,2.9,1008.0,39,139,5.3,0.2,10284.6
54063,20220713153558,34.6,1004.6,54,114,13.7,0.8,10452.5
54064,20220713153558,4.4,1013.7,34,13,10.6,0.2,10025.6
54142,20220713153558,4.6,1022.0,94,67,10.6,1.2,10374.3
54157,20220713153558,1.0,1012.6,10,157,5.6,0.4,10033.5
54161,20220713153558,18.5,1021.8,54,64,6.1,0.6,10183.1
54165,20220713153558,0.9,1014.0,79,240,11.4,1.5,10169.0
54171,20220713153558,25.1,1009.4,78,106,13.4,0.6,10350.0
54181,20220713153558,27.1,1018.8,78,216,12.5,0.6,10077.2
54186,20220713153558,1.4,1024.5,23,245,13.0,0.7,10463.5
54195,20220713153558,29.9,1001.8,60,30,9.5,0.5,10424.9
54260,20220713153558,31.5,1012.2,89,213,7.1,0.1,10156.1
54263,20220713153558,19.3,1016.7,14,318,0.7,1.4,10045.1
54266,20220713153558,27.0,1003.7,61,6,2.3,0.2,10236.7
54273,20220713153558,29.1,1025.1,53,195,4.4,1.5,10280.0
54276,20220713153558,23.0,1024.2,40,192,5.4,0.3,10408.0
54284,20220713153558,0.9,1000.9,77,344,13.1,0.1,10223.9
54285,20220713153558,18.5,1003.3,63,293,6.6,1.0,10136.2
54286,20220713153558,18.6,1008.9,55,234,2.0,1.4,10041.2
54292,20220713153558,15.0,1022.8,79,47,12.5,0.6,10045.6
54363,20220713153558,16.2,1016.7,97,198,14.2,0.8,10410.1
54374,20220713153558,7.3,1012.1,79,6,4.9,0.4,10028.6
54377,20220713153558,35.0,1021.9,36,248,7.3,0.6,10120.1
54386,20220713153558,20.9,1009.5,97,143,7.4,1.5,10283.3
58026,20220713153558,28.7,1022.5,82,333,9.2,0.1,10351.0
58027,20220713153558,7.3,1025.8,87,334,7.1,0.0,10205.6
58038,20220713153558,9.5,1016.6,25,130,2.3,0.8,10091.7
58040,20220713153558,13.5,1021.7,7,144,0.4,0.6,10062.6
58047,20220713153558,5.1,1024.4,30,240,2.6,1.0,10071.2
58130,20220713153558,13.2,1008.3,57,277,14.7,1.1,10141.8
58135,20220713153558,24.3,1014.9,5,293,1.8,0.8,10486.4
58138,20220713153558,7.1,1021.0,88,249,14.2,0.9,10490.6
58141,20220713153558,24.9,1007.7,94,37,2.9,1.5,10232.4
58143,20220713153558,6.4,1011.0,75,16,7.9,1.1,10387.0
58150,20220713153558,19.7,1001.3,58,98,3.7,0.9,10234.8
58158,20220713153558,19.1,1014.1,29,260,8.6,0.3,10190.2
58238,20220713153558,11.6,1014.7,77,210,0.9,0.9,10007.7
58241,20220713153558,29.7,1010.4,22,56,8.0,0.7,10249.6
58251,20220713153558,34.9,1013.5,59,121,0.8,0.0,10068.4
58252,20220713153558,1.4,1024.8,84,115,12.9,0.3,10282.8
58255,20220713153558,19.8,1023.0,99,159,14.2,1.4,10403.5
58259,20220713153558,20.4,1014.2,41,294,9.2,1.3,10400.4
58265,20220713153558,32.0,1025.9,16,345,3.9,1.3,10058.0
58343,20220713153558,3.1,1020.8,18,18,7.7,0.9,10032.0
58345,20220713153558,12.0,1019.1,14,136,4.9,1.1,10157.3
58354,20220713153558,26.7,1015.6,57,19,8.9,0.9,10084.2
58356,20220713153558,6.5,1017.5,37,187,6.9,0.7,10066.2
58358,20220713153558,1.1,1003.4,23,51,2.4,0.3,10235.0
57598,20220713153558,20.3,1002.7,67,52,11.1,0.8,10179.9
57696,20220713153558,8.0,1010.5,65,185,13.9,1.2,10276.7
57789,20220713153558,2.7,1013.9,52,191,8.2,0.7,10437.8
57793,20220713153558,21.7,1023.3,15,154,2.4,0.4,10207.4
57799,20220713153558,14.1,1014.7,87,352,12.2,1.3,10236.9
57894,20220713153558,32.3,1007.7,53,257,8.4,0.4,10409.4
57896,20220713153558,29.8,1015.6,12,91,11.2,0.6,10057.4
57993,20220713153558,35.0,1015.4,85,98,9.9,0.2,10141.9
58506,20220713153558,30.9,1006.1,39,351,6.4,1.2,10272.6
