站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
59478,20220713153458,2.6,1022.0,75,147,14.9,0.7,10370.2
59485,20220713153458,32.6,1023.6,39,158,12.6,0.2,10149.7
59488,20220713153458,18.6,1011.2,80,70,6.2,0.5,10025.1
59493,20220713153458,2.4,1012.6,47,40,8.4,0.4,10080.3
59501,20220713153458,5.4,1010.9,82,305,5.2,1.1,10060.9
59658,20220713153458,30.0,1020.6,59,246,13.7,1.2,10012.8
59663,20220713153458,29.2,1020.0,36,46,6.3,0.6,10218.9
59664,20220713153458,33.5,1020.1,84,339,9.9,0.9,10141.7
59673,20220713153458,6.8,1017.4,82,23,9.6,1.0,10117.0
59754,20220713153458,10.0,1008.7,35,101,12.5,0.8,10439.3
57947,20220713153458,8.2,1015.7,45,248,2.5,0.3,10244.7
57957,20220713153458,23.8,1004.5,96,265,5.3,1.1,10398.3
57958,20220713153458,6.6,1014.9,37,359,0.4,0.6,10443.3
59021,20220713153458,29.6,1022.7,36,90,5.6,1.3,10127.2
59023,20220713153458,9.8,1003.2,84,316,6.0,1.2,10148.0
59027,20220713153458,8.2,1009.3,36,75,6.3,0.7,10151.3
59037,20220713153458,24.3,1024.9,18,262,2.8,0.2,10148.3
59046,20220713153458,20.3,1000.2,28,146,5.6,1.1,10397.8
59058,20220713153458,18.9,1022.6,93,278,10.4,1.5,10451.0
59065,20220713153458,29.7,1012.2,24,181,2.1,0.2,10304.6
59209,20220713153458,6.1,1010.6,69,43,0.5,1.4,10012.0
59211,20220713153458,23.0,1006.0,91,170,11.4,0.2,10175.7
59218,20220713153458,18.9,1001.0,46,79,12.3,1.3,10200.2
59228,20220713153458,17.3,1009.5,37,315,7.4,0.7,10220.9
59242,20220713153458,19.8,1004.2,25,224,1.3,0.5,10196.9
59254,20220713153458,29.3,1026.1,18,217,7.3,1.1,10424.5
59265,20220713153458,15.2,1008.6,85,251,6.6,0.2,10271.9
59417,20220713153458,29.0,1025.4,42,11,8.6,0.9,10305.4
59431,20220713153458,15.0,1000.9,16,240,11.1,0.8,10471.8
59446,20220713153458,24.2,1009.5,37,29,11.8,0.1,10268.5
59453,20220713153458,15.6,1009.9,87,182,9.6,1.0,10069.4
59626,20220713153458,4.6,1025.4,97,156,2.4,1.3,10068.7
59631,20220713153458,31.8,1009.2,48,45,10.6,0.6,10360.4
59632,20220713153458,8.3,1003.7,83,17,3.9,0.2,10404.0
59644,20220713153458,1.7,1018.8,6,182,13.8,0.7,10295.6
59647,20220713153458,31.8,1024.6,31,238,2.0,1.0,10335.1
56691,20220713153458,15.6,1008.1,88,259,8.3,0.2,10425.3
56693,20220713153458,32.5,1018.1,75,210,0.1,1.3,10464.6
56792,20220713153458,25.7,1022.2,55,302,5.3,0.8,10362.3
56793,20220713153458,17.3,1025.3,94,237,11.9,1.5,10349.7
57606,20220713153458,24.3,1014.1,35,138,1.7,0.9,10161.0
57614,20220713153458,27.5,1000.2,39,303,10.6,0.4,10187.2
57625,20220713153458,0.2,1008.1,14,349,10.1,0.7,10087.7
57647,20220713153458,9.4,1022.1,61,247,3.7,0.1,10182.2
57707,20220713153458,13.3,1023.8,52,160,12.9,1.4,10039.3
57710,20220713153458,10.0,1020.6,93,51,12.1,0.6,10039.4
57712,20220713153458,33.5,1009.0,1,274,11.6,0.1,10323.7
57718,20220713153458,30.8,1014.5,40,33,1.8,0.3,10419.3
57722,20220713153458,21.8,1002.1,97,136,8.4,1.2,10055.2
57729,20220713153458,1.6,1021.5,12,96,10.3,1.2,10485.3
57731,20220713153458,3.5,1022.6,16,91,8.1,1.1,10118.2
57741,20220713153458,28.9,1016.0,26,39,7.2,0.8,10141.5
57803,20220713153458,28.2,1000.7,18,310,7.5,1.4,10129.8
57805,20220713153458,34.2,1008.1,87,176,0.6,1.0,10229.3
57806,20220713153458,16.0,1011.1,66,266,4.2,0.4,10320.8
57816,20220713153458,34.0,1021.9,28,96,8.6,0.0,10488.1
57825,20220713153458,17.0,1000.5,41,129,8.9,0.2,10187.9
57827,20220713153458,7.1,1004.9,18,285,14.2,1.1,10467.4
57832,20220713153458,18.4,1009.5,99,99,1.1,1.1,10033.5
57839,20220713153458,4.3,1004.0,88,282,4.7,0.6,10481.2
57840,20220713153458,19.3,1020.0,54,22,14.0,0.2,10299.6
57902,20220713153458,32.6,1007.4,95,235,13.0,1.1,10137.5
57906,20220713153458,14.0,1002.3,74,52,12.6,1.2,10150.7
57907,20220713153458,24.6,1015.7,30,235,8.3,0.0,10190.3
57910,20220713153458,11.8,1003.4,88,345,10.4,0.1,10248.5
57912,20220713153458,29.9,1011.9,3,67,9.5,0.4,10450.3
57916,20220713153458,30.3,1011.1,95,9,3.0,0.3,10058.6
57922,20220713153458,28.6,1006.8,5,217,3.1,0.1,10000.7
57926,20220713153458,6.4,1012.3,23,108,8.7,1.0,10157.8
57932,20220713153458,19.2,1013.3,74,149,14.4,0.3,10178.6
59758,20220713153458,4.4,1022.9,43,104,3.5,1.2,10145.1
59838,20220713153458,32.4,1000.3,87,295,0.3,0.2,10258.4
59845,20220713153458,24.8,1013.6,71,132,7.9,0.8,10039.1
59849,20220713153458,1.5,1002.6,19,72,11.1,0.3,10289.8
59855,20220713153458,18.3,1025.3,71,344,4.4,1.3,10353.6
59948,20220713153458,3.5,1005.1,74,339,1.1,0.7,10048.6
59954,20220713153458,28.2,1002.7,53,303,2.8,1.0,10007.3
59981,20220713153458,21.9,1004.3,9,288,12.7,1.0,10149.5
53399,20220713153458,32.8,1013.4,96,134,4.0,0.5,10149.3
53593,20220713153458,34.2,1009.5,52,96,8.4,0.8,10127.6
53698,20220713153458,25.2,1020.8,44,334,4.0,1.1,10300.8
53798,20220713153458,23.7,1023.9,27,339,13.9,1.4,10396.5
54308,20220713153458,29.0,1010.3,2,295,13.4,1.2,10130.0
54311,20220713153458,32.1,1017.8,44,349,9.6,1.0,10038.0
54401,20220713153458,34.3,1025.3,94,341,1.1,0.0,10475.3
54405,20220713153458,29.2,1001.3,15,133,10.4,0.4,10289.1
54423,20220713153458,19.9,1023.3,65,172,14.3,0.9,10498.2
54429,20220713153458,10.1,1015.0,21,204,3.1,1.2,10351.8
54436,20220713153458,5.6,1016.5,44,291,13.3,0.0,10488.6
54449,20220713153458,23.5,1023.7,41,329,1.0,0.6,10392.5
54518,20220713153458,5.3,1013.3,80,133,7.7,1.1,10385.4
54534,20220713153458,20.2,1022.0,46,130,8.2,1.3,10372.9
54535,20220713153458,17.3,1021.6,73,292,14.2,1.5,10272.6
54539,20220713153458,2.1,1011.6,49,14,3.3,1.2,10311.5
54602,20220713153458,1.1,1015.0,51,82,9.5,1.3,10285.3
54606,20220713153458,26.2,1016.8,54,355,14.3,0.6,10163.1
54618,20220713153458,4.0,1021.2,53,249,9.9,0.5,10369.3
54624,20220713153458,21.8,1024.9,90,230,5.0,0.5,10406.0
54705,20220713153458,34.2,1024.8,21,291,2.5,1.0,10303.8
53898,20220713153458,14.1,1014.6,26,285,12.9,0.6,10162.4
53986,20220713153458,20.5,1025.5,38,333,14.7,0.2,10244.0
57051,20220713153458,18.4,1018.9,29,321,6.5,0.2,10007.8
57067,20220713153458,11.7,1002.4,9,333,8.9,0.8,10453.7
57071,20220713153458,13.6,1008.0,35,17,0.3,0.3,10114.9
57077,20220713153458,9.2,1016.4,75,270,2.1,1.1,10441.3
57083,20220713153458,8.4,1017.0,58,249,2.6,1.4,10149.4
57084,20220713153458,20.6,1013.8,23,80,6.7,0.7,10287.7
57089,20220713153458,18.1,1020.1,55,263,6.2,0.4,10296.6
57091,20220713153458,20.9,1015.4,47,220,3.8,1.2,10432.1
57156,20220713153458,14.4,1015.1,26,1,14.3,1.5,10210.4
57178,20220713153458,30.5,1017.3,62,322,8.1,1.5,10321.7
57181,20220713153458,11.5,1005.1,92,357,3.0,1.3,10046.5
57193,20220713153458,29.9,1019.3,46,67,8.2,0.4,10338.2
57285,20220713153458,16.0,1003.1,23,133,5.2,0.8,10064.0
57290,20220713153458,5.2,1001.0,18,96,10.8,0.6,10410.3
57297,20220713153458,30.6,1001.6,57,277,3.4,1.1,10338.3
58005,20220713153458,9.4,1009.8,29,186,7.6,0.5,10116.4
58111,20220713153458,3.1,1014.7,79,315,3.4,0.8,10198.5
58208,20220713153458,29.6,1011.5,89,184,13.5,0.1,10483.5
50136,20220713153458,34.5,1005.6,83,12,10.2,0.6,10309.0
50246,20220713153458,10.6,1023.8,70,21,3.1,1.3,10480.1
50247,20220713153458,23.6,1018.5,26,40,3.8,1.1,10387.5
50349,20220713153458,8.5,1005.6,78,120,10.6,1.3,10403.2
50353,20220713153458,12.3,1009.0,50,207,5.8,1.2,10281.3
50442,20220713153458,5.3,1014.9,47,79,1.2,0.3,10235.4
50468,20220713153458,14.8,1019.2,12,293,3.4,0.9,10354.4
50557,20220713153458,8.8,1000.4,82,308,10.2,1.4,10148.9
50564,20220713153458,32.7,1025.5,11,225,9.8,0.7,10213.1
50656,20220713153458,20.4,1011.0,69,69,12.2,1.0,10445.4
50658,20220713153458,0.2,1019.9,73,50,14.3,0.3,10065.0
50674,20220713153458,16.6,1012.6,13,54,12.3,1.4,10322.3
50739,20220713153458,27.0,1004.6,17,246,8.2,0.6,10403.8
50742,20220713153458,23.1,1020.7,89,298,13.5,0.4,10187.7
50745,20220713153458,23.3,1001.1,80,233,0.2,1.1,10407.3
50756,20220713153458,34.7,1001.1,63,106,11.9,0.7,10265.0
50758,20220713153458,29.3,1020.6,88,310,12.7,1.1,10494.8
50774,20220713153458,4.7,1020.1,1,51,2.1,1.2,10234.6
50778,20220713153458,11.1,1014.6,42,135,6.9,0.1,10255.2
50788,20220713153458,6.9,1005.3,85,38,1.9,1.4,10399.1
50844,20220713153458,17.0,1017.8,29,283,9.4,0.4,10106.7
50853,20220713153458,23.8,1020.6,63,213,5.5,0.2,10371.0
50854,20220713153458,29.2,1020.9,60,104,0.0,0.4,10187.1
50862,20220713153458,5.2,1001.0,8,74,10.4,0.3,10279.8
50873,20220713153458,8.5,1021.0,61,156,11.5,0.8,10207.6
50877,20220713153458,0.3,1022.6,58,214,2.8,0.7,10327.8
50888,20220713153458,16.1,1002.3,49,181,13.9,0.3,10116.1
50950,20220713153458,17.0,1009.2,45,292,8.7,0.3,10402.6
50953,20220713153458,6.0,1022.2,23,29,13.9,1.4,10239.1
50955,20220713153458,7.4,1026.2,90,66,13.1,1.1,10319.4
50963,20220713153458,4.6,1019.8,73,196,10.4,0.8,10259.7
50968,20220713153458,26.4,1021.2,55,225,9.4,1.0,10076.3
50973,20220713153458,12.2,1006.8,56,57,0.2,0.9,10323.4
50978,20220713153458,12.6,1017.1,88,118,3.6,0.9,10462.8
50983,20220713153458,5.9,1001.6,70,40,9.6,0.5,10408.8
54094,20220713153458,14.3,1009.5,34,46,14.7,1.1,10296.5
54096,20220713153458,6.8,1007.4,30,47,4.2,0.8,10111.3
57251,20220713153458,30.6,1018.9,55,268,12.7,1.3,10319.2
57256,20220713153458,24.7,1022.5,56,0,4.8,0.4,10121.0
57259,20220713153458,5.2,1015.9,89,67,8.4,0.9,10046.4
57265,20220713153458,20.9,1024.2,26,277,0.1,0.6,10177.3
57278,20220713153458,21.9,1015.2,61,163,10.8,1.0,10091.5
57279,20220713153458,33.5,1017.5,23,249,13.2,1.3,10348.2
57355,20220713153458,8.2,1007.8,95,258,7.2,0.7,10446.3
57358,20220713153458,8.2,1007.1,72,192,12.1,0.0,10204.3
57359,20220713153458,2.0,1002.6,27,210,4.8,0.7,10009.2
57363,20220713153458,5.3,1008.7,50,55,1.7,1.5,10301.4
57378,20220713153458,28.3,1022.7,79,113,5.7,1.3,10069.0
57381,20220713153458,28.0,1020.3,93,119,11.6,1.5,10493.9
57395,20220713153458,28.5,1009.3,7,232,11.9,0.0,10091.1
57399,20220713153458,2.5,1019.3,1,159,13.3,0.5,10180.5
57439,20220713153458,25.8,1009.4,23,82,2.8,0.9,10135.1
57445,20220713153458,13.6,1006.3,3,236,8.8,1.5,10488.6
57447,20220713153458,27.1,1005.5,92,96,12.6,0.9,10163.0
57458,20220713153458,14.6,1002.4,95,277,10.9,0.2,10464.5
57461,20220713153458,11.3,1003.2,75,325,7.3,0.9,10397.2
57476,20220713153458,27.5,1011.5,88,96,13.0,0.9,10050.4
57482,20220713153458,21.2,1001.3,13,24,4.9,1.1,10257.7
57483,20220713153458,14.8,1014.2,81,112,9.1,1.1,10276.6
57493,20220713153458,29.4,1012.3,39,75,7.1,1.3,10119.9
57494,20220713153458,27.9,1009.7,92,276,6.4,0.2,10110.2
57545,20220713153458,7.1,1017.7,90,74,11.0,0.9,10366.3
57573,20220713153458,9.7,1001.8,64,56,1.5,0.3,10085.7
57581,20220713153458,16.7,1018.7,4,201,14.6,0.1,10413.8
57583,20220713153458,27.2,1015.1,1,353,1.8,1.1,10302.1
57595,20220713153458,7.9,1024.7,99,148,14.6,0.3,10131.1
58402,20220713153458,13.6,1020.5,34,18,10.0,1.2,10341.4
58407,20220713153458,9.3,1012.6,20,258,6.4,0.2,10166.3
58500,20220713153458,26.8,1011.6,100,171,12.2,1.1,10028.2
57554,20220713153458,26.2,1026.0,11,267,11.7,1.2,10319.1
57562,20220713153458,2.1,1018.5,99,301,3.7,1.5,10448.4
57574,20220713153458,19.5,1004.9,51,349,12.1,0.5,10461.1
57584,20220713153458,22.8,1006.2,32,19,1.0,0.3,10477.5
57642,20220713153458,8.1,1010.1,31,197,3.1,0.4,10270.3
57649,20220713153458,17.0,1020.3,62,65,4.5,0.7,10304.4
57655,20220713153458,3.2,1023.8,31,46,2.2,0.0,10105.9
57662,20220713153458,9.3,1026.2,28,222,14.6,0.7,10276.8
57669,20220713153458,31.5,1009.1,68,160,13.2,0.2,10287.2
57671,20220713153458,5.3,1017.3,24,176,8.9,0.0,10408.3
57673,20220713153458,9.3,1025.0,74,313,3.8,0.7,10345.5
57679,20220713153458,34.6,1024.3,39,286,9.2,0.6,10211.5
57682,20220713153458,8.2,1023.9,27,334,12.5,0.6,10438.2
57687,20220713153458,17.9,1024.9,5,293,13.2,0.3,10011.1
57745,20220713153458,12.0,1021.3,77,340,0.9,0.1,10385.2
57749,20220713153458,19.7,1001.6,85,10,4.6,0.6,10021.0
57752,20220713153458,34.5,1023.0,11,218,12.1,1.2,10364.0
57758,20220713153458,4.5,1012.7,60,16,12.6,1.1,10298.9
57761,20220713153458,18.2,1012.8,24,14,0.6,1.1,10051.4
57766,20220713153458,12.7,1016.7,32,55,1.1,1.1,10068.3
57774,20220713153458,16.5,1008.2,95,68,3.4,0.8,10263.5
57776,20220713153458,2.8,1000.3,52,64,12.7,1.4,10048.3
57779,20220713153458,23.0,1016.2,47,115,7.2,0.9,10049.9
57780,20220713153458,5.9,1010.3,1,168,7.7,1.1,10327.8
57841,20220713153458,22.3,1021.1,42,108,9.5,1.1,10018.3
57845,20220713153458,21.4,1014.4,27,359,8.9,1.3,10055.1
57853,20220713153458,14.7,1007.1,9,42,2.1,0.6,10345.4
57857,20220713153458,11.5,1024.8,92,336,10.1,1.1,10322.1
57860,20220713153458,2.6,1013.9,93,221,7.7,0.1,10031.5
57866,20220713153458,11.8,1026.0,70,286,6.9,0.7,10115.8
57872,20220713153458,20.1,1014.5,94,58,1.8,0.6,10083.3
57874,20220713153458,27.1,1007.8,91,27,3.6,0.1,10009.4
57889,20220713153458,21.0,1015.2,93,120,14.9,1.3,10213.2
57965,20220713153458,16.9,1019.7,63,151,9.7,0.7,10168.2
57972,20220713153458,25.4,1006.0,55,30,0.7,0.8,10384.8
57974,20220713153458,34.8,1025.7,63,169,1.2,0.8,10414.5
50936,20220713153458,2.3,1005.1,25,312,6.0,0.4,10337.2
50945,20220713153458,34.7,1014.5,6,218,2.8,0.3,10220.5
50948,20220713153458,19.2,1017.9,99,328,3.5,0.8,10340.3
50949,20220713153458,32.5,1009.7,40,232,5.6,1.3,10428.4
54041,20220713153458,4.2,1021.6,3,72,4.2,1.4,10323.7
54049,20220713153458,24.1,1003.0,30,184,0.0,1.4,10114.0
54063,20220713153458,28.4,1021.6,92,288,11.0,0.1,10303.2
54064,20220713153458,20.6,1017.3,87,82,9.8,0.6,10228.3
54142,20220713153458,32.5,1015.9,61,185,3.5,0.3,10434.3
54157,20220713153458,32.1,1015.9,15,104,8.6,0.3,10240.6
54161,20220713153458,32.8,1024.9,3,189,8.5,0.5,10042.7
54165,20220713153458,8.3,1005.6,38,197,13.1,1.2,10276.3
54171,20220713153458,18.8,1002.2,7,226,8.3,0.6,10004.6
54181,20220713153458,1.1,1012.6,14,240,2.1,1.5,10295.1
54186,20220713153458,32.4,1010.0,85,328,9.9,0.2,10340.8
54195,20220713153458,5.1,1014.8,52,87,7.1,0.9,10183.2
54260,20220713153458,34.4,1008.2,77,334,7.1,1.4,10443.4
54263,20220713153458,16.0,1016.5,89,243,3.2,0.1,10208.7
54266,20220713153458,29.4,1010.5,61,24,0.0,0.5,10385.2
54273,20220713153458,2.5,1016.0,88,20,7.1,1.0,10119.9
54276,20220713153458,6.7,1002.4,13,337,4.6,0.4,10107.5
54284,20220713153458,8.4,1012.2,9,92,2.4,0.4,10467.1
54285,20220713153458,5.7,1006.4,76,205,2.9,0.8,10431.7
54286,20220713153458,7.4,1002.0,48,53,7.2,1.4,10044.0
54292,20220713153458,7.4,1012.2,54,248,0.4,1.3,10363.6
54363,20220713153458,34.7,1025.2,70,340,3.1,0.2,10082.9
54374,20220713153458,31.0,1005.1,44,134,7.6,0.3,10374.4
54377,20220713153458,23.7,1019.7,62,337,4.2,0.8,10185.8
54386,20220713153458,17.8,1003.1,48,280,2.1,1.2,10418.2
58026,20220713153458,21.4,1006.9,86,127,2.6,0.3,10114.5
58027,20220713153458,17.7,1018.0,44,135,1.3,1.1,10150.6
58038,20220713153458,9.9,1024.8,13,337,11.7,0.2,10497.1
58040,20220713153458,23.5,1009.1,9,197,13.5,0.7,10154.2
58047,20220713153458,30.6,1008.8,38,331,12.7,0.7,10176.9
58130,20220713153458,13.7,1015.5,59,285,6.7,0.1,10475.0
58135,20220713153458,16.7,1008.7,14,42,5.2,0.2,10449.3
58138,20220713153458,28.0,1000.9,58,20,4.2,0.5,10390.5
58141,20220713153458,11.1,1019.2,48,183,3.2,1.3,10235.1
58143,20220713153458,4.1,1001.3,26,358,4.0,0.3,10053.0
58150,20220713153458,27.2,1003.5,69,7,13.5,0.9,10202.1
58158,20220713153458,20.8,1005.9,85,327,1.3,0.1,10103.8
58238,20220713153458,31.7,1011.3,98,165,3.3,0.5,10265.6
58241,20220713153458,15.8,1001.7,36,217,4.2,1.2,10268.8
58251,20220713153458,20.9,1018.4,84,121,14.0,1.1,10139.8
58252,20220713153458,18.2,1001.9,95,64,9.6,0.6,10423.1
58255,20220713153458,30.8,1010.0,64,29,8.0,0.8,10359.7
58259,20220713153458,26.3,1007.9,25,269,14.3,1.5,10273.4
58265,20220713153458,16.5,1015.9,7,41,12.5,0.1,10356.4
58343,20220713153458,31.6,1025.9,96,172,13.0,0.5,10440.4
58345,20220713153458,32.8,1019.7,81,320,13.7,0.7,10439.6
58354,20220713153458,23.7,1021.1,17,203,1.7,0.0,10230.0
58356,20220713153458,22.4,1016.9,24,218,2.8,1.3,10375.3
58358,20220713153458,2.1,1010.2,35,111,11.8,0.9,10398.9
57598,20220713153458,6.8,1021.3,25,107,3.6,0.5,10381.4
57696,20220713153458,28.8,1016.0,29,255,5.8,0.1,10003.1
57789,20220713153458,7.9,1004.7,96,319,4.1,1.0,10490.9
57793,20220713153458,20.5,1024.8,62,117,2.7,1.2,10405.0
57799,20220713153458,9.1,1020.7,16,266,4.8,0.8,10496.3
57894,20220713153458,2.8,1023.7,93,323,4.7,0.8,10244.3
57896,20220713153458,20.3,1013.2,43,136,10.5,0.9,10107.9
57993,20220713153458,25.1,1018.2,17,178,6.5,0.6,10339.5
58506,20220713153458,10.9,1013.6,48,72,10.5,0.2,10170.9
