站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
52983,20220715193556,2.2,1018.3,4,18,3.8,1.5,10278.1
52984,20220715193556,19.6,1015.0,9,244,0.7,0.4,10015.7
52986,20220715193556,26.8,1005.5,41,275,2.5,1.1,10398.0
52996,20220715193556,8.4,1019.2,79,335,5.2,0.5,10007.5
53821,20220715193556,18.5,1015.7,26,106,1.0,1.2,10025.6
53915,20220715193556,4.6,1005.7,39,196,14.7,0.2,10280.4
53923,20220715193556,26.7,1008.3,40,308,11.5,0.7,10216.1
56074,20220715193556,30.9,1006.9,54,34,2.2,0.8,10222.9
56080,20220715193556,32.9,1009.1,79,269,7.3,1.5,10492.3
56093,20220715193556,8.8,1004.3,12,116,4.1,0.2,10050.1
56096,20220715193556,7.8,1004.6,5,57,4.1,1.1,10401.9
57014,20220715193556,17.0,1018.0,82,101,10.1,0.6,10267.0
57996,20220715193556,0.6,1023.5,98,9,1.1,1.5,10274.1
59072,20220715193556,16.6,1003.6,86,191,1.6,0.9,10349.1
59082,20220715193556,0.1,1026.4,33,170,14.7,0.4,10490.8
59087,20220715193556,21.7,1014.2,98,90,10.7,1.4,10002.9
59088,20220715193556,19.9,1002.1,80,294,13.7,0.8,10007.8
59096,20220715193556,21.5,1004.8,35,307,3.6,0.3,10121.8
59097,20220715193556,15.9,1013.0,19,34,6.9,0.2,10076.5
59107,20220715193556,20.3,1016.8,17,330,7.0,0.1,10244.8
59116,20220715193556,19.0,1003.8,64,10,6.1,0.2,10040.4
59117,20220715193556,14.8,1020.5,12,301,2.4,1.3,10058.1
59271,20220715193556,14.5,1022.4,100,97,8.9,0.9,10211.5
59278,20220715193556,14.8,1004.6,49,180,1.1,0.0,10242.4
59280,20220715193556,22.7,1007.4,3,273,2.4,1.3,10004.4
59287,20220715193556,19.4,1017.8,32,306,3.0,1.1,10104.2
59289,20220715193556,1.5,1017.0,77,69,0.9,1.1,10192.5
59293,20220715193556,2.5,1019.1,71,92,1.7,1.1,10348.6
59294,20220715193556,13.7,1020.5,87,184,1.7,0.0,10282.6
59298,20220715193556,32.9,1006.5,86,217,6.5,0.9,10006.5
59303,20220715193556,2.4,1022.9,4,172,5.4,1.1,10002.6
59304,20220715193556,15.5,1024.3,13,349,10.4,0.2,10189.4
59306,20220715193556,5.9,1015.5,78,314,14.3,0.7,10318.0
59310,20220715193556,25.0,1001.0,49,291,6.2,1.0,10327.5
59316,20220715193556,13.4,1024.7,46,66,2.1,1.2,10394.4
59317,20220715193556,11.2,1001.2,5,265,4.2,0.0,10026.0
59324,20220715193556,33.0,1001.5,48,162,5.6,0.0,10281.0
59456,20220715193556,34.0,1004.6,48,111,14.6,1.1,10210.3
59462,20220715193556,30.8,1015.3,44,269,4.0,0.8,10204.8
59478,20220715193556,2.6,1024.1,46,211,12.5,0.5,10162.5
59485,20220715193556,12.8,1014.2,4,276,7.0,0.2,10171.4
59488,20220715193556,16.0,1023.4,68,129,12.0,0.2,10071.1
59493,20220715193556,1.6,1016.2,3,340,14.7,1.0,10227.4
59501,20220715193556,30.5,1024.6,37,203,7.9,1.3,10233.7
59658,20220715193556,2.7,1025.0,84,64,0.4,1.4,10430.7
59663,20220715193556,6.0,1003.0,32,184,1.9,1.5,10215.3
59664,20220715193556,19.7,1013.5,26,31,2.9,1.2,10008.6
59673,20220715193556,17.7,1024.8,13,327,11.6,0.4,10010.7
59754,20220715193556,12.5,1000.0,18,332,7.2,0.4,10400.3
57947,20220715193556,12.9,1017.5,22,45,8.0,0.4,10175.5
57957,20220715193556,26.0,1022.5,48,284,12.3,0.9,10317.7
57958,20220715193556,23.1,1004.7,99,111,3.5,0.2,10170.2
59021,20220715193556,8.0,1020.7,74,331,14.7,1.0,10447.2
59023,20220715193556,33.2,1014.4,85,281,13.6,0.5,10118.7
59027,20220715193556,11.5,1005.7,21,240,11.9,1.2,10014.3
59037,20220715193556,18.5,1003.5,20,199,10.2,0.5,10049.1
59046,20220715193556,3.6,1003.6,34,24,14.5,0.6,10201.6
59058,20220715193556,12.6,1014.3,5,17,14.4,0.0,10172.0
59065,20220715193556,13.9,1003.8,77,128,11.0,1.3,10225.9
59209,20220715193556,21.7,1018.7,86,104,1.4,1.3,10141.9
59211,20220715193556,6.9,1010.9,6,357,10.8,1.0,10351.1
59218,20220715193556,7.6,1019.8,2,148,14.8,0.5,10489.0
59228,20220715193556,3.1,1003.8,36,204,14.6,0.8,10071.5
59242,20220715193556,8.6,1011.1,95,49,2.8,1.1,10050.4
59254,20220715193556,10.6,1007.6,89,292,1.3,0.6,10385.1
59265,20220715193556,33.1,1014.6,75,36,3.7,0.8,10382.1
59417,20220715193556,2.3,1002.5,91,80,3.3,1.4,10083.4
59431,20220715193556,17.4,1004.5,82,179,0.3,1.5,10157.0
59446,20220715193556,31.9,1009.7,95,117,9.5,1.5,10358.3
59453,20220715193556,31.6,1022.1,11,123,11.9,0.0,10186.7
59626,20220715193556,1.6,1000.9,86,184,0.0,1.5,10378.4
59631,20220715193556,7.6,1009.0,33,17,4.7,1.4,10043.7
59632,20220715193556,11.0,1021.1,90,103,0.0,0.8,10363.7
59644,20220715193556,20.5,1002.4,2,98,0.2,1.5,10100.5
59647,20220715193556,28.1,1025.0,3,352,6.4,0.7,10110.6
56691,20220715193556,2.0,1025.6,5,104,12.4,1.2,10396.2
56693,20220715193556,13.0,1014.2,82,214,14.6,1.5,10491.1
56792,20220715193556,0.0,1024.2,23,196,2.6,1.5,10460.4
56793,20220715193556,11.0,1018.2,2,283,13.7,0.3,10066.5
57606,20220715193556,15.4,1002.4,64,182,11.2,1.1,10442.6
57614,20220715193556,23.9,1017.3,100,332,1.2,0.4,10339.0
57625,20220715193556,17.6,1009.3,48,139,1.0,0.9,10148.8
57647,20220715193556,31.3,1022.8,15,18,3.2,0.3,10489.6
57707,20220715193556,12.1,1022.0,10,174,1.4,0.5,10277.4
57710,20220715193556,24.1,1005.9,75,325,10.2,0.1,10094.9
57712,20220715193556,5.2,1009.8,68,93,6.1,0.3,10078.5
57718,20220715193556,27.4,1024.9,93,324,2.9,0.6,10431.0
57722,20220715193556,23.2,1006.4,10,252,14.6,1.4,10249.4
57729,20220715193556,23.3,1014.5,4,130,4.0,1.0,10344.4
57731,20220715193556,19.9,1006.0,38,287,1.3,1.2,10455.8
57741,20220715193556,19.0,1016.6,18,183,5.8,0.5,10366.0
57803,20220715193556,28.5,1012.0,55,111,4.4,0.7,10103.5
57805,20220715193556,19.7,1018.6,43,95,13.1,1.4,10155.5
57806,20220715193556,4.3,1024.3,6,178,3.3,1.0,10377.5
57816,20220715193556,35.0,1026.0,11,144,12.2,1.2,10213.6
57825,20220715193556,3.6,1010.3,47,139,11.3,0.5,10207.8
57827,20220715193556,14.3,1017.1,59,242,0.2,1.2,10267.7
57832,20220715193556,32.4,1017.8,56,41,7.8,1.2,10222.0
57839,20220715193556,30.1,1003.8,58,219,5.8,0.3,10300.7
57840,20220715193556,3.9,1012.6,15,172,9.5,0.4,10024.4
57902,20220715193556,18.4,1006.8,7,290,8.2,0.0,10228.4
57906,20220715193556,30.4,1007.5,82,52,11.5,0.8,10051.2
57907,20220715193556,10.7,1021.2,18,336,11.0,0.6,10309.7
57910,20220715193556,25.9,1025.1,55,161,9.7,0.0,10087.2
57912,20220715193556,2.2,1014.5,51,25,14.6,0.0,10264.0
57916,20220715193556,4.8,1001.6,100,244,3.8,0.4,10138.4
57922,20220715193556,27.9,1007.1,76,287,12.5,0.0,10250.2
57926,20220715193556,8.9,1018.9,75,67,1.7,0.0,10262.2
57932,20220715193556,7.0,1009.8,27,21,12.9,0.0,10014.6
59758,20220715193556,30.3,1015.0,94,135,10.6,0.0,10388.7
59838,20220715193556,19.8,1011.3,61,349,5.1,0.3,10445.4
59845,20220715193556,30.3,1002.7,57,23,5.3,1.5,10045.6
59849,20220715193556,32.8,1025.9,31,198,0.8,0.9,10454.5
59855,20220715193556,17.1,1018.0,18,96,2.0,0.2,10448.0
59948,20220715193556,22.9,1001.8,95,164,8.7,0.7,10163.6
59954,20220715193556,11.1,1021.9,24,187,2.8,1.1,10140.7
59981,20220715193556,31.2,1018.7,53,53,2.2,1.1,10180.0
53399,20220715193556,26.8,1018.9,44,151,7.9,0.1,10051.2
53593,20220715193556,4.9,1006.2,63,60,13.8,0.8,10218.4
53698,20220715193556,7.8,1020.5,80,205,6.2,1.0,10166.0
53798,20220715193556,25.8,1024.0,16,74,9.8,0.8,10362.9
54308,20220715193556,22.0,1025.5,24,164,9.9,1.1,10052.3
54311,20220715193556,25.4,1005.7,67,292,1.1,0.0,10442.1
54401,20220715193556,1.4,1008.3,19,74,5.4,0.5,10419.3
54405,20220715193556,24.2,1024.3,78,266,4.0,0.4,10278.9
54423,20220715193556,7.8,1023.6,13,190,7.3,0.7,10374.7
54429,20220715193556,17.0,1011.4,42,155,13.6,1.5,10349.8
54436,20220715193556,8.3,1001.9,53,259,7.8,1.0,10298.3
54449,20220715193556,19.5,1006.6,19,338,12.4,0.7,10481.1
54518,20220715193556,19.2,1008.3,90,295,1.0,1.3,10181.8
54534,20220715193556,27.2,1013.3,33,270,9.5,1.4,10364.1
54535,20220715193556,8.5,1016.5,5,123,7.7,0.9,10438.8
54539,20220715193556,29.6,1012.6,10,77,10.3,1.1,10299.3
54602,20220715193556,22.5,1000.6,96,84,1.9,1.2,10265.2
54606,20220715193556,34.5,1002.4,71,157,13.0,1.0,10394.3
54618,20220715193556,25.8,1024.5,45,170,1.8,0.4,10120.0
54624,20220715193556,1.7,1005.7,30,160,3.9,0.2,10149.2
54705,20220715193556,8.0,1007.9,29,53,14.5,0.7,10203.8
53898,20220715193556,27.3,1024.0,23,50,10.1,0.8,10345.9
53986,20220715193556,30.3,1008.6,47,208,2.9,1.4,10360.2
57051,20220715193556,29.6,1008.0,18,284,10.0,1.4,10073.0
57067,20220715193556,12.5,1015.6,86,205,5.5,1.3,10283.5
57071,20220715193556,7.8,1020.8,29,160,5.0,1.0,10024.0
57077,20220715193556,9.9,1003.9,90,337,9.3,0.3,10487.5
57083,20220715193556,26.3,1004.7,70,161,11.8,0.6,10150.1
57084,20220715193556,5.4,1005.4,62,341,12.0,1.0,10165.3
57089,20220715193556,25.1,1005.3,5,149,5.3,0.9,10292.8
57091,20220715193556,12.9,1026.0,21,210,8.0,0.9,10444.4
57156,20220715193556,17.6,1023.2,46,347,12.6,1.0,10314.5
57178,20220715193556,8.0,1010.5,86,206,13.6,0.2,10056.8
57181,20220715193556,0.1,1016.6,74,153,5.9,1.0,10049.5
57193,20220715193556,32.3,1015.0,65,290,5.0,1.2,10272.9
57285,20220715193556,1.7,1024.2,29,47,14.6,0.5,10156.2
57290,20220715193556,15.7,1020.5,75,291,14.2,1.5,10372.6
57297,20220715193556,26.1,1017.7,66,325,5.3,1.1,10397.8
58005,20220715193556,18.8,1002.6,86,359,3.8,0.9,10444.2
58111,20220715193556,26.9,1023.4,83,323,8.9,0.6,10179.9
58208,20220715193556,16.0,1013.2,90,110,2.7,0.3,10160.5
50136,20220715193556,8.6,1021.7,73,329,13.4,0.1,10459.7
50246,20220715193556,11.4,1008.0,10,66,10.1,0.3,10163.8
50247,20220715193556,24.8,1014.3,40,32,8.8,0.1,10307.7
50349,20220715193556,27.3,1007.2,90,314,12.4,1.0,10141.6
50353,20220715193556,12.0,1008.3,12,314,12.5,0.7,10491.6
50442,20220715193556,3.5,1020.7,14,183,10.3,1.5,10100.9
50468,20220715193556,1.0,1002.0,48,88,6.8,1.4,10363.0
50557,20220715193556,18.0,1005.3,88,325,5.0,0.0,10134.8
50564,20220715193556,7.0,1003.6,78,199,10.9,1.2,10403.6
50656,20220715193556,20.5,1017.1,81,319,9.3,0.5,10198.5
50658,20220715193556,12.2,1018.8,66,295,3.8,1.2,10149.0
50674,20220715193556,27.8,1010.3,84,285,6.6,1.0,10085.7
50739,20220715193556,0.0,1020.3,4,194,0.9,1.2,10435.9
50742,20220715193556,29.6,1007.5,31,96,4.3,1.4,10108.0
50745,20220715193556,5.6,1014.0,12,287,7.4,0.0,10215.4
50756,20220715193556,0.7,1003.7,46,211,4.7,0.4,10281.3
50758,20220715193556,6.1,1007.0,41,275,9.8,0.7,10266.8
50774,20220715193556,8.8,1019.5,55,60,9.5,0.0,10356.0
50778,20220715193556,23.7,1005.6,98,356,0.3,1.2,10169.6
50788,20220715193556,25.5,1021.3,58,144,3.2,0.6,10379.6
50844,20220715193556,34.7,1019.7,5,298,13.2,0.0,10303.0
50853,20220715193556,18.4,1024.9,15,263,6.4,0.0,10402.6
50854,20220715193556,8.7,1005.1,65,259,5.4,1.3,10431.2
50862,20220715193556,25.2,1013.3,92,337,6.1,1.3,10321.8
50873,20220715193556,9.7,1008.8,1,46,8.8,0.1,10190.4
50877,20220715193556,17.6,1024.6,58,135,14.1,0.7,10298.2
50888,20220715193556,11.6,1000.8,27,177,14.9,0.2,10180.7
50950,20220715193556,9.5,1000.6,45,12,2.9,0.8,10176.3
50953,20220715193556,19.7,1021.4,35,229,14.4,1.1,10144.8
50955,20220715193556,24.7,1018.2,40,325,4.5,0.0,10052.1
50963,20220715193556,4.5,1012.6,64,234,11.6,1.3,10097.6
50968,20220715193556,24.2,1018.5,32,130,4.1,0.4,10363.2
50973,20220715193556,12.9,1021.1,89,288,5.5,1.0,10300.7
50978,20220715193556,33.2,1017.4,73,56,10.3,1.1,10359.1
50983,20220715193556,12.5,1002.6,6,357,3.4,1.2,10469.6
54094,20220715193556,2.7,1008.1,47,197,4.7,1.0,10321.7
54096,20220715193556,2.9,1011.1,74,345,12.4,0.9,10147.6
57251,20220715193556,29.7,1022.1,91,332,14.7,1.4,10343.3
57256,20220715193556,9.6,1002.7,62,122,8.8,0.3,10321.8
57259,20220715193556,8.6,1006.2,76,174,5.1,0.1,10343.4
57265,20220715193556,19.4,1009.8,83,50,11.1,0.8,10221.1
57278,20220715193556,25.6,1016.9,90,166,0.7,0.4,10384.8
57279,20220715193556,30.0,1024.6,72,90,12.4,0.9,10137.3
57355,20220715193556,30.3,1011.2,4,199,9.1,0.2,10471.4
57358,20220715193556,30.4,1008.4,58,262,10.7,0.3,10219.4
57359,20220715193556,23.7,1014.7,90,124,11.9,0.2,10278.5
57363,20220715193556,0.9,1008.7,27,273,5.9,0.5,10436.0
57378,20220715193556,22.8,1013.7,8,349,13.6,0.3,10239.9
57381,20220715193556,6.4,1016.8,55,242,4.7,0.3,10076.0
57395,20220715193556,13.7,1020.5,51,66,0.0,1.5,10360.5
57399,20220715193556,8.3,1006.9,6,297,13.2,0.7,10435.5
57439,20220715193556,5.3,1021.3,79,126,11.5,1.4,10288.4
57445,20220715193556,12.7,1008.6,17,164,4.6,0.2,10038.6
57447,20220715193556,8.2,1019.1,76,1,13.3,0.9,10186.1
57458,20220715193556,5.8,1023.9,62,4,13.6,0.3,10088.1
57461,20220715193556,32.8,1024.7,38,91,3.5,1.5,10344.2
57476,20220715193556,29.9,1002.3,65,57,5.6,1.2,10376.5
57482,20220715193556,7.6,1026.2,52,309,8.5,0.3,10304.1
57483,20220715193556,28.8,1014.4,82,164,6.9,0.2,10110.9
57493,20220715193556,31.9,1024.1,64,105,6.6,0.8,10286.6
57494,20220715193556,9.2,1019.7,26,146,12.3,0.1,10340.7
57545,20220715193556,14.9,1024.9,9,304,12.6,0.4,10458.6
57573,20220715193556,13.7,1016.6,40,63,4.5,0.4,10074.1
57581,20220715193556,15.4,1015.5,1,311,2.8,1.1,10219.6
57583,20220715193556,26.5,1025.0,85,68,13.5,0.9,10071.5
57595,20220715193556,25.5,1002.8,71,339,2.7,1.0,10346.1
58402,20220715193556,24.9,1024.2,62,357,13.3,0.5,10126.7
58407,20220715193556,3.8,1020.3,93,345,8.8,0.4,10480.7
58500,20220715193556,4.6,1016.8,18,113,12.5,1.4,10479.9
57554,20220715193556,28.7,1004.8,21,38,6.6,1.4,10319.8
57562,20220715193556,22.3,1010.5,35,201,6.3,0.7,10414.9
57574,20220715193556,2.6,1002.3,72,37,7.2,1.1,10354.5
57584,20220715193556,35.0,1012.2,45,43,1.5,0.1,10337.1
57642,20220715193556,13.8,1003.5,63,281,3.1,0.6,10130.2
57649,20220715193556,34.4,1009.4,83,325,4.7,0.0,10256.0
57655,20220715193556,14.7,1008.0,17,200,1.4,0.7,10310.0
57662,20220715193556,7.2,1012.4,14,312,6.2,1.3,10171.8
57669,20220715193556,34.4,1006.8,86,300,3.6,1.1,10342.6
57671,20220715193556,3.7,1016.7,47,246,5.8,0.8,10356.2
57673,20220715193556,31.5,1014.1,10,327,11.1,0.6,10313.5
57679,20220715193556,15.0,1018.0,19,157,7.0,1.1,10042.2
57682,20220715193556,30.1,1012.3,59,51,5.8,0.3,10211.7
57687,20220715193556,9.1,1005.2,59,281,2.6,0.4,10462.4
57745,20220715193556,14.2,1008.2,44,122,8.0,0.5,10136.2
57749,20220715193556,30.2,1002.6,91,271,4.6,0.8,10030.8
57752,20220715193556,28.5,1019.4,59,82,12.9,0.4,10369.0
57758,20220715193556,23.8,1023.1,3,94,0.6,0.4,10451.3
57761,20220715193556,31.8,1011.9,28,341,9.8,0.3,10059.7
57766,20220715193556,18.4,1006.9,27,331,10.5,0.4,10207.9
57774,20220715193556,11.6,1007.1,84,4,11.7,0.9,10471.6
57776,20220715193556,11.7,1004.7,97,155,7.5,0.2,10028.0
57779,20220715193556,18.4,1006.8,70,330,2.4,0.8,10002.9
57780,20220715193556,33.2,1018.4,8,82,9.5,0.1,10165.3
57841,20220715193556,32.7,1020.3,69,298,13.1,1.5,10333.2
57845,20220715193556,31.4,1002.7,13,186,11.1,0.1,10117.9
57853,20220715193556,34.2,1013.4,4,320,7.0,0.8,10384.5
57857,20220715193556,11.2,1017.3,34,67,4.2,0.1,10317.3
57860,20220715193556,8.5,1021.8,96,142,3.4,0.4,10420.5
57866,20220715193556,24.3,1007.9,35,106,1.6,0.3,10128.8
57872,20220715193556,32.5,1020.3,47,216,11.9,0.2,10385.8
57874,20220715193556,4.2,1016.6,79,74,4.9,1.1,10273.6
57889,20220715193556,7.4,1015.1,23,184,3.7,0.6,10289.4
57965,20220715193556,5.4,1016.4,80,160,5.5,0.5,10058.4
57972,20220715193556,24.6,1003.9,72,101,7.4,0.9,10061.1
57974,20220715193556,16.7,1014.4,6,173,14.6,0.7,10102.2
50936,20220715193556,28.2,1011.6,73,129,10.7,1.5,10449.2
50945,20220715193556,24.4,1010.5,53,341,0.1,0.7,10001.1
50948,20220715193556,27.8,1024.3,21,270,11.3,1.5,10204.3
50949,20220715193556,15.7,1020.1,2,133,3.0,0.7,10134.9
54041,20220715193556,30.6,1025.9,39,4,4.5,1.5,10105.7
54049,20220715193556,10.0,1021.3,40,191,12.5,0.7,10498.0
54063,20220715193556,21.0,1016.4,40,54,7.2,1.1,10024.7
54064,20220715193556,17.1,1012.5,50,185,11.8,1.0,10299.5
54142,20220715193556,11.3,1010.7,30,339,10.2,1.2,10230.8
54157,20220715193556,34.6,1008.8,69,194,14.3,1.1,10191.7
54161,20220715193556,35.0,1019.0,84,198,12.6,0.2,10052.8
54165,20220715193556,32.2,1018.0,98,106,9.2,1.0,10160.9
54171,20220715193556,13.2,1000.7,27,253,0.6,0.3,10335.8
54181,20220715193556,17.5,1003.7,48,0,1.2,1.1,10233.0
54186,20220715193556,26.3,1004.7,73,55,7.9,0.3,10491.0
54195,20220715193556,20.9,1024.6,59,277,6.9,1.1,10248.4
54260,20220715193556,31.1,1025.6,12,64,0.5,1.3,10173.7
54263,20220715193556,34.4,1006.4,82,104,7.2,1.2,10387.0
54266,20220715193556,9.4,1008.9,51,14,7.8,0.7,10051.9
54273,20220715193556,14.6,1008.7,96,146,11.6,0.5,10391.5
54276,20220715193556,24.5,1007.2,19,158,2.0,0.1,10416.4
54284,20220715193556,34.3,1006.8,12,299,6.3,0.8,10328.3
54285,20220715193556,22.9,1020.1,100,233,12.8,0.5,10320.8
54286,20220715193556,18.2,1011.8,90,146,1.3,0.0,10390.1
54292,20220715193556,29.1,1007.1,8,66,10.5,0.2,10482.0
54363,20220715193556,15.6,1019.7,40,173,7.6,0.2,10430.6
54374,20220715193556,29.0,1007.4,8,168,2.7,0.6,10164.4
54377,20220715193556,27.2,1022.5,74,302,13.8,0.6,10271.4
54386,20220715193556,11.9,1021.5,14,302,14.3,0.8,10324.3
58026,20220715193556,2.3,1024.8,66,276,5.8,0.8,10162.3
58027,20220715193556,23.1,1012.0,75,17,5.9,0.6,10265.8
58038,20220715193556,4.2,1000.0,63,24,5.2,1.1,10213.6
58040,20220715193556,30.6,1014.2,40,56,4.9,1.2,10321.0
58047,20220715193556,34.2,1014.1,32,51,2.7,0.0,10447.1
58130,20220715193556,19.7,1018.9,2,293,1.5,0.4,10038.9
58135,20220715193556,19.5,1019.8,12,325,5.0,0.9,10432.2
58138,20220715193556,21.1,1007.9,21,256,0.8,0.3,10465.0
58141,20220715193556,17.2,1023.0,24,280,14.2,1.5,10170.6
58143,20220715193556,14.9,1023.0,16,328,1.0,1.2,10198.4
58150,20220715193556,22.7,1025.2,36,195,10.2,1.0,10106.8
58158,20220715193556,3.3,1022.1,84,8,13.2,0.3,10401.1
58238,20220715193556,8.2,1005.2,49,333,3.2,0.8,10063.8
58241,20220715193556,27.1,1014.1,2,357,8.6,0.4,10236.5
58251,20220715193556,3.4,1014.4,39,97,12.9,0.5,10486.0
58252,20220715193556,18.6,1025.8,59,316,4.7,1.3,10375.0
58255,20220715193556,9.9,1005.3,49,26,6.5,1.3,10462.5
58259,20220715193556,16.7,1010.0,86,24,0.6,0.6,10311.0
58265,20220715193556,2.7,1008.4,80,105,4.0,1.4,10281.3
58343,20220715193556,19.3,1023.0,60,191,12.1,0.5,10419.1
58345,20220715193556,13.5,1022.2,33,241,6.1,1.2,10460.9
58354,20220715193556,16.6,1001.8,8,216,5.8,0.8,10118.4
58356,20220715193556,0.2,1010.7,28,21,13.8,1.0,10072.4
58358,20220715193556,28.7,1008.3,33,190,12.6,0.0,10357.3
57598,20220715193556,27.1,1010.1,42,197,12.4,0.9,10194.8
57696,20220715193556,5.1,1011.2,99,325,14.3,0.6,10196.5
57789,20220715193556,34.8,1009.9,48,288,13.9,0.6,10153.4
57793,20220715193556,28.0,1024.4,92,88,6.5,1.1,10361.5
57799,20220715193556,20.1,1020.7,13,92,2.9,0.5,10430.7
57894,20220715193556,3.4,1007.3,32,292,13.8,0.2,10050.9
57896,20220715193556,7.2,1025.0,52,24,9.4,0.6,10497.5
57993,20220715193556,28.1,1025.3,38,353,1.5,0.0,10495.9
58506,20220715193556,5.0,1011.4,33,195,2.1,0.5,10285.2
