站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
57907,20220713154358,30.3,1000.4,63,97,3.9,0.5,10042.4
57910,20220713154358,14.3,1001.1,23,37,3.6,0.1,10492.7
57912,20220713154358,13.0,1022.3,97,253,0.2,1.2,10472.2
57916,20220713154358,5.4,1005.5,61,36,12.7,1.3,10375.4
57922,20220713154358,13.8,1009.2,28,197,4.6,1.3,10461.4
57926,20220713154358,14.3,1022.5,85,114,4.9,1.0,10399.2
57932,20220713154358,13.9,1017.4,20,105,9.0,0.7,10208.6
59758,20220713154358,34.1,1004.3,35,213,13.1,0.3,10460.5
59838,20220713154358,19.8,1007.6,54,263,5.0,0.4,10401.2
59845,20220713154358,20.7,1005.7,67,195,0.4,0.2,10192.3
59849,20220713154358,14.6,1012.8,54,40,5.7,0.4,10364.0
59855,20220713154358,10.5,1019.9,85,292,4.4,1.4,10435.1
59948,20220713154358,26.8,1025.0,88,314,4.3,0.0,10406.3
59954,20220713154358,3.3,1005.3,10,301,9.7,1.5,10164.9
59981,20220713154358,28.5,1000.7,7,297,13.5,0.3,10103.9
53399,20220713154358,3.1,1003.8,4,144,2.4,0.3,10403.6
53593,20220713154358,22.5,1006.4,2,214,7.7,0.8,10175.3
53698,20220713154358,18.3,1016.1,10,296,0.6,1.4,10174.7
53798,20220713154358,7.4,1024.2,39,8,7.4,0.5,10102.9
54308,20220713154358,9.6,1005.3,16,56,14.4,0.6,10186.6
54311,20220713154358,6.6,1016.1,89,19,2.0,0.9,10139.6
54401,20220713154358,16.3,1024.2,67,210,1.5,1.2,10100.2
54405,20220713154358,1.6,1017.3,48,198,4.6,1.4,10438.3
54423,20220713154358,26.5,1018.8,57,306,14.3,1.1,10240.9
54429,20220713154358,2.0,1015.0,47,6,10.6,0.6,10107.3
54436,20220713154358,31.3,1015.2,84,178,5.9,0.6,10364.9
54449,20220713154358,27.6,1007.7,39,229,8.0,1.3,10130.9
54518,20220713154358,10.9,1006.3,19,51,5.8,0.2,10027.7
54534,20220713154358,10.1,1019.9,84,301,4.4,0.9,10081.2
54535,20220713154358,28.9,1019.5,98,260,4.2,0.8,10096.0
54539,20220713154358,29.2,1001.4,59,100,1.6,0.8,10422.4
54602,20220713154358,13.4,1026.4,10,297,5.9,0.7,10067.6
54606,20220713154358,1.7,1008.3,70,154,5.2,0.8,10041.4
54618,20220713154358,27.1,1004.8,68,252,9.8,0.8,10477.7
54624,20220713154358,11.5,1026.3,44,47,13.5,1.0,10182.2
54705,20220713154358,28.0,1008.7,10,52,3.8,0.3,10219.6
53898,20220713154358,18.3,1026.0,63,162,0.4,0.4,10327.5
53986,20220713154358,0.0,1018.3,16,279,7.2,0.6,10345.6
57051,20220713154358,1.5,1018.3,97,317,4.9,1.2,10349.9
57067,20220713154358,6.1,1002.3,97,125,10.2,0.5,10129.2
57071,20220713154358,0.0,1010.3,73,163,2.9,0.2,10293.8
57077,20220713154358,19.0,1015.0,66,73,10.9,1.2,10432.2
57083,20220713154358,32.9,1026.0,69,335,6.3,0.0,10222.8
57084,20220713154358,14.5,1011.3,90,206,10.8,0.1,10442.8
57089,20220713154358,4.3,1021.8,27,284,7.1,1.4,10105.4
57091,20220713154358,33.8,1009.9,17,177,5.5,0.5,10034.8
57156,20220713154358,23.9,1019.1,88,307,2.6,0.7,10426.4
57178,20220713154358,6.4,1001.4,80,126,3.4,0.1,10255.0
57181,20220713154358,31.4,1018.3,90,346,5.3,0.7,10076.8
57193,20220713154358,13.5,1012.0,62,59,4.9,0.1,10133.2
57285,20220713154358,7.4,1024.8,1,230,1.9,1.1,10318.7
57290,20220713154358,33.5,1002.7,77,210,12.1,0.3,10465.6
57297,20220713154358,13.2,1026.3,2,230,13.9,1.4,10121.6
58005,20220713154358,33.3,1009.4,19,241,2.4,1.1,10159.4
58111,20220713154358,34.1,1015.8,71,260,6.6,1.0,10116.9
58208,20220713154358,26.7,1011.3,21,78,6.0,0.0,10126.3
50136,20220713154358,34.1,1002.1,77,51,3.4,1.4,10492.3
50246,20220713154358,21.9,1016.2,3,200,8.2,0.8,10004.2
50247,20220713154358,26.2,1011.9,43,52,6.4,0.8,10401.8
50349,20220713154358,16.7,1017.1,65,261,0.0,0.0,10478.8
50353,20220713154358,31.9,1005.7,40,308,14.3,1.1,10338.7
50442,20220713154358,19.8,1004.0,85,245,12.0,0.2,10000.1
50468,20220713154358,19.0,1015.1,67,180,11.7,0.5,10435.2
50557,20220713154358,17.5,1014.0,7,34,1.4,0.6,10098.5
50564,20220713154358,29.9,1011.0,47,328,4.7,1.3,10186.0
50656,20220713154358,15.4,1021.3,68,90,5.0,0.4,10419.3
50658,20220713154358,14.0,1000.2,1,312,10.3,1.0,10486.8
50674,20220713154358,8.2,1021.9,79,184,10.5,0.0,10206.6
50739,20220713154358,18.8,1020.5,55,125,12.2,0.4,10155.4
50742,20220713154358,28.7,1016.3,43,232,14.1,1.3,10339.8
50745,20220713154358,18.5,1013.8,62,182,10.6,0.5,10187.2
50756,20220713154358,19.2,1023.2,72,122,1.3,0.1,10054.9
50758,20220713154358,4.3,1018.2,57,49,14.9,1.4,10247.3
50774,20220713154358,23.0,1003.8,93,344,0.3,0.6,10282.9
50778,20220713154358,13.5,1020.8,44,237,5.7,0.4,10427.7
50788,20220713154358,27.8,1024.0,39,326,0.2,0.5,10494.6
50844,20220713154358,12.0,1008.8,99,126,5.2,0.7,10397.7
50853,20220713154358,34.6,1003.7,55,324,8.2,1.0,10402.8
50854,20220713154358,9.4,1001.0,77,229,12.5,0.7,10078.9
50862,20220713154358,18.6,1013.6,71,149,14.6,0.8,10300.9
50873,20220713154358,8.0,1003.5,89,297,8.5,0.7,10109.5
50877,20220713154358,26.6,1010.2,84,189,1.1,1.3,10231.0
50888,20220713154358,20.5,1009.5,34,209,1.7,0.2,10032.3
50950,20220713154358,5.3,1020.6,31,339,5.7,0.0,10182.1
50953,20220713154358,31.2,1024.1,9,147,3.3,0.1,10468.4
50955,20220713154358,26.2,1013.6,81,105,12.8,0.3,10143.3
50963,20220713154358,31.1,1023.2,61,165,8.9,0.6,10178.3
50968,20220713154358,31.9,1011.1,79,353,13.7,0.8,10451.1
50973,20220713154358,0.4,1023.7,13,314,7.5,0.9,10151.2
50978,20220713154358,21.7,1003.5,40,180,10.8,0.7,10437.3
50983,20220713154358,21.6,1007.0,86,329,8.7,1.3,10400.5
54094,20220713154358,16.3,1025.3,83,57,4.9,1.2,10166.4
54096,20220713154358,20.0,1021.4,23,148,8.8,1.1,10460.5
57251,20220713154358,22.2,1001.7,57,286,8.4,0.7,10169.1
57256,20220713154358,24.6,1000.7,98,120,10.2,1.4,10464.3
57259,20220713154358,25.3,1019.6,77,200,12.5,0.6,10064.8
57265,20220713154358,11.5,1020.2,1,7,9.8,1.1,10497.0
57278,20220713154358,9.7,1019.7,51,193,2.4,0.6,10138.6
57279,20220713154358,7.8,1022.4,39,232,12.1,1.1,10132.1
57355,20220713154358,22.6,1012.9,42,36,10.1,1.0,10383.1
57358,20220713154358,33.5,1005.3,48,54,10.1,0.3,10457.5
57359,20220713154358,14.9,1025.2,30,228,13.6,0.3,10498.5
57363,20220713154358,3.8,1025.8,26,222,9.2,0.7,10486.7
57378,20220713154358,17.4,1025.6,7,308,12.2,0.8,10297.5
57381,20220713154358,9.2,1007.3,94,245,14.6,1.2,10484.9
57395,20220713154358,25.7,1002.7,87,191,11.4,1.1,10268.2
57399,20220713154358,1.8,1003.2,86,65,13.5,1.4,10103.6
57439,20220713154358,12.5,1006.0,15,342,7.8,0.5,10326.1
57445,20220713154358,29.7,1025.3,39,198,14.1,0.8,10307.2
57447,20220713154358,18.0,1020.6,97,159,1.8,1.0,10333.9
57458,20220713154358,17.3,1002.4,34,38,14.6,1.0,10464.9
57461,20220713154358,21.2,1007.0,48,110,5.6,0.6,10031.2
57476,20220713154358,6.2,1025.7,87,267,6.0,0.1,10490.9
57482,20220713154358,20.5,1014.9,3,232,13.7,1.4,10250.4
57483,20220713154358,5.4,1019.5,78,333,8.1,0.7,10433.8
57493,20220713154358,10.5,1016.8,39,351,1.4,0.2,10048.0
57494,20220713154358,11.0,1020.2,79,46,3.9,0.9,10135.9
57545,20220713154358,6.1,1003.2,65,66,5.3,1.0,10181.7
57573,20220713154358,12.1,1012.4,35,218,4.6,1.5,10273.5
57581,20220713154358,21.4,1001.6,75,47,6.0,0.5,10174.0
57583,20220713154358,4.1,1006.8,94,338,10.5,1.5,10326.8
57595,20220713154358,16.3,1021.3,3,69,3.0,1.4,10196.5
58402,20220713154358,6.0,1004.2,6,326,4.8,0.3,10103.0
58407,20220713154358,14.8,1005.5,17,334,13.1,0.2,10093.6
58500,20220713154358,17.6,1018.5,1,107,6.0,0.9,10337.6
57554,20220713154358,13.8,1024.7,23,263,10.7,0.8,10477.5
57562,20220713154358,9.4,1020.8,68,145,2.5,0.5,10080.8
57574,20220713154358,32.0,1016.4,29,160,7.1,0.8,10295.1
57584,20220713154358,18.2,1005.8,29,214,14.6,0.8,10419.9
57642,20220713154358,17.6,1007.6,80,214,9.5,1.3,10023.4
57649,20220713154358,5.9,1009.0,51,144,7.3,0.5,10029.1
57655,20220713154358,33.0,1009.2,26,164,5.9,0.1,10041.6
57662,20220713154358,29.2,1003.1,44,123,14.0,0.7,10087.0
57669,20220713154358,9.1,1020.9,45,222,3.0,1.1,10459.7
57671,20220713154358,4.8,1006.9,7,161,0.9,1.2,10299.2
57673,20220713154358,27.4,1023.0,1,352,7.0,1.3,10377.3
57679,20220713154358,29.4,1012.1,7,341,13.2,1.3,10072.4
57682,20220713154358,14.6,1004.8,28,138,7.9,1.5,10361.7
57687,20220713154358,0.7,1021.8,22,188,2.7,1.5,10157.6
57745,20220713154358,27.7,1001.0,48,110,11.1,1.1,10092.6
57749,20220713154358,34.3,1018.5,17,32,0.6,1.4,10231.2
57752,20220713154358,20.7,1022.5,23,21,5.0,0.1,10178.0
57758,20220713154358,30.3,1009.4,77,20,7.5,0.6,10182.5
57761,20220713154358,31.8,1009.2,99,153,1.5,0.5,10124.1
57766,20220713154358,31.0,1008.7,71,111,7.2,0.2,10050.9
57774,20220713154358,6.6,1018.0,49,66,8.6,1.1,10181.6
57776,20220713154358,3.2,1025.4,52,138,9.9,0.7,10007.4
57779,20220713154358,6.6,1024.7,88,238,5.7,1.3,10415.1
57780,20220713154358,23.1,1002.9,88,10,8.3,1.3,10472.6
57841,20220713154358,1.7,1005.1,37,135,5.8,1.2,10106.3
57845,20220713154358,12.3,1009.4,34,145,8.4,0.0,10481.9
57853,20220713154358,32.5,1007.9,62,281,9.3,0.8,10319.3
57857,20220713154358,22.8,1005.7,16,124,7.4,1.4,10265.8
57860,20220713154358,21.7,1023.3,40,305,10.9,1.5,10150.5
57866,20220713154358,32.5,1015.2,3,176,12.1,1.2,10223.5
57872,20220713154358,14.6,1012.2,5,192,13.8,0.6,10150.8
57874,20220713154358,2.5,1003.3,46,314,10.6,0.8,10035.3
57889,20220713154358,33.7,1012.9,38,239,2.7,0.5,10198.7
57965,20220713154358,30.0,1010.4,6,281,1.6,0.3,10153.4
57972,20220713154358,4.3,1023.7,80,27,12.2,1.5,10283.7
57974,20220713154358,3.5,1020.6,46,274,2.2,0.6,10288.7
50936,20220713154358,5.1,1013.4,93,172,1.8,0.9,10392.7
50945,20220713154358,11.6,1018.8,9,99,1.3,0.5,10433.1
50948,20220713154358,1.8,1005.9,30,151,12.4,0.0,10114.9
50949,20220713154358,2.7,1020.4,64,116,14.7,1.2,10251.0
54041,20220713154358,33.7,1015.0,85,289,0.9,0.8,10305.9
54049,20220713154358,28.4,1008.2,66,20,1.6,1.3,10153.3
54063,20220713154358,24.3,1018.5,24,342,6.6,0.8,10495.0
54064,20220713154358,14.6,1002.3,58,38,10.7,0.8,10214.2
54142,20220713154358,22.7,1021.4,51,304,8.9,0.6,10429.9
54157,20220713154358,34.6,1025.0,40,223,6.9,0.0,10438.6
54161,20220713154358,21.4,1017.1,87,338,2.1,0.5,10310.2
54165,20220713154358,11.5,1008.8,20,172,12.6,0.8,10061.3
54171,20220713154358,7.4,1021.7,70,30,8.6,0.7,10082.4
54181,20220713154358,21.9,1025.5,92,221,6.7,1.4,10365.7
54186,20220713154358,22.7,1011.6,80,34,1.7,0.9,10338.0
54195,20220713154358,1.8,1015.6,27,132,4.1,1.3,10131.6
54260,20220713154358,1.8,1026.0,39,153,2.7,0.0,10482.4
54263,20220713154358,17.3,1022.1,62,93,13.9,0.5,10015.5
54266,20220713154358,4.2,1003.5,91,267,2.4,1.3,10442.8
54273,20220713154358,4.2,1007.1,20,176,11.4,0.9,10429.2
54276,20220713154358,7.8,1019.2,37,346,6.9,1.4,10098.2
54284,20220713154358,4.5,1014.6,76,81,12.0,0.8,10148.3
54285,20220713154358,7.7,1017.1,82,299,2.7,0.8,10381.9
54286,20220713154358,33.4,1021.0,42,16,13.4,0.0,10117.6
54292,20220713154358,16.7,1023.7,53,216,0.1,0.0,10327.7
54363,20220713154358,12.7,1018.7,63,226,10.3,0.9,10227.0
54374,20220713154358,15.8,1011.5,87,46,11.7,1.2,10243.1
54377,20220713154358,3.7,1024.4,26,299,3.9,1.4,10131.8
54386,20220713154358,12.2,1017.8,33,182,3.7,0.0,10310.2
58026,20220713154358,3.8,1012.0,14,280,9.2,1.5,10385.1
58027,20220713154358,29.8,1021.1,58,185,9.3,0.0,10490.8
58038,20220713154358,20.7,1010.9,70,8,10.8,1.0,10028.4
58040,20220713154358,16.5,1024.7,60,223,9.0,1.1,10466.9
58047,20220713154358,4.3,1010.2,28,187,5.2,0.4,10100.1
58130,20220713154358,4.9,1001.7,6,346,13.3,1.1,10381.3
58135,20220713154358,2.9,1017.7,83,189,12.3,0.4,10190.9
58138,20220713154358,20.1,1004.3,62,40,6.1,0.0,10291.5
58141,20220713154358,16.7,1008.1,1,83,3.9,0.0,10474.6
58143,20220713154358,26.9,1024.3,31,272,8.8,1.5,10032.4
58150,20220713154358,23.4,1025.0,62,200,5.7,1.5,10354.1
58158,20220713154358,7.5,1000.7,45,283,4.8,1.3,10280.5
58238,20220713154358,11.8,1024.1,48,94,8.9,0.8,10274.5
58241,20220713154358,21.3,1022.3,49,76,4.8,0.2,10267.3
58251,20220713154358,5.2,1012.5,59,80,1.6,0.3,10335.9
58252,20220713154358,7.7,1007.4,7,358,1.4,0.2,10311.0
58255,20220713154358,26.9,1006.3,66,313,8.4,0.9,10096.5
58259,20220713154358,4.5,1022.5,86,248,4.3,0.9,10063.6
58265,20220713154358,31.7,1025.5,53,10,13.2,1.4,10319.9
58343,20220713154358,30.7,1025.9,7,266,4.3,0.9,10082.2
58345,20220713154358,2.2,1000.0,6,201,12.3,1.5,10311.8
58354,20220713154358,29.2,1013.3,83,57,0.5,0.3,10328.7
58356,20220713154358,3.1,1021.9,30,303,12.1,0.5,10078.2
58358,20220713154358,2.8,1024.3,20,244,7.4,0.6,10452.4
57598,20220713154358,5.2,1018.6,15,129,5.8,0.7,10481.2
57696,20220713154358,21.8,1000.1,98,103,8.6,1.5,10334.9
57789,20220713154358,31.3,1002.5,26,281,0.6,1.4,10048.0
57793,20220713154358,25.3,1016.7,63,72,8.2,0.6,10433.3
57799,20220713154358,12.4,1007.8,67,258,0.1,0.8,10414.1
57894,20220713154358,8.9,1012.1,62,91,0.2,1.0,10206.1
57896,20220713154358,8.3,1010.4,68,180,14.1,0.5,10004.8
57993,20220713154358,19.2,1022.9,60,326,13.9,0.9,10486.6
58506,20220713154358,23.3,1008.8,96,32,6.3,0.6,10303.2
