站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58251,20220715193656,7.9,1026.1,7,126,9.0,0.7,10236.7
58252,20220715193656,25.4,1006.7,41,282,12.0,0.3,10033.0
58255,20220715193656,11.1,1011.7,69,113,1.3,0.0,10424.1
58259,20220715193656,31.7,1013.3,12,199,3.4,0.6,10228.7
58265,20220715193656,7.6,1019.2,45,39,4.4,1.1,10160.5
58343,20220715193656,0.5,1009.3,5,68,7.7,0.0,10476.4
58345,20220715193656,22.4,1023.3,16,271,14.7,1.2,10009.9
58354,20220715193656,33.4,1020.1,87,235,1.1,0.1,10432.2
58356,20220715193656,17.2,1003.6,88,275,4.8,1.1,10317.3
58358,20220715193656,19.8,1002.6,80,211,10.4,1.1,10373.2
57598,20220715193656,27.4,1012.8,43,101,11.8,1.0,10375.7
57696,20220715193656,23.5,1005.1,9,245,9.2,0.6,10416.0
57789,20220715193656,0.8,1015.3,28,81,1.4,1.0,10280.6
57793,20220715193656,23.7,1026.2,64,49,3.8,0.7,10363.8
57799,20220715193656,0.0,1004.0,92,128,6.6,1.0,10493.6
57894,20220715193656,1.0,1006.9,26,120,9.0,1.3,10330.9
57896,20220715193656,27.9,1007.7,31,179,8.0,1.0,10337.3
57993,20220715193656,15.2,1008.3,23,110,3.0,0.9,10007.6
58506,20220715193656,30.0,1006.7,64,316,11.5,1.5,10273.0
